f,s11
3535000000.0,(0.0011775861264531559+2.2052872064367567e-06j)
3600000000.0,(0.001177709565838078+2.224590459073727e-06j)
3665000000.0,(0.001177823898211466+2.2427201155226574e-06j)
3730000000.0,(0.001177929713040497+2.2596538832861466e-06j)
3795000000.0,(0.00117802755011089+2.2753694103985176e-06j)
3860000000.0,(0.0011781179045145913+2.2898442857616238e-06j)
3925000000.0,(0.0011782012310627764+2.3030560373547235e-06j)
3990000000.0,(0.001178277948198926+2.3149821317687247e-06j)
4055000000.0,(0.0011783484414795529+2.3255999725725393e-06j)
4120000000.0,(0.0011784130666702666+2.3348868999825556e-06j)
4185000000.0,(0.0011784721525106322+2.342820190200594e-06j)
4250000000.0,(0.0011785260031839289+2.3493770526124045e-06j)
4315000000.0,(0.0011785749005297254+2.3545346315956742e-06j)
4380000000.0,(0.0011786191060277687+2.3582700032754954e-06j)
4445000000.0,(0.0011786588625807125+2.360560175823485e-06j)
4510000000.0,(0.001178694396118509+2.3613820880427745e-06j)
4575000000.0,(0.0011787259170451079+2.360712608772708e-06j)
4640000000.0,(0.0011787536215427925+2.3585285352044985e-06j)
4705000000.0,(0.0011787776927535455+2.35480659346206e-06j)
4770000000.0,(0.0011787983018471536+2.3495234359611432e-06j)
4835000000.0,(0.0011788156089910693+2.342655641864332e-06j)
4900000000.0,(0.001178829764229051+2.33417971560862e-06j)
4965000000.0,(0.0011788409082812733+2.3240720859459734e-06j)
5030000000.0,(0.0011788491732736914+2.312309105600545e-06j)
5095000000.0,(0.0011788546834000852+2.2988670496592368e-06j)
5160000000.0,(0.0011788575555300308+2.283722115671283e-06j)
5225000000.0,(0.0011788578997603116+2.2668504217151714e-06j)
5290000000.0,(0.0011788558199221416+2.2482280068333293e-06j)
5355000000.0,(0.001178851414045952+2.2278308291553933e-06j)
5420000000.0,(0.0011788447747858456+2.205634765618035e-06j)
5485000000.0,(0.001178835989810365+2.1816156111243105e-06j)
5550000000.0,(0.0011788251421608468+2.1557490780326437e-06j)
5615000000.0,(0.0011788123105833615+2.1280107945794554e-06j)
5680000000.0,(0.0011787975698301977+2.0983763052803256e-06j)
5745000000.0,(0.0011787809909425055+2.066821069420863e-06j)
5810000000.0,(0.0011787626415078083+2.0333204604441114e-06j)
5875000000.0,(0.0011787425858993898+1.9978497656542577e-06j)
5940000000.0,(0.0011787208854973478+1.960384185101056e-06j)
6005000000.0,(0.0011786975988930133+1.9208988313505943e-06j)
6070000000.0,(0.001178672782078881+1.8793687283688964e-06j)
6135000000.0,(0.0011786464886238584+1.8357688115970055e-06j)
6200000000.0,(0.0011786187698369116+1.7900739264366384e-06j)
6265000000.0,(0.0011785896749183246+1.742258828628879e-06j)
6330000000.0,(0.0011785592511010475+1.6922981830935668e-06j)
6395000000.0,(0.0011785275437820044+1.6401665636629965e-06j)
6460000000.0,(0.001178494596643834+1.5858384523699813e-06j)
6525000000.0,(0.001178460451769435+1.5292882392753468e-06j)
6590000000.0,(0.0011784251497483616+1.4704902219136006e-06j)
6655000000.0,(0.001178388729775533+1.4094186046633091e-06j)
6720000000.0,(0.001178351229745876+1.3460474986105685e-06j)
6785000000.0,(0.0011783126863392902+1.2803509211689363e-06j)
6850000000.0,(0.0011782731351032752+1.2123027954257811e-06j)
6915000000.0,(0.0011782326105301306+1.1418769503335443e-06j)
6980000000.0,(0.0011781911461260098+1.0690471201512404e-06j)
7045000000.0,(0.001178148774481756+9.937869441608382e-07j)
7110000000.0,(0.0011781055273333554+9.160699666118895e-07j)
7175000000.0,(0.001178061435622741+8.358696362127149e-07j)
7240000000.0,(0.0011780165295539346+7.531593067515873e-07j)
7305000000.0,(0.0011779708386454799+6.67912236310887e-07j)
7370000000.0,(0.0011779243917808338+5.801015871748054e-07j)
7435000000.0,(0.001177877217254936+4.897004262864884e-07j)
7500000000.0,(0.001177829342819385+3.9668172523937007e-07j)
7565000000.0,(0.0011777807957236643+3.010183598420318e-07j)
7630000000.0,(0.0011777316027560606+2.026831106862972e-07j)
7695000000.0,(0.0011776817902808899+1.0164866307028036e-07j)
7760000000.0,(0.0011776313842748764-2.1123924567623106e-09j)
7825000000.0,(0.0011775804103598424-1.0862756021833429e-07j)
7890000000.0,(0.0011775288938374105-2.1792443890958677e-07j)
7955000000.0,(0.001177476859718156-3.300307212146675e-07j)
8020000000.0,(0.0011774243327519881-4.4497419331897504e-07j)
8085000000.0,(0.0011773713374543444-5.627827350750115e-07j)
8150000000.0,(0.001177317898135818-6.834843182617851e-07j)
8215000000.0,(0.0011772640389258301-8.071070067559039e-07j)
8280000000.0,(0.0011772097837975057-9.336789559186168e-07j)
8345000000.0,(0.0011771551565905977-1.0632284120840811e-06j)
8410000000.0,(0.0011771001810356506-1.1957837106788548e-06j)
8475000000.0,(0.001177044880773633-1.3313732764612066e-06j)
8540000000.0,(0.0011769892793775927-1.470025622033866e-06j)
8605000000.0,(0.0011769334003730952-1.6117693474145736e-06j)
8670000000.0,(0.0011768772672567554-1.7566331378944832e-06j)
8735000000.0,(0.0011768209035143613-1.904645763795678e-06j)
8800000000.0,(0.0011767643326403515-2.05583607915358e-06j)
8865000000.0,(0.0011767075781533567-2.2102330198815792e-06j)
8930000000.0,(0.0011766506636141589-2.367865602730663e-06j)
8995000000.0,(0.00117659361264072-2.5287629238213667e-06j)
9060000000.0,(0.001176536448926106-2.692954156620553e-06j)
9125000000.0,(0.0011764791962510079-2.8604685509250583e-06j)
9190000000.0,(0.001176421878500471-3.0313354302723762e-06j)
9255000000.0,(0.001176364519677881-3.2055841906421745e-06j)
9320000000.0,(0.0011763071439184322-3.3832442988033735e-06j)
9385000000.0,(0.0011762497755041204-3.5643452885517525e-06j)
9450000000.0,(0.0011761924388756628-3.7489167605440103e-06j)
9515000000.0,(0.001176135158647259-3.93698837898854e-06j)
9580000000.0,(0.0011760779596177613-4.128589868834566e-06j)
9645000000.0,(0.0011760208667842122-4.32375101410084e-06j)
9710000000.0,(0.001175963905353839-4.522501654049409e-06j)
9775000000.0,(0.0011759071007567113-4.724871681823593e-06j)
9840000000.0,(0.0011758504786569953-4.930891040148117e-06j)
9905000000.0,(0.0011757940649640755-5.140589719098237e-06j)
9970000000.0,(0.0011757378858459132-5.353997752202361e-06j)
10035000000.0,(0.0011756819677387015-5.5711452138155635e-06j)
10100000000.0,(0.0011756263373584113-5.792062214728119e-06j)
10165000000.0,(0.0011755710217124795-6.016778899695326e-06j)
10230000000.0,(0.0011755160481096293-6.2453254420579505e-06j)
10295000000.0,(0.0011754614441720544-6.477732040985484e-06j)
10360000000.0,(0.0011754072378441884-6.714028916964479e-06j)
10425000000.0,(0.0011753534574047433-6.954246306876744e-06j)
10490000000.0,(0.0011753001314771202-7.19841446034061e-06j)
10555000000.0,(0.0011752472890384923-7.446563634637332e-06j)
10620000000.0,(0.0011751949594315588-7.698724089928521e-06j)
10685000000.0,(0.001175143172373093-7.954926083642178e-06j)
10750000000.0,(0.0011750919579659733-8.21519986624853e-06j)
10815000000.0,(0.001175041346707806-8.47957567464571e-06j)
10880000000.0,(0.001174991369500719-8.74808372744788e-06j)
10945000000.0,(0.0011749420576624022-9.020754218629815e-06j)
11010000000.0,(0.0011748934429353282-9.29761731097295e-06j)
11075000000.0,(0.0011748455574962784-9.578703130780274e-06j)
11140000000.0,(0.0011747984339664484-9.864041759990706e-06j)
11205000000.0,(0.0011747521054210422-1.0153663231396607e-05j)
11270000000.0,(0.0011747066053982359-1.0447597518344983e-05j)
11335000000.0,(0.0011746619679110638-1.074587453108252e-05j)
11400000000.0,(0.0011746182274533772-1.1048524106536116e-05j)
11465000000.0,(0.0011745754190122665-1.1355576001597183e-05j)
11530000000.0,(0.0011745335780761264-1.1667059885131342e-05j)
11595000000.0,(0.001174492740644986-1.1983005328614737e-05j)
11660000000.0,(0.0011744529432389-1.2303441798807659e-05j)
11725000000.0,(0.0011744142229077853-1.262839864795515e-05j)
11790000000.0,(0.0011743766172405928-1.2957905104056153e-05j)
11855000000.0,(0.0011743401643741509-1.3291990262973591e-05j)
11920000000.0,(0.0011743049030037858-1.3630683076867681e-05j)
11985000000.0,(0.0011742708723902317-1.3974012344772328e-05j)
12050000000.0,(0.0011742381123707427-1.4322006701744809e-05j)
12115000000.0,(0.0011742066633664342-1.4674694608588147e-05j)
12180000000.0,(0.0011741765663926473-1.5032104339892958e-05j)
12245000000.0,(0.0011741478630668274-1.5394263972864714e-05j)
12310000000.0,(0.0011741205956181894-1.576120137521257e-05j)
12375000000.0,(0.001174094806894996-1.6132944193068966e-05j)
12440000000.0,(0.001174070540375162-1.650951983801504e-05j)
12505000000.0,(0.0011740478401731042-1.6890955474373882e-05j)
12570000000.0,(0.0011740267510495829-1.727727800522406e-05j)
12635000000.0,(0.0011740073184183842-1.7668514058974053e-05j)
12700000000.0,(0.001173989588357096-1.8064689974816446e-05j)
12765000000.0,(0.0011739736076122433-1.846583178851215e-05j)
12830000000.0,(0.0011739594236099408-1.8871965215660683e-05j)
12895000000.0,(0.001173947084462133-1.9283115638678417e-05j)
12960000000.0,(0.00117393663897461-1.969930808839187e-05j)
13025000000.0,(0.001173928136656131-2.0120567228596725e-05j)
13090000000.0,(0.0011739216277226328-2.054691733947966e-05j)
13155000000.0,(0.001173917163107945-2.0978382299386614e-05j)
13220000000.0,(0.0011739147944693207-2.1414985566710348e-05j)
13285000000.0,(0.0011739145741934062-2.1856750162553273e-05j)
13350000000.0,(0.0011739165554044766-2.2303698650758038e-05j)
13415000000.0,(0.0011739207919702344-2.2755853119164517e-05j)
13480000000.0,(0.0011739273385079714-2.321323515895077e-05j)
13545000000.0,(0.0011739362503912474-2.367586584481692e-05j)
13610000000.0,(0.0011739475837532823-2.4143765713555922e-05j)
13675000000.0,(0.0011739613954951961-2.4616954742538446e-05j)
13740000000.0,(0.0011739777432903586-2.5095452326769234e-05j)
13805000000.0,(0.0011739966855870143-2.557927725855908e-05j)
13870000000.0,(0.0011740182816161312-2.6068447701245605e-05j)
13935000000.0,(0.0011740425913930475-2.6562981167132016e-05j)
14000000000.0,(0.001174069675722051-2.706289449268194e-05j)
