f,s11,ZL,ZL_a
1000000000.0,(-0.15478938594910727+0.02488353022134076j),(275.4636621919992+14.054460525382392j),376.77264413535164
1065000000.0,(-0.1568464400949092+0.0245253785516673j),(274.3099149697944+13.802975745343485j),376.76763394866845
1130000000.0,(-0.15887343803843063+0.024113047438461425j),(273.17880633560907+13.523555090159347j),376.76346337673596
1195000000.0,(-0.16089209665611892+0.023652045933931283j),(272.05766977355773+13.21902724874256j),376.7599547741741
1260000000.0,(-0.16292393348415998+0.02314443107570473j),(270.9342364550687+12.890305352560448j),376.7569751101768
1325000000.0,(-0.16499042760982227+0.022589436756511604j),(269.79650963554235+12.536773745337772j),376.7544231679752
1390000000.0,(-0.16711331313264377+0.021983934606721916j),(268.63257934218444+12.15657218847054j),376.75222083293045
1455000000.0,(-0.1693149750134519+0.021322756064305604j),(267.43039366820517+11.746798968704217j),376.7503070420573
1520000000.0,(-0.17161893670284564+0.020598901251097083j),(266.1774925740697+11.303651185527684j),376.7486335047427
1585000000.0,(-0.1740504442482678+0.019803656037456534j),(264.86070243874474+10.822517476240082j),376.747161625945
1650000000.0,(-0.1766371648949203+0.018926634945833652j),(263.465783417598+10.298036157180524j),376.74586026064594
1715000000.0,(-0.17941003151684431+0.0179557650126327j),(261.9770159358452+9.724130545018816j),376.74470405245825
1780000000.0,(-0.18240427947814902+0.01687722497761972j),(260.37670652222806+9.09403336571195j),376.7436721889537
1845000000.0,(-0.1856607418859526+0.01567535596933876j),(258.64458585667484+8.400314083335578j),376.742747458399
1910000000.0,(-0.18922749537551015+0.014332565492019219j),(256.7570624959763+7.634927401992621j),376.7419155272779
1975000000.0,(-0.1931619853140065+0.012829258285509473j),(254.68628321821433+6.789309342339025j),376.7411643814554
2040000000.0,(-0.19753381206912718+0.011143849641076101j),(252.39893400057235+5.854561270493321j),376.74048388995215
2105000000.0,(-0.20242843689028628+0.00925295644926438j),(249.854692713709+4.821785630033707j),376.7398654615232
2170000000.0,(-0.207952179263987+0.007131932200285501j),(247.0042138097698+3.6826759700110188j),376.73930177214294
2235000000.0,(-0.21423904582882417+0.004756039459099011j),(243.7864848093363+2.4305285570231945j),376.7387865471446
2300000000.0,(-0.221460181492554+0.0021027842437639096j),(240.1253436636563+1.0619512615728608j),376.7383143858387
2365000000.0,(-0.22983710511588967-0.0008436381620385325j),(235.92488874026992-0.42027166894049j),376.7378806193984
2430000000.0,(-0.23966043392068886-0.004084040036878089j),(231.06346488094923-2.0023897918366256j),376.7374811949943
2495000000.0,(-0.25131655379399226-0.00758881435843419j),(225.3859161624065-3.65167380885014j),376.73711258077725
2560000000.0,(-0.2653256148686391-0.011269160003949407j),(218.69398093496332-5.302986317297877j),376.73677168753176
2625000000.0,(-0.28239493544846744-0.014922884825276499j),(210.73537068864817-6.836251580933495j),376.7364558037376
2690000000.0,(-0.3034907962468533-0.018131035570084546j),(201.19394322346588-8.038776594984553j),376.7361625414816
2755000000.0,(-0.3299232348049283-0.020058494488648652j),(189.68809542112405-8.543058793379304j),376.73588979119415
2820000000.0,(-0.36340530457266373-0.01906833824445353j),(175.79552753407322-7.727600204796277j),376.7356356836045
2885000000.0,(-0.4059378245080357-0.011992907085243072j),(159.1460340376134-4.571166745635071j),376.73539855762607
2950000000.0,(-0.45904482816681363+0.007121171072684142j),(139.66595831687692+2.5204029069237484j),376.73517693314136
3015000000.0,(-0.5211141032467095+0.04854410492230182j),(118.10189353549896+15.791985983665564j),376.73496948784765
3080000000.0,(-0.5808487123097933+0.12601883727014881j),(96.87902335154688+37.75456798827985j),376.7347750374871
3145000000.0,(-0.6093147704830406+0.2452064491558266j),(80.83515483347865+69.71852557826861j),376.7345925189078
3210000000.0,(-0.5717734102613463+0.3790227422081482j),(76.29673662698863+109.24546155267754j),376.7344209754993
3275000000.0,(-0.47230532476845416+0.47282383066966854j),(87.18121253168933+148.98424051312278j),376.7342595446337
3340000000.0,(-0.3590571309635181+0.5022018376348348j),(111.0638104586971+180.2521801220453j),376.73410744679853
3405000000.0,(-0.26908048493666303+0.487482941268594j),(140.6391075023163+198.73487112213047j),376.73396397616915
3470000000.0,(-0.208807435909045+0.45571039794566187j),(169.01737992595957+205.74368834902862j),376.7338284924052
3535000000.0,(-0.17122294922143777+0.4219838855729686j),(192.66827496691772+205.15176737586376j),376.7337004134929
3600000000.0,(-0.14842168540076528+0.3919668957355999j),(210.90099046043304+200.56508948632643j),376.7335792094836
3665000000.0,(-0.13479025870767183+0.366970312388792j),(224.37538564227296+194.3875538108632j),376.7334643970038
3730000000.0,(-0.12681095898634015+0.34673866042144635j),(234.09895891430165+187.9633640097137j),376.73335553442746
3795000000.0,(-0.12235224753335977+0.3305925189964522j),(240.9992819229827+181.95513483081868j),376.73325221762315
3860000000.0,(-0.12012205249762928+0.3178324531393466j),(245.80863590935772+176.64502172033423j),376.7331540761977
3925000000.0,(-0.11932625384763358+0.30785817875374294j),(249.06977850635505+172.12007821342343j),376.7330607701722
3990000000.0,(-0.11946745308726545+0.30018730392571585j),(251.17454774539584+168.37458288165863j),376.7329719870332
4055000000.0,(-0.12022760072827074+0.29444278991658795j),(252.40330023311043+165.36337277823375j),376.73288743911274
4120000000.0,(-0.12139890785421771+0.290333683571789j),(252.95653255601587+163.02853885307104j),376.73280686125497
4185000000.0,(-0.1228424567757649+0.28763710571302564j),(252.97812237972423+161.312217866438j),376.7327300087349
4250000000.0,(-0.12446285863315042+0.2861835322303754j),(252.5718071678795+160.16231476440745j),376.732656655398
4315000000.0,(-0.12619234492067577+0.285845402742662j),(251.8127138927867+159.53472368144594j),376.7325865919942
4380000000.0,(-0.12798048753262786+0.2865285245602233j),(250.75541345420896+159.3938845854714j),376.73251962468436
4445000000.0,(-0.1297873135418958+0.2881656689430765j),(249.43957785505373+159.71261203204452j),376.7324555736978
4510000000.0,(-0.13157847070201795+0.2907118361623868j),(247.89399581867383+160.47166809927495j),376.7323942721245
4575000000.0,(-0.13332160972391072+0.2941407723127798j),(246.13946862044745+161.65931361667376j),376.73233556482705
4640000000.0,(-0.1349834444123237+0.29844241385859555j),(244.190946784253+163.27095106803708j),376.73227930745776
4705000000.0,(-0.13652712140666037+0.30362100499913575j),(242.05916054510797+165.3089125074946j),376.73222536557046
4770000000.0,(-0.13790962825170514+0.30969367711714435j),(239.7519267801751+167.78241715785748j),376.73217361381694
4835000000.0,(-0.13907902091352814+0.31668929970841286j),(237.27527122092175+170.70771071864547j),376.7321239352175
4900000000.0,(-0.139971277271342+0.32464740811567766j),(234.6344797872044+174.108393583031j),376.73207622049955
4965000000.0,(-0.14050659370455296+0.3336169827572711j),(231.83518232997906+178.015943463917j),376.7320303674966
5030000000.0,(-0.14058494847704017+0.3436547923313924j),(228.88457355178625+182.47043622620671j),376.7319862806002
5095000000.0,(-0.14008077138602162+0.35482291194795573j),(225.79288857738564+187.52146421180274j),376.7319438702617
5160000000.0,(-0.13883660390256017+0.36718487653677734j),(222.57527491329265+193.22924060826531j),376.73190305253667
5225000000.0,(-0.13665573983993315+0.38079972092477427j),(219.25423946661587+199.6658564460198j),376.7318637486698
5290000000.0,(-0.1332940551418909+0.3957128882145089j),(215.862900145095+206.9166157838724j),376.73182588471417
5355000000.0,(-0.12845164644459386+0.41194267588543804j),(212.44933654493363+215.08130221088405j),376.73178939118367
5420000000.0,(-0.12176561495387052+0.4294606010968147j),(209.08241005900675+224.27510681473402j),376.73175420273327
5485000000.0,(-0.11280649304849989+0.44816396660600966j),(205.85949865592087+234.62874561683017j),376.7317202578672
5550000000.0,(-0.10108253030136241+0.4678393300537332j),(202.91663589125406+246.28697288230512j),376.7316874986695
5615000000.0,(-0.08605828844046795+0.48811710616183857j),(200.44149265245738+259.4042051057129j),376.73165587055655
5680000000.0,(-0.06719625128586108+0.5084210112708255j),(198.68936557460387+274.1352602631781j),376.73162532205066
5745000000.0,(-0.04403104200672307+0.5279223571858587j),(198.00160611550865+290.6182809731721j),376.73159580456917
5810000000.0,(-0.01628261411517196+0.5455183586549461j),(198.82436289899314+308.945879797906j),376.73156727223204
5875000000.0,(0.015996369803111633+0.559863156909383j),(201.7226066597501+329.1198879350041j),376.7315396816831
5940000000.0,(0.05226537111492079+0.5694831913365028j),(207.3797125962652+350.98593499190815j),376.7315129919254
6005000000.0,(0.09138736364097028+0.5729937420034013j),(216.56664988334583+374.148571202758j),376.7314871641687
6070000000.0,(0.13163891356173774+0.5693928455616184j),(230.05945621933236+397.87873164037876j),376.73146216168846
6135000000.0,(0.17089327213495994+0.5583519295107637j),(248.4856036361662+421.0448785422248j),376.73143794969536
6200000000.0,(0.2069644477558051+0.5403854064922158j),(272.09981864188643+442.12258665002906j),376.73141449521415
6265000000.0,(0.2380124327881194+0.5168068127669893j),(300.53599675547053+459.3466029032711j),376.7313917669711
6330000000.0,(0.2628627867029351+0.48947050445008844j),(332.6415750611141+471.0346009797945j),376.7313697352902
6395000000.0,(0.2811311351006288+0.46039899871082973j),(366.52565578953613+476.0183633056375j),376.7313483719954
6460000000.0,(0.2931404849767984+0.4314356392622117j),(399.8832498402849+474.0110298847918j),376.7313276503216
6525000000.0,(0.29970582405354484+0.4040221243743635j),(430.5032424065753+465.71944897152315j),376.7313075448298
6590000000.0,(0.30188726266056365+0.3791240289249625j),(456.7416996159652+452.6341093291458j),376.7312880313294
6655000000.0,(0.3007859853575594+0.3572687860409967j),(477.7640118504913+436.6109450113682j),376.7312690868057
6720000000.0,(0.2974125390331999+0.3386411484711671j),(493.50916056088727+419.44843693378556j),376.73125068935104
6785000000.0,(0.29262309511149226+0.3231907128112208j),(504.47197794128783+402.60954499461866j),376.73123281810257
6850000000.0,(0.28710432162892935+0.3107254718430178j),(511.4404979797669+387.121963433232j),376.73121545318264
6915000000.0,(0.28138632679194503+0.3009819174903418j),(515.2822994912141+373.6081612208605j),376.7311985756429
6980000000.0,(0.27586811537354794+0.293672056186113j),(516.8111557458185+362.37655216589513j),376.7311821674138
7045000000.0,(0.27084593483397795+0.28851184240141564j),(516.7245063489916+353.52273889559973j),376.7311662112551
7110000000.0,(0.2665395513975668+0.2852362895418466j),(515.5882554163051+347.01513485713684j),376.731150690711
7175000000.0,(0.26311448087922+0.28360575723175574j),(513.847142468755+342.75762023982355j),376.7311355900678
7240000000.0,(0.26069983485152015+0.28340673740208494j),(511.84580782629706+340.6311809072794j),376.73112089431413
7305000000.0,(0.2594021969240813+0.28444936797431075j),(509.8521782883771+340.51958295390165j),376.7311065891033
7370000000.0,(0.2593161934609672+0.28656305182862235j),(508.0792974992629+342.32416512342974j),376.73109266071856
7435000000.0,(0.26053241382512554+0.2895909547787447j),(506.7043485858331+345.9717691091071j),376.7310790960401
7500000000.0,(0.26314320683790593+0.2933837514110508j),(505.88496346658707+351.41862591066945j),376.73106588251414
7565000000.0,(0.26724670187652344+0.29779272829232495j),(505.77352987780546+358.6520158163736j),376.7310530081239
7630000000.0,(0.2729492026167893+0.302662199044368j),(506.5304664150051+367.69077341585063j),376.7310404613625
7695000000.0,(0.28036588425067316+0.3078211116800146j),(508.33756096728234+378.58516026085965j),376.7310282312066
7760000000.0,(0.28961948666854603+0.31307373085667894j),(511.412584630337+391.4161853595639j),376.7310163070927
7825000000.0,(0.30083643201032195+0.3181893714733993j),(516.0265718534283+406.29401353350954j),376.7310046788945
7890000000.0,(0.314139510807471+0.32289138119667277j),(522.5254367591735+423.3545383341112j),376.7309933369009
7955000000.0,(0.32963600732955173+0.3268459741798401j),(531.35798553442+442.752335402504j),376.7309822717958
8020000000.0,(0.34739994939015956+0.32965217568835303j),(543.1128427648848+464.64678385202694j),376.73097147463926
8085000000.0,(0.36744722452164064+0.3308351063427641j),(558.5671617490303+489.1757113024582j),376.73096093684916
8150000000.0,(0.38970286068410975+0.3298461084704957j),(578.7497382067331+516.4067904552885j),376.7309506501843
8215000000.0,(0.413961186862333+0.3260746208321279j),(605.0190370989824+546.2500854139486j),376.7309406067282
8280000000.0,(0.43984224885011547+0.31887775000573376j),(639.149733296561+578.3044861489453j),376.7309307988739
8345000000.0,(0.4667519130663149+0.3076332198171382j),(683.40328407467+611.5961913491644j),376.73092121930955
8410000000.0,(0.49385800807576+0.29181844170135574j),(740.5164568732409+644.1539950073314j),376.7309118610047
8475000000.0,(0.5200988283422218+0.27111156697929545j),(813.4578022588817+672.3757803976039j),376.7309027171976
8540000000.0,(0.5442401043465941+0.24549958045634443j),(904.6652321289242+690.2367108417048j),376.7308937813828
8605000000.0,(0.5649884654866737+0.215366683476631j),(1014.3545943942123+688.7023500997295j),376.7308850472994
8670000000.0,(0.5811522294003937+0.18152978167962286j),(1137.6942440490798+656.3560338675672j),376.7308765089206
8735000000.0,(0.5918185897586875+0.14519427494124193j),(1261.8403691858798+582.8564377917712j),376.730868160443
8800000000.0,(0.5965007641685504+0.10782524731324163j),(1366.1312023065893+465.7370230539248j),376.7308599962765
8865000000.0,(0.5952108840138235+0.0709593542795643j),(1429.1432387989362+316.5689351154565j),376.73085201103527
8930000000.0,(0.5884371642238853+0.03600586289061051j),(1440.096673060689+158.94642760685394j),376.730844199529
8995000000.0,(0.5770367852648643+0.0040880913908348335j),(1404.4909474642136+17.2161483238761j),376.730836556754
9060000000.0,(0.5620817508020434-0.024042078606277693j),(1338.652062055196-94.1759572340697j),376.73082907788546
9125000000.0,(0.5447021400110942-0.048012144896490645j),(1259.9453907352133-172.5910494391328j),376.73082175826977
9190000000.0,(0.5259605269271916-0.06777787288667955j),(1180.8759983524978-222.70566603017772j),376.73081459341745
9255000000.0,(0.5067726529832273-0.08354126787654792j),(1108.2816597846472-251.52665416141403j),376.73080757899606
9320000000.0,(0.4878728717490011-0.09566317105358917j),(1044.9039767923327-265.555334591378j),376.7308007108236
9385000000.0,(0.46981349595111743-0.10458716411269253j),(991.1652402277878-269.8378135368558j),376.7307939848625
9450000000.0,(0.45298480589687123-0.11078212186886237j),(946.4062188810211-267.9631693211841j),376.73078739721365
9515000000.0,(0.437644436680275-0.11470399712585358j),(909.5846086120664-262.37051141735816j),376.73078094411034
9580000000.0,(0.4239483935589951-0.11677383044548884j),(879.6178224997112-254.6796787307169j),376.7307746219136
9645000000.0,(0.4119793088255109-0.11736781096357407j),(855.528830046366-245.95667088314673j),376.73076842710645
9710000000.0,(0.4017700377379831-0.11681544599209248j),(836.4940191103847-236.90453985254481j),376.73076235628923
9775000000.0,(0.3933222280461122-0.11540271468198043j),(821.8467754271228-227.99434448523624j),376.730756406175
9840000000.0,(0.38662029294655476-0.11337799907347003j),(811.063596961066-219.55363844882228j),376.73075057358494
9905000000.0,(0.3816415251862916-0.11095937988802732j),(803.7452278606312-211.82677563326536j),376.73074485544447
9970000000.0,(0.3783631174919356-0.10834248797842592j),(799.5980814625347-205.01742207186047j),376.73073924877843
10035000000.0,(0.3767667396965801-0.1057085255328448j),(798.4176911279957-199.32056773686153j),376.7307337507081
10100000000.0,(0.37684114485866144-0.10323235063508968j),(800.0741649616288-194.9492242210913j),376.7307283584469
10165000000.0,(0.3785830723830399-0.10109069240523975j),(804.4985879243683-192.15969766970812j),376.7307230692972
