f,s11,ZL,ZL_a
2395000000.0,(0.0007837724598381602+0.00020148703256921146j),(377.3231352482219+0.15205153725971698j),376.73215811250356
2410000000.0,(0.00078380284143911+0.0002027489555537188j),(377.32313486326524+0.15300384328652913j),376.7321352213402
2425000000.0,(0.0007838326610095919+0.00020401087853898718j),(377.3231344759051+0.1539561493124255j),376.73211275365026
2440000000.0,(0.0007838619323276125+0.00020527280152497874j),(377.3231340861416+0.15490845533731926j),376.7320906990523
2455000000.0,(0.0007838906687514449+0.00020653472451153898j),(377.32313369397457+0.1558607613611544j),376.7320690474814
2470000000.0,(0.0007839188832354484+0.00020779664749900377j),(377.32313329940405+0.15681306738411938j),376.7320477891768
2485000000.0,(0.000783946588343372+0.00020905857048704847j),(377.32313290243+0.1577653734059958j),376.7320269146721
2500000000.0,(0.0007839737962640184+0.00021032049347589562j),(377.32313250305253+0.15871767942693243j),376.73200641478337
2515000000.0,(0.0007840005188231362+0.00021158241646537654j),(377.3231321012715+0.1596699854467417j),376.7319862806002
2530000000.0,(0.000784026767497536+0.00021284433945566376j),(377.32313169708715+0.1606222914656664j),376.73196650347546
2545000000.0,(0.000784052553426173+0.000214106262446747j),(377.3231312904992+0.1615745974835624j),376.7319470750159
2560000000.0,(0.0007840778874233419+0.0002153681854384218j),(377.32313088150784+0.16252690350033094j),376.7319279870736
2575000000.0,(0.0007841027799886901+0.00021663010843085557j),(377.3231304701131+0.16347920951606168j),376.7319092317373
2590000000.0,(0.0007841272413186526+0.00021789203142399713j),(377.3231300563147+0.16443151553078206j),376.7318908013241
2605000000.0,(0.0007841512813174523+0.00021915395441812408j),(377.32312964011294+0.16538382154459055j),376.73187268837177
2620000000.0,(0.000784174909606217+0.0002204158774128053j),(377.32312922150766+0.16633612755719837j),376.7318548856308
2635000000.0,(0.0007841981355333301+0.00022167780040815126j),(377.323128800499+0.1672884335687825j),376.73183738605775
2650000000.0,(0.0007842209681830336+0.00022293972340422692j),(377.3231283770866+0.16824073957927127j),376.7318201828078
2665000000.0,(0.0007842434163845884+0.0002242016464013156j),(377.32312795127103+0.16919304558875964j),376.73180326922835
2680000000.0,(0.00078426548872143+0.00022546356939899962j),(377.3231275230519+0.1701453515971122j),376.73178663885216
2695000000.0,(0.000784287193537955+0.00022672549239750176j),(377.32312709242916+0.17109765760440437j),376.73177028539186
2710000000.0,(0.0007843085389489188+0.0002279874153967279j),(377.32312665940304+0.17204996361061822j),376.73175420273327
2725000000.0,(0.0007843295328459905+0.0002292493383966656j),(377.3231262239734+0.1730022696156784j),376.73173838493034
2740000000.0,(0.0007843501829057032+0.00023051126139737388j),(377.3231257861403+0.1739545756196827j),376.73172282619896
2755000000.0,(0.0007843704965960302+0.00023177318439905422j),(377.32312534590386+0.17490688162259227j),376.7317075209124
2770000000.0,(0.0007843904811830108+0.00023303510740127712j),(377.32312490326376+0.17585918762432073j),376.73169246359566
2785000000.0,(0.0007844101437381552+0.00023429703040431463j),(377.32312445822026+0.17681149362500617j),376.7316776489208
2800000000.0,(0.000784429491143779+0.00023555895340835362j),(377.32312401077337+0.17776379962456357j),376.73166307170237
2815000000.0,(0.000784448530098836+0.00023682087641299006j),(377.3231235609229+0.17871610562296975j),376.7316487268925
2830000000.0,(0.0007844672671258919+0.00023808279941842406j),(377.32312310866894+0.1796684116201683j),376.73163460957693
2845000000.0,(0.0007844857085756573+0.00023934472242452125j),(377.3231226540116+0.1806207176162129j),376.7316207149704
2860000000.0,(0.0007845038606331748+0.00024060664543175468j),(377.3231221969507+0.181573023611232j),376.731607038413
2875000000.0,(0.0007845217293218157+0.00024186856843962155j),(377.32312173748636+0.18252532960507675j),376.73159357536605
2890000000.0,(0.0007845393205096694+0.00024313049144817617j),(377.32312127561846+0.18347763559764133j),376.73158032140816
2905000000.0,(0.0007845566399135855+0.0002443924144576887j),(377.3231208113472+0.1844299415891628j),376.73156727223204
2920000000.0,(0.0007845736931038524+0.0002456543374681541j),(377.32312034467253+0.1853822475795109j),376.73155442364055
2935000000.0,(0.0007845904855085975+0.0002469162604790913j),(377.3231198755942+0.18633455356861414j),376.7315417715436
2950000000.0,(0.0007846070224186637+0.00024817818349102315j),(377.32311940411245+0.18728685955651334j),376.73152931195506
2965000000.0,(0.0007846233089913763+0.0002494401065037678j),(377.3231189302273+0.18823916554324652j),376.7315170409888
2980000000.0,(0.0007846393502541528+0.0002507020295173885j),(377.3231184539386+0.18919147152883237j),376.7315049548569
2995000000.0,(0.0007846551511093256+0.00025196395253171205j),(377.3231179752465+0.1901437775131118j),376.7314930498656
3010000000.0,(0.0007846707163371088+0.0002532258755467615j),(377.3231174941509+0.19109608349618318j),376.73148132241323
3025000000.0,(0.0007846860505997313+0.000254487798563005j),(377.32311701065174+0.19204838947814534j),376.7314697689869
3040000000.0,(0.0007847011584442851+0.00025574972157990975j),(377.3231165247492+0.1930006954588559j),376.7314583861605
3055000000.0,(0.0007847160443066774+0.00025701164459750235j),(377.3231160364431+0.19395300143823324j),376.7314471705917
3070000000.0,(0.000784730712515449+0.0002582735676162402j),(377.3231155457337+0.19490530741652456j),376.73143611901935
3085000000.0,(0.0007847451672927986+0.00025953549063567844j),(377.32311505262066+0.19585761339340407j),376.73142522826186
3100000000.0,(0.00078475941275976+0.000260797413656035j),(377.32311455710413+0.1968099193691982j),376.73141449521415
3115000000.0,(0.0007847734529385386+0.00026205933667710235j),(377.3231140591842+0.19776222534363283j),376.7314039168458
3130000000.0,(0.0007847872917550406+0.00026332125969916626j),(377.3231135588607+0.19871453131685746j),376.73139349019874
3145000000.0,(0.0007848009330416666+0.00026458318272207113j),(377.3231130561339+0.1996668372888512j),376.73138321238537
3160000000.0,(0.0007848143805400574+0.0002658451057458798j),(377.3231125510035+0.20061914325949767j),376.7313730805865
3175000000.0,(0.0007848276379036187+0.00026710702877038163j),(377.32311204346956+0.20157144922888756j),376.7313630920492
3190000000.0,(0.0007848407087006464+0.00026836895179600665j),(377.3231115335323+0.2025237551969543j),376.73135324408526
3205000000.0,(0.0007848535964154103+0.0002696308748222671j),(377.32311102119155+0.20347606116382078j),376.7313435340692
3220000000.0,(0.0007848663044512462+0.0002708927978496723j),(377.3231105064472+0.20442836712933848j),376.73133395943654
3235000000.0,(0.0007848788361334857+0.00027215472087787604j),(377.3231099892995+0.2053806730936173j),376.7313245176822
3250000000.0,(0.0007848911947100821+0.0002734166439068264j),(377.3231094697483+0.20633297905650888j),376.73131520635854
3265000000.0,(0.0007849033833550357+0.0002746785669368255j),(377.32310894779357+0.20728528501809604j),376.7313060230742
3280000000.0,(0.000784915405169683+0.00027594048996772207j),(377.3231084234355+0.20823759097841943j),376.73129696549245
3295000000.0,(0.0007849272631853148+0.0002772024129993974j),(377.3231078966738+0.20918989693738244j),376.7312880313294
3310000000.0,(0.0007849389603639107+0.0002784643360320913j),(377.32310736750867+0.2101422028949532j),376.7312792183531
3325000000.0,(0.0007849504996018502+0.00027972625906565006j),(377.32310683594017+0.21109450885129866j),376.73127052438144
3340000000.0,(0.000784961883729511+0.0002809881821001417j),(377.32310630196804+0.21204681480620324j),376.7312619472816
3355000000.0,(0.0007849731155153267+0.0002822501051355853j),(377.32310576559246+0.21299912075985553j),376.7312534849679
3370000000.0,(0.000784984197664943+0.000283512028171749j),(377.32310522681337+0.21395142671197306j),376.7312451354015
3385000000.0,(0.0007849951328255628+0.0002847739512091344j),(377.32310468563105+0.21490373266291413j),376.73123689658803
3400000000.0,(0.0007850059235848938+0.0002860358742473115j),(377.32310414204494+0.21585603861241637j),376.73122876657754
3415000000.0,(0.0007850165724747617+0.00028729779728636404j),(377.3231035960555+0.2168083445605249j),376.7312207434626
3430000000.0,(0.0007850270819712626+0.000288559720326491j),(377.32310304766247+0.21776065050728147j),376.7312128253773
3445000000.0,(0.0007850374544971127+0.0002898216433674462j),(377.3231024968663+0.21871295645270236j),376.7312050104965
3460000000.0,(0.0007850476924222329+0.0002910835664093519j),(377.32310194366636+0.2196652623966203j),376.73119729703427
3475000000.0,(0.0007850577980659303+0.00029234548945220685j),(377.323101388063+0.22061756833917084j),376.7311896832434
3490000000.0,(0.000785067773697381+0.0002936074124959873j),(377.3231008300561+0.22156987428027253j),376.7311821674138
3505000000.0,(0.0007850776215374923+0.0002948693355409227j),(377.32310026964586+0.22252218022014023j),376.7311747478724
3520000000.0,(0.0007850873437598022+0.0002961312585865985j),(377.323099706832+0.22347448615843618j),376.73116742298123
3535000000.0,(0.0007850969424921141+0.0002973931816332166j),(377.32309914161493+0.22442679209530422j),376.73116019113723
3550000000.0,(0.000785106419817243+0.00029865510468090326j),(377.3230985739942+0.22537909803080336j),376.73115305077107
3565000000.0,(0.0007851157777741889+0.0002999170277295266j),(377.32309800396985+0.2263314039648306j),376.7311460003464
3580000000.0,(0.0007851250183594391+0.0003011789507792065j),(377.3230974315422+0.22728370989751315j),376.731139038359
3595000000.0,(0.000785134143527787+0.00030244087382974463j),(377.3230968567112+0.22823601582860512j),376.73113216333604
3610000000.0,(0.0007851431551936173+0.00030370279688117226j),(377.32309627947643+0.22918832175828863j),376.73112537383486
3625000000.0,(0.0007851520552316089+0.0003049647199338298j),(377.32309569983846+0.23014062768655877j),376.73111866844306
3640000000.0,(0.0007851608454786452+0.0003062266429873824j),(377.32309511779687+0.23109293361337058j),376.7311120457769
3655000000.0,(0.000785169527732377+0.0003074885660419226j),(377.32309453335176+0.23204523953864334j),376.73110550448143
3670000000.0,(0.0007851781037552751+0.00030875048909731977j),(377.32309394650315+0.2329975454624433j),376.73109904322894
3685000000.0,(0.0007851865752739791+0.00031001241215391996j),(377.3230933572512+0.23394985138475505j),376.73109266071856
3700000000.0,(0.0007851949439791311+0.0003112743352115317j),(377.32309276559573+0.23490215730568112j),376.73108635567627
3715000000.0,(0.0007852032115282096+0.0003125362582700666j),(377.32309217153687+0.23585446322499515j),376.7310801268533
3730000000.0,(0.0007852113795451168+0.000313798181329637j),(377.3230915750744+0.2368067691428792j),376.7310739730262
3745000000.0,(0.0007852194496214084+0.0003150601043901109j),(377.3230909762085+0.23775907505917274j),376.73106789299555
3760000000.0,(0.0007852274233166555+0.00031632202745163825j),(377.32309037493917+0.23871138097404448j),376.73106188558637
3775000000.0,(0.0007852353021600391+0.0003175839505141423j),(377.32308977126627+0.23966368688727532j),376.7310559496466
3790000000.0,(0.0007852430876500212+0.0003188458735779786j),(377.32308916518997+0.24061599279910637j),376.731050084047
3805000000.0,(0.0007852507812560502+0.00032010779664268935j),(377.3230885567102+0.2415682987094028j),376.7310442876806
3820000000.0,(0.0007852583844183273+0.0003213697197083603j),(377.3230879458269+0.24252060461811023j),376.7310385594622
3835000000.0,(0.0007852658985491513+0.00032263164277509995j),(377.3230873325402+0.2434729105253081j),376.7310328983275
3850000000.0,(0.0007852733250332156+0.00032389356584287474j),(377.3230867168499+0.24442521643091167j),376.73102730323336
3865000000.0,(0.0007852806652291255+0.00032515548891162276j),(377.32308609875633+0.24537752233489163j),376.73102177315616
3880000000.0,(0.000785287920467952+0.0003264174119815373j),(377.32308547825903+0.2463298282373404j),376.7310163070927
3895000000.0,(0.0007852950920563878+0.00032767933505254625j),(377.32308485535845+0.24728213413842864j),376.73101090405885
3910000000.0,(0.000785302181275519+0.00032894125812438197j),(377.3230842300543+0.24823444003759476j),376.73100556308896
3925000000.0,(0.000785309189382485+0.00033020318119749364j),(377.32308360234674+0.24918674593544568j),376.7310002832363
3940000000.0,(0.000785316117609436+0.00033146510427167015j),(377.3230829722356+0.2501390518316424j),376.7309950635719
3955000000.0,(0.0007853229671664749+0.00033272702734688436j),(377.32308233972117+0.2510913577262711j),376.7309899031844
3970000000.0,(0.0007853297392403259+0.00033398895042300084j),(377.3230817048031+0.2520436636191746j),376.73098480117955
3985000000.0,(0.0007853364349952813+0.0003352508735003624j),(377.32308106748167+0.25299596951059034j),376.73097975668
4000000000.0,(0.0007853430555741339+0.00033651279657887574j),(377.3230804277566+0.2539482754003734j),376.73097476882486
