f,s11,ZL,ZL_a
2305000000.0,(-0.18605325164233538+0.10296960431163543j),(253.78583014669195+54.73970312468754j),376.7323049767565
2320000000.0,(-0.19811241624464707+0.08446900678502128j),(249.03370020517343+44.11758867750078j),376.73227930745776
2335000000.0,(-0.21184208152877587+0.07247673734339856j),(242.80313576783325+37.05260315107414j),376.7322541312708
2350000000.0,(-0.22820643950079247+0.06412765901237634j),(235.06719620262302+31.943542786866566j),376.7322294356457
2365000000.0,(-0.25002716486550347+0.05938290909416455j),(224.66901002113698+28.569742079917077j),376.73220520842926
2380000000.0,(-0.28283408371304+0.06331385411683327j),(209.1841742409066+28.917708953241057j),376.7321814378499
2395000000.0,(-0.32958778412231243+0.10105815045246125j),(186.70299146187344+42.82508819339027j),376.73215811250356
2410000000.0,(-0.3090008946502684+0.2083913135339425j),(184.64280483147414+89.37019189272579j),376.7321352213402
2425000000.0,(-0.19961190930693+0.20044181361659053j),(234.2986893024162+102.09645401943187j),376.73211275365026
2440000000.0,(-0.17782239666596505+0.14449443027456463j),(253.49240171627844+77.31550124569078j),376.7320906990523
2455000000.0,(-0.18567889860323764+0.11267250030124192j),(253.0514513974429+59.846965296118455j),376.7320690474814
2470000000.0,(-0.19881754766737267+0.09448083077957357j),(247.89428382327853+49.2278536065579j),376.7320477891768
2485000000.0,(-0.21399501813331073+0.08296622751973559j),(241.0310643165516+42.21884967797835j),376.7320269146721
2500000000.0,(-0.23216736767271542+0.07566091742116356j),(232.46584807630197+37.40763614675028j),376.73200641478337
2515000000.0,(-0.2562056736859418+0.0732210491107881j),(221.0306375855291+34.84207033571943j),376.7319862806002
2530000000.0,(-0.29099298274083657+0.08265660794592207j),(204.5166493557985+37.21479481491075j),376.73196650347546
2545000000.0,(-0.3324196052657608+0.1322396745504635j),(183.2377300461048+55.575741731791226j),376.7319470750159
2560000000.0,(-0.288589188430025+0.23201876497331292j),(189.62653994220042+101.9764820634793j),376.7319279870736
2575000000.0,(-0.18898657435822183+0.20783990204774122j),(238.1810336103831+107.48939354271427j),376.7319092317373
2590000000.0,(-0.17305948442117214+0.15273954068339382j),(254.86675725815113+82.23801834606745j),376.7318908013241
2605000000.0,(-0.18315355191883395+0.1214956888427037j),(253.44964882904128+64.71208908474259j),376.73187268837177
2620000000.0,(-0.19806773366465652+0.10367230532568483j),(247.49307379484168+54.01600892807258j),376.7318548856308
2635000000.0,(-0.21505185253012365+0.0927160688233928j),(239.78664109905228+47.044222485724504j),376.73183738605775
2650000000.0,(-0.23529672222655665+0.0864623982000093j),(230.24006392681048+42.48391807071492j),376.7318201828078
2665000000.0,(-0.2619101390814568+0.0862380792894804j),(217.5744536940872+40.614484758433655j),376.73180326922835
2680000000.0,(-0.2994973718870941+0.1011134843129899j),(199.5904986590332+44.843456873691416j),376.73178663885216
2695000000.0,(-0.3373194137657841+0.16372630353664516j),(178.36135209189783+67.95934023684595j),376.73177028539186
2710000000.0,(-0.26896515035006635+0.26068617729684734j),(192.98695405178836+117.03851137944791j),376.73175420273327
2725000000.0,(-0.17350054387251376+0.21743046437915048j),(244.022617529813+115.01563299367845j),376.73173838493034
2740000000.0,(-0.16493954622984786+0.16015624811543758j),(258.05360569752503+87.27048275089302j),376.73172282619896
2755000000.0,(-0.17859916240619064+0.12911461116904632j),(254.97441624632077+69.20290896592563j),376.7317075209124
2770000000.0,(-0.19594911012366764+0.1117166184495165j),(247.83134864365215+58.34200667103058j),376.73169246359566
2785000000.0,(-0.21513691393595868+0.10135755302138173j),(239.04852283609222+51.36373819639075j),376.7316776489208
2800000000.0,(-0.23783683539745315+0.09608279548879575j),(228.31643300647576+46.964762086514035j),376.73166307170237
2815000000.0,(-0.267707146045089+0.09787305837443484j),(214.09789195397468+45.6148679959735j),376.7316487268925
2830000000.0,(-0.3098733889670319+0.11829649122585476j),(193.83315024892389+51.528500872151184j),376.73163460957693
2845000000.0,(-0.3468910159351834+0.19826674261598806j),(170.81295781969627+80.6003446000687j),376.7316207149704
2860000000.0,(-0.24518740638368608+0.29674751597704435j),(195.84931339207893+136.45493438378247j),376.731607038413
2875000000.0,(-0.1521018617025412+0.22710629411647518j),(252.79649981785954+124.094749852647j),376.73159357536605
2890000000.0,(-0.1535177516790882+0.16581293690027424j),(263.2323144621646+91.99190281184642j),376.73158032140816
2905000000.0,(-0.17210860141328568+0.1349609908967278j),(257.6843593051082+73.0490348661416j),376.73156727223204
2920000000.0,(-0.19256109591459641+0.11813035313811276j),(248.93189922172493+61.97573019775185j),376.73155442364055
2935000000.0,(-0.214390447699005+0.10838379080927314j),(238.81086299902034+54.93687747569096j),376.7315417715436
2950000000.0,(-0.24005082402169126+0.1038933336541361j),(226.63979594753+50.55136224918585j),376.73152931195506
2965000000.0,(-0.2742558338109062+0.10723249690669294j),(210.40703946450643+49.40949201384527j),376.7315170409888
2980000000.0,(-0.32430710783948574+0.13316019812294475j),(186.52258308193032+56.63567424243409j),376.7315049548569
2995000000.0,(-0.3663552563645105+0.24005889485088083j),(158.1963906161552+93.9830223359771j),376.7314930498656
3010000000.0,(-0.2090467832755096+0.3437955369877508j),(199.8368907802381+163.94868737847256j),376.73148132241323
3025000000.0,(-0.12300252303656843+0.23377081809411462j),(266.33846268041333+133.86522391234917j),376.7314697689869
3040000000.0,(-0.13882807262637348+0.16821786127872007j),(270.75381188196513+95.64094000843278j),376.7314583861605
3055000000.0,(-0.1638510810917044+0.138166443398411j),(261.65928679004566+75.78648045513351j),376.7314471705917
3070000000.0,(-0.18806848272063892+0.12222603363684865j),(250.81810993440266+64.56100219834761j),376.73143611901935
3085000000.0,(-0.21299198880627884+0.11309229922190016j),(239.07621461576878+57.41431312906684j),376.73142522826186
3100000000.0,(-0.24221539339906162+0.10898219878306416j),(225.18334315200087+52.80726202311303j),376.73141449521415
3115000000.0,(-0.28227610885831256+0.1127969404167642j),(206.35459346338334+51.2918520823932j),376.7314039168458
3130000000.0,(-0.3461261378458909+0.1428929142461759j),(176.7585722123876+58.75362789687768j),376.73139349019874
3145000000.0,(-0.409419964646536+0.29729007054193796j),(135.08754404969875+107.9583721013938j),376.73138321238537
3160000000.0,(-0.14063075810034287+0.40415749852768273j),(210.15298830667857+207.9496048469941j),376.7313730805865
3175000000.0,(-0.08490927325461979+0.2316140238226042j),(287.48941231294503+141.80249933398372j),376.7313630920492
3190000000.0,(-0.12146093307481169+0.1652017720378105j),(280.8571164318505+96.86898335748778j),376.73135324408526
3205000000.0,(-0.15430634990419415+0.13759149632414164j),(266.8649293195256+76.71566063715794j),376.7313435340692
3220000000.0,(-0.1828078130831216+0.12314829545910222j),(253.4494329282318+65.61140906825615j),376.73133395943654
3235000000.0,(-0.21118676131528494+0.11460697310419007j),(239.8344301957145+58.341733186273345j),376.7313245176822
3250000000.0,(-0.24453553892072913+0.11012068259158425j),(223.98224068605703+53.153152118305314j),376.73131520635854
3265000000.0,(-0.2921885397105821+0.11207112883098348j),(202.00571688413646+50.19369036349816j),376.7313060230742
3280000000.0,(-0.37940454977518395+0.13999685424810834j),(163.9228343805887+54.87141363788522j),376.73129696549245
3295000000.0,(-0.5248987863742414+0.3862781371495219j),(87.58133321113873+117.6168647986156j),376.7312880313294
3310000000.0,(0.008666732816903505+0.45295178976116574j),(252.04901951039662+287.2970887833067j),376.7312792183531
3325000000.0,(-0.04105168514576154+0.21106997954159715j),(318.44397873871014+140.94461181266053j),376.73127052438144
3340000000.0,(-0.10347515083073087+0.15425325086754949j),(292.9905835511876+93.6194818409649j),376.7312619472816
3355000000.0,(-0.14455717860588746+0.13203929376517995j),(272.9232253910173+74.94594432289888j),376.7312534849679
3370000000.0,(-0.17739306891664514+0.12000688175097245j),(256.6301630028568+64.5559495963522j),376.7312451354015
3385000000.0,(-0.20927299252185294+0.11197268554142382j),(241.042687506123+57.20280350310235j),376.73123689658803
3400000000.0,(-0.24691284188883517+0.10582566915175698j),(223.20976045413167+50.91707656140151j),376.73122876657754
3415000000.0,(-0.3030051088822843+0.10138802195494105j),(198.0386114037533+44.72336751677644j),376.7312207434626
3430000000.0,(-0.4226472618420008+0.10642057495323783j),(149.94165603039764+39.39755905714286j),376.7312128253773
3445000000.0,(-0.9864965645277085+0.44086998120306353j),(-15.24397926295093+80.22609717342154j),376.7312050104965
3460000000.0,(0.24533693018967156+0.33253334114066824j),(459.34381339253764+368.40654839344336j),376.73119729703427
3475000000.0,(-0.005834750939738497+0.16449544740131997j),(352.8473152835186+119.31616249763458j),376.7311896832434
3490000000.0,(-0.08906049622761004+0.13405315309553187j),(304.78909444666976+83.88876678120099j),376.7311821674138
3505000000.0,(-0.1363931537872548+0.1208495213240287j),(278.88397444817804+69.72127268548925j),376.7311747478724
3520000000.0,(-0.17268184624812308+0.11220923830095914j),(259.95163556129376+60.921632402476064j),376.73116742298123
3535000000.0,(-0.20744745780844157+0.10443616995424249j),(242.64771652153286+53.57215108294544j),376.73116019113723
3550000000.0,(-0.24846215253913714+0.09479612324824357j),(223.3216279037023+45.5621960690782j),376.73115305077107
3565000000.0,(-0.31006827024499534+0.07730784090224269j),(196.40513560057508+33.821083587514885j),376.7311460003464
3580000000.0,(-0.44341895112173124+0.020434914353211747j),(145.16258555600032+7.3886057511413465j),376.731139038359
3595000000.0,(-0.8012501302152328-0.8559490504028824j),(-35.488351317585966-162.1576200451722j),376.73113216333604
3610000000.0,(0.23838549412747143+0.03190558810399418j),(610.8318449642704+41.37103103395753j),376.73112537383486
3625000000.0,(0.00012818266234698204+0.10217046289422316j),(369.0407496857936+76.20562524317148j),376.73111866844306
3640000000.0,(-0.08322454528009289+0.10688608941112455j),(312.1351434632303+67.97318293743379j),376.7311120457769
3655000000.0,(-0.13182373341299888+0.1047055420392352j),(283.3263186852507+61.062220500008415j),376.73110550448143
3670000000.0,(-0.16949419563447224+0.09992053977895508j),(262.86327081997456+54.646371837391065j),376.73109904322894
3685000000.0,(-0.20555237265438805+0.09193376757532315j),(244.64867365110447+47.385567236983704j),376.73109266071856
3700000000.0,(-0.2471568052930938+0.07702666741133028j),(225.11704800204996+37.17123290395512j),376.73108635567627
3715000000.0,(-0.30444585131701746+0.042003092723247176j),(200.28156575079262+18.579779024798203j),376.7310801268533
3730000000.0,(-0.3843109363349597-0.07506326906033788j),(165.9600502475338-29.427037528054523j),376.7310739730262
3745000000.0,(-0.17057166669112883-0.38685056360686837j),(203.56133756083375-191.7750535865593j),376.73106789299555
3760000000.0,(0.07029757528569554-0.07029040034509929j),(429.0963464447729-60.92479661758514j),376.73106188558637
3775000000.0,(-0.024232793890522023+0.050270946206169426j),(357.1366627403632+36.019374529666834j),376.7310559496466
3790000000.0,(-0.08785834483051214+0.078728418013275j),(312.27083872523224+49.86313610763739j),376.731050084047
3805000000.0,(-0.13183803910340072+0.08584584423112035j),(285.1591119731509+50.20198764258738j),376.7310442876806
3820000000.0,(-0.16805427403605214+0.08433390969428513j),(264.9812077373976+46.33183905223729j),376.7310385594622
3835000000.0,(-0.20287463342801745+0.07560854704376768j),(247.18842847257648+39.217423524965476j),376.7310328983275
3850000000.0,(-0.24053645359766673+0.05523817675265417j),(229.43504735378232+26.99115263905517j),376.73102730323336
3865000000.0,(-0.2809751375238031+0.008095169702198665j),(211.4396085577186+3.7169660260397666j),376.73102177315616
3880000000.0,(-0.2888955012770763-0.09974741454440456j),(204.36828371113896-44.971180916490304j),376.7310163070927
3895000000.0,(-0.13763251795378428-0.18553086068527652j),(268.4171901398299-105.2140292407614j),376.73101090405885
3910000000.0,(-0.03301452730073448-0.06600734939105414j),(349.68490579584915-46.41637421070987j),376.73100556308896
3925000000.0,(-0.05916079253787981+0.020672923020344864j),(334.3745050358768+13.879506751360141j),376.7310002832363
3940000000.0,(-0.09971645120213103+0.054953140931937525j),(306.70450239628246+34.15146437860928j),376.7309950635719
3955000000.0,(-0.13547439875709036+0.06694511060410846j),(284.5362297328667+38.98688266848104j),376.7309899031844
3970000000.0,(-0.16760342109236567+0.06733583552573347j),(266.43634937378425+37.091540712524036j),376.73098480117955
3985000000.0,(-0.19837389319545715+0.05782710710047041j),(250.54536131855573+30.268997316209546j),376.73097975668
4000000000.0,(-0.22787561768618536+0.034612346153374024j),(236.41233276162583+17.28377703424071j),376.73097476882486
