f,s11,ZL,ZL_a
4380000000.0,(-0.14649214968459168+0.23837399570842818j),(269.49831041436545+139.39490577113222j),400.9404456993992
4445000000.0,(-0.1368216331600664+0.2284296783346331j),(276.5238644755535+135.97304114282548j),400.170581818257
4510000000.0,(-0.1338864878219854+0.21858930852468908j),(279.8633096027601+130.9548916698376j),399.4379022488224
4575000000.0,(-0.1363819488852316+0.211800239657506j),(279.4714057168141+126.40585850996816j),398.73998854955585
4640000000.0,(-0.142015793179428+0.20964042172139088j),(276.3425889405599+123.80311112945877j),398.07462026773163
4705000000.0,(-0.14846389000082083+0.2123568386882743j),(271.8029811043707+123.74639993378435j),397.43975541127054
4770000000.0,(-0.15389167357598046+0.2192887458164184j),(267.00862210259385+126.15838435939965j),396.8335131704068
4835000000.0,(-0.15712634748985416+0.2292947864493776j),(262.7618189471833+130.58982553174303j),396.25415859334464
4900000000.0,(-0.15766599533447895+0.24109056604895776j),(259.5005861281045+136.44928871552202j),395.7000889636754
4965000000.0,(-0.15560039515953802+0.25353328514197143j),(257.3431566689136+143.15827485645062j),395.16982166382854
5030000000.0,(-0.1514251957098724+0.26585661183652476j),(256.16058619377134+150.27071136495644j),394.66198333950075
5095000000.0,(-0.14574918280269572+0.27778262454500163j),(255.69102982782965+157.5576727173372j),394.1753002058497
5160000000.0,(-0.13898604143765678+0.2894372801865852j),(255.6876244952839+165.0235095628925j),393.70858935809565
5225000000.0,(-0.13117111233649328+0.301092934993129j),(256.05112256377873+172.83257642927384j),393.26075096771115
5290000000.0,(-0.12198681133869563+0.31286048363885277j),(256.89166807955723+181.17189205816814j),392.830761261145
5355000000.0,(-0.11097797269287106+0.3244696101605381j),(258.49725649332663+190.10467930276883j),392.4176661914878
5420000000.0,(-0.0978707993835688+0.33523117295877336j),(261.22047648054917+199.46496826278812j),392.0205757249876
5485000000.0,(-0.08287349516703299+0.3442254839313547j),(265.3098190570588+208.83178753038982j),391.63865867420907
5550000000.0,(-0.06680224311167288+0.3506898199036248j),(270.7308497668437+217.6198628857265j),391.271138018112
5615000000.0,(-0.050891741357588276+0.3544493613972044j),(277.06505863257473+225.30000607532588j),390.91728665665494
5680000000.0,(-0.03630762135050138+0.35612345729771466j),(283.59360191313465+231.67615033354008j),390.5764235538532
5745000000.0,(-0.023617685635874842+0.3569212028826611j),(289.58437641262674+237.04803161520343j),390.24791022870505
5810000000.0,(-0.012547098417075978+0.3581236814722411j),(294.6327280040078+242.12062402083507j),389.93114755815907
5875000000.0,(-0.002132608617947718+0.3605576963863169j),(298.8453112368394+247.7052177171512j),389.6255728604384
5940000000.0,(0.008862703091865199+0.36430236853864345j),(302.78796798846406+254.3950825618079j),389.33065723064743
6005000000.0,(0.021475993156954646+0.368682380211127j),(307.27428484493555+262.3553254561659j),389.0459031037445
6070000000.0,(0.036143984021533765+0.37250652896563424j),(313.0952325895794+271.2538915754464j),388.7708420227257
6135000000.0,(0.052474197638686666+0.37450951543750244j),(320.7365293907168+280.327684000215j),388.5050325922877
6200000000.0,(0.06932087287759112+0.3739078363991739j),(330.1314359314952+288.6147488280492j),388.2480586003705
6265000000.0,(0.08525217258365383+0.3708343734704473j),(340.5817797982747+295.36336074190376j),387.99952729185264
6330000000.0,(0.09925547913666673+0.3663434524727887j),(351.01204811989066+300.4669525235161j),387.75906778032703
6395000000.0,(0.11127485331442155+0.36189789757737395j),(360.52638225507013+304.6146547126768j),387.5263295853479
6460000000.0,(0.1222450797734084+0.3586275072850907j),(368.9389760399192+308.9796987231783j),387.3009812838302
6525000000.0,(0.1336467949062829+0.35677477052330525j),(376.938503087094+314.6332132314589j),387.0827092654304
6590000000.0,(0.14685471665752625+0.3555341357385504j),(385.8603036996924+322.0230347464417j),386.8712165827553
6655000000.0,(0.1625168505300681+0.35326795780057557j),(397.24988619405315+330.6722562292197j),386.6662218881502
6720000000.0,(0.18010583431535687+0.34804335364491223j),(412.3178778659806+339.0826998524994j),386.4674584496213
6785000000.0,(0.19781955997227987+0.33843394235109575j),(431.26970355818236+344.915872639499j),386.274673239172
6850000000.0,(0.21306205015379517+0.32435203260857054j),(452.66253796221434+345.7074609420647j),386.0876260874645
6915000000.0,(0.22350044530390323+0.30740682848212114j),(473.38327725713094+340.18231845856434j),385.9060888993017
6980000000.0,(0.22816760274869735+0.2903808888964843j),(489.85402777763414+329.4145518693676j),385.7298449249328
7045000000.0,(0.22786948657946582+0.27606547904461026j),(499.934041333394+316.596702614211j),385.5586880826471
7110000000.0,(0.2246916762513385+0.2662263764583686j),(503.91435461304815+305.37131297687483j),385.3924223285362
7175000000.0,(0.22108775145231846+0.26123691559578405j),(503.9060326650987+298.2048107405899j),385.23086106967475
7240000000.0,(0.21912221620601477+0.26030681677155965j),(502.5494708173249+295.8905988141694j),385.0738266173052
7305000000.0,(0.2200773487522661+0.2619566765469783j),(502.0885672878031+297.92456617232807j),384.92114967691356
7370000000.0,(0.2243526882953222+0.2644976687644197j),(504.01030196966667+303.07721083772105j),384.7726688723558
7435000000.0,(0.2315557250763459+0.26644625002012584j),(508.9931414180155+309.84948577584896j),384.6282303014378
7500000000.0,(0.24075150908108653+0.26684649752226364j),(516.9707832171317+316.8278084823823j),384.48768712057836
7565000000.0,(0.25084522628044514+0.2654250442237433j),(527.3030819677753+322.9984066646473j),384.3508991563805
7630000000.0,(0.2609874481634555+0.26249652845185056j),(539.1039699037101+327.9629566966961j),384.2177325421223
7695000000.0,(0.2708242624479656+0.25864345321689775j),(551.6641801307558+331.9175037204926j),384.0880593773433
7760000000.0,(0.28047630815520225+0.2543338411153991j),(564.766125360811+335.3518575315172j),383.96175740884985
7825000000.0,(0.29028737537835453+0.24967320188519124j),(578.7102557015448+338.61970864487665j),383.8387097316028
7890000000.0,(0.30049814219089754+0.2443927218172104j),(594.0481593915662+341.61328800301214j),383.7188045080729
7955000000.0,(0.31100969214673835+0.23805051882302675j),(611.1669949070902+343.698970949185j),383.6019347047616
8020000000.0,(0.3213454554026134+0.2303380546193006j),(629.9149708140217+343.95300260569525j),383.48799784469054
8085000000.0,(0.3308384933374899+0.2213394436527963j),(649.4630660728368+341.63385111304507j),383.3768957747533
8150000000.0,(0.33896413559343214+0.21159413771169175j),(668.5602014502451+336.68490073883913j),383.2685344469136
8215000000.0,(0.34563896553940665+0.20190160536049512j),(686.142731291107+329.9317911771011j),383.1628237123063
8280000000.0,(0.35130548232443837+0.19296227934609017j),(701.9514352530977+322.7500952389511j),383.0596771273758
8345000000.0,(0.3567509146653647+0.1850544930832905j),(716.7286362567447+316.36600019401317j),382.95901177124654
8410000000.0,(0.36276560836090727+0.17791069194352616j),(731.8797272401206+311.2265312460417j),382.8607480735842
8475000000.0,(0.36980788508232443+0.17083105839846857j),(748.8374450853416+306.7521891926102j),382.76480965226017
8540000000.0,(0.377806167497296+0.16297192125022558j),(768.4250278540874+301.5078926770294j),382.6711231601804
8605000000.0,(0.3861695831602486+0.15370212104914857j),(790.4068784814395+293.71387853511754j),382.5796181406907
8670000000.0,(0.3940221047828752+0.1428951458688636j),(813.4011111277256+282.00214651108325j),382.4902268910089
8735000000.0,(0.40059126390275845+0.13101500792343512j),(835.3530953086511+266.16947620813744j),382.4028843331756
8800000000.0,(0.40557768043175585+0.11891772932714974j),(854.5306927110896+247.4388613524545j),382.317527892052
8865000000.0,(0.4093014468433324+0.10744580293219978j),(870.4943728969756+227.8665075877182j),382.2340973799243
8930000000.0,(0.41253949512087473+0.0970305906185446j),(884.3288709557739+209.18417118380412j),382.15253488730855
8995000000.0,(0.4161528115679652+0.0875062228900081j),(897.9834443070379+191.85308742560647j),382.07278467957366
9060000000.0,(0.42069764632464507+0.07819959931035712j),(913.2135285559777+174.839220200411j),381.99479309902966
9125000000.0,(0.4261815946039601+0.06822912229352257j),(930.6716207542642+156.07180182108164j),381.91850847215267
9190000000.0,(0.43204626378846195+0.05688799975140405j),(949.4301488528597+133.34451708289058j),381.8438810216369
9255000000.0,(0.4373904194037274+0.043970649404819706j),(967.1329231798096+105.42332995919308j),381.7708627829895
9320000000.0,(0.44136825188979867+0.02989577545607657j),(980.9490819598461+72.92359126566599j),381.6994075253981
9385000000.0,(0.4435938529124336+0.015533071753634395j),(989.0681124128766+38.265472123390694j),381.6294706766239
9450000000.0,(0.4443341369200262+0.0017895409542887976j),(991.7716971618584+4.4228650440553885j),381.5610092516846
9515000000.0,(0.4443718379198832-0.01083034942222944j),(991.1833501564067-26.756338435481602j),381.4939817851093
9580000000.0,(0.44461744206372206-0.02245771851765949j),(989.8991588402678-55.451664280862296j),381.42834826656326
9645000000.0,(0.44567696581294-0.03378918945666602j),(989.5055976201044-83.56242130589948j),381.3640700796482
9710000000.0,(0.4475646406214734-0.04577340198653471j),(989.7233284319791-113.5996305915903j),381.30110994370114
9775000000.0,(0.44966127148086704-0.05918958682432232j),(988.3896497608491-147.30524174041025j),381.2394318584256
9840000000.0,(0.45093999596373435-0.07427366201000804j),(982.3481447735518-184.45006670667806j),381.1790010511938
9905000000.0,(0.45039838517267117-0.09055413216815471j),(969.1200664312873-222.46986648038995j),381.11978392687763
9970000000.0,(0.4475218438718616-0.10701421209088703j),(948.5171959650808-257.5374999445292j),381.06174802006603
10035000000.0,(0.4425307633873901-0.1225405030034846j),(922.900796168784-286.6189642782793j),381.00486194954215
10100000000.0,(0.43625488776684856-0.13642584615286868j),(895.7754221187437-308.966266533495j),380.94909537489644
10165000000.0,(0.4297080120572574-0.14864662664153352j),(869.9149204470147-326.0234981462266j),380.8944189551626
10230000000.0,(0.4236075440126806-0.1597884342369364j),(846.3136795524962-340.19371958511j),380.8408043093675
10295000000.0,(0.4180709435037704-0.17069510874652583j),(824.2408050398047-353.46673078937454j),380.7882239788957
10360000000.0,(0.41260043285638853-0.18201686480406076j),(802.0409144209681-366.50599750466404j),380.73665139157225
10425000000.0,(0.40635492980335863-0.19384287998364533j),(778.2804500931825-378.4372473724427j),380.68606082737386
10490000000.0,(0.3986135273293139-0.2055832506265501j),(752.7753339312753-387.45546296565743j),380.6364273856858
10555000000.0,(0.38923057533688793-0.21619450568515838j),(726.9052671326525-392.02011550989454j),380.5877269540234
10620000000.0,(0.37883369776407755-0.224675753731337j),(702.9534527880465-391.89938821961704j),380.53993617814467
10685000000.0,(0.36863276389766453-0.23058036426422762j),(682.9648955144544-388.38334076329954j),380.4930324334824
10750000000.0,(0.359945340031021-0.23426999852304134j),(667.9035099324655-383.7126519357412j),380.4469937978304
10815000000.0,(0.35369285437982706-0.23681590192370092j),(657.4164881568511-380.2710141415792j),380.40179902521976
10880000000.0,(0.3500726154841337-0.23964444520411363j),(650.0162402121202-379.9244836263491j),380.35742752092796
10945000000.0,(0.3484785599312265-0.24408110272917583j),(643.463349215793-383.54021009875134j),380.3138593175616
11010000000.0,(0.34767126062085807-0.25091524427495027j),(635.353069875721-390.6551482901999j),380.27107505216435
11075000000.0,(0.34617979876677735-0.26010300206709974j),(623.9484934356959-399.4822960646806j),380.22905594429614
11140000000.0,(0.3428526237550403-0.27075526974041664j),(608.9792572791698-407.55270233191635j),380.18778377503855
11205000000.0,(0.33733684347383064-0.2815039928369272j),(591.7880539107421-412.8849832142918j),380.14724086688193
11270000000.0,(0.33020456952280064-0.29112828365806526j),(574.5344754050334-414.9375182013745j),380.10741006445096
11335000000.0,(0.322619807227207-0.2991084319540025j),(559.0020492499443-414.66203926959736j),380.06827471602935
11400000000.0,(0.31573883582555445-0.3058070003478621j),(545.8208989582901-413.7771446741246j),380.02981865584616
11465000000.0,(0.3101706557824027-0.3122310312919736j),(534.3827782470653-413.86495162753795j),379.992026187087
11530000000.0,(0.30571657438419025-0.3195429237611219j),(523.2452473794597-415.69652890432667j),379.9548820655978
11595000000.0,(0.301445598538817-0.3285280495609076j),(510.80045054961437-418.90240287353515j),379.9183714842471
11660000000.0,(0.296075047881121-0.33919725225570185j),(496.0560574930279-422.08468983492094j),379.88248005791786
11725000000.0,(0.2885524322484047-0.35069613515441384j),(479.227205169241-423.46630333410064j),379.8471938091
11790000000.0,(0.2786015153702939-0.3616360094399413j),(461.7037347556076-421.85086217117197j),379.8124991540544
11855000000.0,(0.2669136701263052-0.37074590412720365j),(445.3023817289398-417.2705199797418j),379.77838288952495
11920000000.0,(0.25482940938787374-0.3774908671710382j),(431.32818012781155-410.8759237312139j),379.7448321799726
11985000000.0,(0.24369686072269203-0.38229835860399475j),(420.0616464799414-404.27187614627627j),379.71183454530757
12050000000.0,(0.23427787140681708-0.38631723104148663j),(410.805159242603-398.8102030059267j),379.6793778490988
12115000000.0,(0.22645658875084923-0.39089863301902095j),(402.2616622164923-395.1261154551781j),379.64745028723837
12180000000.0,(0.2193008124155727-0.3970338301358998j),(393.04846485960854-392.94769714486466j),379.6160403770418
12245000000.0,(0.2114295418644583-0.40492054022371343j),(382.2578188646642-391.19631993590457j),379.58513694676424
12310000000.0,(0.20160021808198-0.4138117590707064j),(369.90245966298374-388.4447424267954j),379.5547291255145
12375000000.0,(0.18931656110315112-0.42228535402838746j),(356.9503245952841-383.63021430484423j),379.5248063335513
12440000000.0,(0.17512837223094918-0.42889940654790687j),(344.81416950486084-376.61124005573447j),379.4953582729425
12505000000.0,(0.16038758686834728-0.4329025956644816j),(334.61077285731244-368.17684677132036j),379.4663749185744
12570000000.0,(0.14658585531566795-0.43457258844009816j),(326.68635129215505-359.57011295184833j),379.4378465094937
12635000000.0,(0.134678740168777-0.43502632329735286j),(320.5929228206289-351.9150737211499j),379.4097635405716
12700000000.0,(0.12472276854266766-0.4356892791260858j),(315.3605108660955-345.82404720180705j),379.3821167544716
12765000000.0,(0.11589560203359638-0.43770303931711374j),(309.87830681899703-341.2260688470469j),379.3548971339131
12830000000.0,(0.10683017863438854-0.4414564756206109j),(303.3075461039397-337.39823876803575j),379.3280958942148
12895000000.0,(0.09617765652933649-0.44637059116242034j),(295.44948759166357-333.2392595366452j),379.3017044761086
12960000000.0,(0.0832466774233043-0.4510772487353004j),(286.8797162330197-327.7736240955895j),379.2757145388118
13025000000.0,(0.06841469510746442-0.45402686797481173j),(278.67652558079635-320.6538056710183j),379.2501179533469
13090000000.0,(0.05300499574193581-0.4542625756157785j),(271.8611317105275-312.3184594106859j),379.2249067961
13155000000.0,(0.03865116131336705-0.45189371174646736j),(266.92489366146293-303.7188977004716j),379.2000733426064
13220000000.0,(0.026547639469860287-0.4480056666981786j),(263.6937129781287-295.86357930382076j),379.17561006155563
13285000000.0,(0.016989214773955427-0.44415319296831673j),(261.4736273147057-289.453284070533j),379.15150960900667
13350000000.0,(0.009309930473031164-0.44175307162418287j),(259.3119643397474-284.6830911902981j),379.12776482280475
13415000000.0,(0.0021317339359538134-0.44157596444613045j),(256.297593431762-281.17763014309514j),379.104368717192
13480000000.0,(-0.00615830473686837-0.4434228062715025j),(251.89081569104093-278.07496228106817j),379.0813144776038
13545000000.0,(-0.016764339304905077-0.4461052466852951j),(246.19632158810913-274.33052894015054j),379.05859545564425
13610000000.0,(-0.029879309982379983-0.4478787532413142j),(239.97278576537448-269.1975384061847j),379.0362051642332
13675000000.0,(-0.0445071291731822-0.44725622278197147j),(234.26667758073165-262.6058291945027j),379.0141372729182
13740000000.0,(-0.05893405822641501-0.4437526414424331j),(229.88390737027981-255.15324700317868j),378.99238560334527
13805000000.0,(-0.07157634899063231-0.4380716793213091j),(227.06032369212716-247.7519548316759j),378.97094412488207
13870000000.0,(-0.08166236729191108-0.43169231066292724j),(225.45941351794158-241.22020036917573j),378.9498069503878
13935000000.0,(-0.08945994429259319-0.4262087669534489j),(224.36623237420037-236.01574793916365j),378.92896833212393
14000000000.0,(-0.0961172471901932-0.4227409513870698j),(222.93651786637352-232.11431386275538j),378.9084226578008
