f,s11,ZL,ZL_a
3340000000.0,(-0.2405359276505325+0.19104434397900485j),(216.78426849159558+91.46062757168174j),377.1102803080537
3405000000.0,(-0.2471213870464843+0.1850166353670501j),(214.62685882104344+87.78500103249702j),377.095891040518
3470000000.0,(-0.25861236808384536+0.18483562858479957j),(209.4708128998353+86.1392410136272j),377.08230430595825
3535000000.0,(-0.2729870177499495+0.19196123930674788j),(202.17566913981037+87.34779820033124j),377.0694614898259
3600000000.0,(-0.2873553596295836+0.2083125157735778j),(193.78181374606058+92.36993726765589j),377.0573092349891
3665000000.0,(-0.2962954009338973+0.23503608035757395j),(186.16698490064093+102.11817847462234j),377.04579888561705
3730000000.0,(-0.29192480091454925+0.2686260385503061j),(182.45561300991588+116.33317686043321j),377.0348859985279
3795000000.0,(-0.27025610387892+0.2975911751531948j),(185.70926215693734+131.83531255553086j),377.0245299128055
3860000000.0,(-0.23966367101973515+0.31001689114459596j),(195.43695457995548+143.1595394596191j),377.0146933698713
3925000000.0,(-0.21439722523685126+0.3062935858040371j),(206.75232098529236+147.2345491038175j),377.0053421773629
3990000000.0,(-0.2011266663218899+0.2957887944178509j),(214.84982889273908+145.7477389501494j),376.9964449111377
4055000000.0,(-0.19856076817230447+0.28646269367411203j),(218.08693684051113+142.22621500504312j),376.9879726505361
4120000000.0,(-0.20309599141365683+0.2822521594362031j),(217.01021319672094+139.3529635001645j),376.9798987427282
4185000000.0,(-0.2114330244007961+0.28485821382930365j),(212.77712784523308+138.6745584380906j),376.9721985925473
4250000000.0,(-0.22054496356011685+0.2952414091259897j),(206.58931194228205+141.15772713161581j),376.9648494747065
4315000000.0,(-0.2268081176616644+0.3138409839263976j),(199.82952298292298+147.5532382653845j),376.9578303657154
4380000000.0,(-0.22540581251988231+0.33940610718565245j),(194.4411963454283+158.2610759585084j),376.9511217931679
4445000000.0,(-0.21162085336635367+0.3668004180570028j),(193.03319086802472+172.55243681525388j),376.94470570037936
4510000000.0,(-0.18539639922494908+0.38680382696217624j),(197.8322625963588+187.55207626023864j),376.93856532461183
4575000000.0,(-0.15481913668111058+0.3922043187442235j),(208.35690694302957+198.77840470333976j),376.93268508734917
4640000000.0,(-0.13067474891681805+0.38477933803026054j),(220.60216938245065+203.3448592520091j),376.9270504952798
4705000000.0,(-0.11791840430096151+0.3725955184947147j),(229.9875565830007+202.27920831230014j),376.92164805080677
4770000000.0,(-0.11509182166894982+0.36280353213601796j),(234.39887715240673+198.89605603235708j),376.916465171054
4835000000.0,(-0.11836332705267842+0.3591208123935556j),(234.12377503803398+196.2112629363228j),376.9114901144561
4900000000.0,(-0.12392508592781985+0.3629099305466899j),(230.4651459847625+196.1174116726301j),376.9067119141336
4965000000.0,(-0.1282415394635068+0.37436315553047417j),(224.9570927550443+199.70361514787615j),376.90212031734455
5030000000.0,(-0.12758269446410764+0.3926245738624458j),(219.32043096444175+207.60330306427886j),376.8977057303863
5095000000.0,(-0.11805229248637975+0.414873520258136j),(215.70696505775572+219.89510308004094j),376.89345916839636
5160000000.0,(-0.09727992877935698+0.43525158479116016j),(216.67055972890134+235.44393209865837j),376.88937220955796
5225000000.0,(-0.06774934412385793+0.4461508859438762j),(224.12625116275134+251.12813095250735j),376.88543695327576
5290000000.0,(-0.03774930210462256+0.4435047093182813j),(237.286869650736+262.47825794311706j),376.88164598193225
5355000000.0,(-0.015988186476155297+0.4308330178048364j),(251.9414449678597+266.65287985605806j),376.87799232587906
5420000000.0,(-0.005515196354215439+0.4159685349034928j),(263.19985570673913+264.79040816330087j),376.87446943135376
5485000000.0,(-0.0039372608895280655+0.4052845044164509j),(268.7055977175537+260.6161066930646j),376.8710711310467
5550000000.0,(-0.006931528594132748+0.4017937713892116j),(268.86373554792505+257.66489402390727j),376.8677916170695
5615000000.0,(-0.010342435270982499+0.40612001237205086j),(265.3791103001509+258.15805096318803j),376.8646254161048
5680000000.0,(-0.010474430452020305+0.4175140316723378j),(260.27487375641505+263.2559481387494j),376.8615673665383
5745000000.0,(-0.0038855587802562584+0.4339245428283128j),(255.74782693675496+273.44098902929704j),376.858612597393
5810000000.0,(0.012170632514378879+0.45135988570489893j),(254.35898361700316+288.41520847235364j),376.8557565089077
5875000000.0,(0.03792937211785658+0.4636991798471431j),(258.88294656105643+306.4122591876273j),376.85299475461153
5940000000.0,(0.06884233138105608+0.4649491127533957j),(271.0385450394924+323.5062810673616j),376.8503232247673
6005000000.0,(0.0964797986375126+0.45386739421554906j),(289.24786642151054+334.6013468602366j),376.8477380310627
6070000000.0,(0.11404385085401014+0.4357836241243607j),(308.13540372840197+336.927900666892j),376.84523549244585
6135000000.0,(0.12061685668697081+0.41846577027247717j),(321.974825216179+332.5413536891287j),376.84281212200517
6200000000.0,(0.11983401432712135+0.40729440915282555j),(328.4304156726689+326.36217617496266j),376.8404646148096
6265000000.0,(0.11652138330230068+0.4041904142332335j),(328.5902366016313+322.7326643849495j),376.838189836628
6330000000.0,(0.11494753691173562+0.40875154290041615j),(325.0182457296114+324.1434961093969j),376.83598481345547
6395000000.0,(0.11861435040874124+0.41917678453393403j),(320.52797275358154+331.657186930578j),376.83384672178295
6460000000.0,(0.13028141047765004+0.432320079188079j),(318.03465325174926+345.404492889134j),376.83177287954857
6525000000.0,(0.15123455857528412+0.4433812377546118j),(320.7573101267858+364.4081201071755j),376.8297607377179
6590000000.0,(0.17957348168209022+0.44653269436895204j),(331.8545377706667+385.71380883754466j),376.8278078724428
6655000000.0,(0.20910377955760184+0.43781855892483856j),(352.5658858307246+403.7713894112155j),376.8259119777554
6720000000.0,(0.23181506652760187+0.4188288455374204j),(379.44205089800954+412.33048565880057j),376.8240708587533
6785000000.0,(0.24320325304383217+0.396408392337355j),(404.614431176366+409.31475009384576j),376.8222824252414
6850000000.0,(0.24463560779139923+0.3778537546916043j),(421.20928799183196+399.19616511375204j),376.82054468579327
6915000000.0,(0.24091049498109993+0.367144317469603j),(427.77884020107064+389.15499418919416j),376.818855742203
6980000000.0,(0.23708985654972584+0.3648166333789115j),(427.1777613716797+384.46302308088593j),376.8172137842964
7045000000.0,(0.23719475578598806+0.36931713332510036j),(423.5467400598371+387.5006544647586j),376.81561708507644
7110000000.0,(0.24413832781499434+0.3778384865752237j),(420.8999254588412+398.7595317861225j),376.81406399617816
7175000000.0,(0.25961408897741645+0.3863962025841069j),(423.1799234741166+417.5039670281311j),376.81255294361085
7240000000.0,(0.2832165652759377+0.3899073629609084j),(434.51186427871954+441.3338469243791j),376.81108242376666
7305000000.0,(0.311102490518239+0.38352583056181505j),(458.30370909269936+464.9277151308625j),376.8096509996771
7370000000.0,(0.336157409268009+0.3657400247611096j),(494.07753550605383+479.8092136162192j),376.8082572974997
7435000000.0,(0.35160874666228475+0.3406926072978406j),(534.0083482376284+478.5814430599359j),376.8069000032189
7500000000.0,(0.35556537619757106+0.31602196933916404j),(565.9065667509884+462.29320625563355j),376.80557785954625
7565000000.0,(0.35147252686548563+0.29793891797024696j),(582.7139342744614+440.81065684223853j),376.8042896630069
7630000000.0,(0.344879673955244+0.2887201182957498j),(586.4403743060877+424.5140011884606j),376.8030342611986
7695000000.0,(0.34067357279371513+0.28745739482707927j),(583.6261747428728+418.73359716702555j),376.8018105502126
7760000000.0,(0.342266141468448+0.29153677989516635j),(580.8150011681813+424.4576589975615j),376.80061747220503
7825000000.0,(0.35166727553554483+0.2973666821805318j),(583.5367708496437+440.4713601355015j),376.79945401310925
7890000000.0,(0.3692783263130622+0.30051522329363606j),(596.9591251508476+463.9589030015278j),376.79831920047945
7955000000.0,(0.39301719149743675+0.2961823182556884j),(625.9798541932672+489.31342375499133j),376.7972121014571
8020000000.0,(0.4175529176965007+0.2810398666945032j),(672.697456213773+506.39714240047635j),376.7961318208529
8085000000.0,(0.4356651848354924+0.2560901209679648j),(730.5362343060683+502.4971027335899j),376.7950774993357
8150000000.0,(0.4424365457577062+0.22744822833005196j),(781.9537177365489+472.69082014574565j),376.7940483117223
8215000000.0,(0.4385763816156543+0.20277628531572542j),(810.587174931481+428.8607426897667j),376.7930434653623
8280000000.0,(0.42917224163777185+0.18675220720762803j),(815.7281249012024+390.145317598977j),376.79206219861044
8345000000.0,(0.4200543784518523+0.17986774011745177j),(808.5882079951674+367.6404995035686j),376.79110377938247
8410000000.0,(0.4155772485532424+0.1798825858885461j),(801.0660152384887+362.5386168351375j),376.79016750378906
8475000000.0,(0.4182880719181098+0.1833269814620769j),(801.6206750930022+371.3768354357647j),376.78925269484273
8540000000.0,(0.42911983240180956+0.1861093004260873j),(816.4246092309378+388.99237234930973j),376.788358701233
8605000000.0,(0.447130325860698+0.1837317557855325j),(850.6770281386085+407.91568192884705j),376.78748489616646
8670000000.0,(0.46874312934302126+0.17211362305476063j),(906.9460467907766+415.8965170265116j),376.78663067626763
8735000000.0,(0.4876391555925618+0.14973469303596j),(978.266333384504+396.00667532468213j),376.7857954605372
8800000000.0,(0.4971378386566602+0.1199661886476484j),(1041.080178297844+338.25547431459705j),376.7849786893626
8865000000.0,(0.4945345626122+0.09031354630629519j),(1067.9345569361983+258.13371772009475j),376.7841798235807
8930000000.0,(0.48298925593193354+0.06785379151522859j),(1056.081793238982+188.05283467430542j),376.7833983435876
8995000000.0,(0.46880317774321273+0.055436162840865756j),(1026.5511893668788+146.4531395496774j),376.7826337484929
9060000000.0,(0.457675894339221+0.0517719632604735j),(1000.1777517119292+131.44889376601856j),376.7818855553171
9125000000.0,(0.4531403937296778+0.05344865824463713j),(988.1613783800179+133.40598951310687j),376.78115329822805
9190000000.0,(0.4567016893187208+0.05636621168860838j),(995.4604520337479+142.36749662525767j),376.78043652781577
9255000000.0,(0.4681309989003525+0.05620045455702251j),(1024.389832832549+148.055943193138j),376.77973481040243
9320000000.0,(0.48516799826467494+0.04869547261973576j),(1073.939386706521+137.21645034653443j),376.7790477273861
9385000000.0,(0.5029358067363147+0.030802732885982915j),(1133.4370531974039+93.58703173880673j),376.77837487461613
9450000000.0,(0.5145341915272247+0.003000767456718427j),(1175.394709641915+9.59430802412221j),376.77771586179864
9515000000.0,(0.5143393489106062-0.029096382628591558j),(1169.279966780022-92.62571924644958j),376.7770703119299
9580000000.0,(0.5021805423942239-0.05707948338252827j),(1117.2887115259196-171.3080225449226j),376.7764378607574
9645000000.0,(0.48356160164086565-0.07502254384149092j),(1052.2000395500518-207.58604370593855j),376.77581815626553
9710000000.0,(0.4655865870230449-0.08221572888662756j),(1000.6752507599716-211.91102423180013j),376.7752108581854
9775000000.0,(0.4533948763542443-0.08172250554696948j),(971.6822358223903-201.60673172668626j),376.7746156375278
9840000000.0,(0.4494042713976559-0.07793866757830445j),(964.9464404271046-189.92502205325755j),376.7740321761372
9905000000.0,(0.45392522899000903-0.07534533879546881j),(977.3805066056369-186.8410606462358j),376.77346016626694
9970000000.0,(0.46551702667757505-0.07823775359708378j),(1003.5108292913653-202.04628331021948j),376.7728993101722
10035000000.0,(0.48063781911469655-0.09035323348872706j),(1031.5094685126567-244.998231653372j),376.7723493197235
10100000000.0,(0.4932761857114205-0.11341029000378582j),(1039.380685964819-316.9503005753099j),376.7718099160358
10165000000.0,(0.4963405733205292-0.1446966069383211j),(1005.2938903560741-397.05429948280175j),376.7712808291153
10230000000.0,(0.4858561038884186-0.17643803177908424j),(934.4388496177762-449.96594307078j),376.7707617975207
10295000000.0,(0.46460849258129067-0.1998938466300646j),(858.493650036391-461.1983000726932j),376.770252568041
10360000000.0,(0.4402970850573877-0.21101323411188888j),(802.004432921148-444.4088937115129j),376.7697528953858
10425000000.0,(0.42025809467008-0.21158303777236184j),(770.2365058041177-418.612079923672j),376.7692625418904
10490000000.0,(0.40852311150787546-0.20634993013559869j),(758.9891902497922-396.23454886466163j),376.7687812772325
10555000000.0,(0.4060826718435658-0.20038981407289225j),(762.3139943908161-384.33041122799153j),376.76830887816203
10620000000.0,(0.41194000989623897-0.19824047307226747j),(773.8638586386508-387.8886119194238j),376.76784512824224
10685000000.0,(0.42343914939206573-0.20387272077827423j),(784.9286945587295-410.77735539890455j),376.7673898176013
10750000000.0,(0.4358267324027129-0.22020448997226677j),(782.2982833221004-452.398902268399j),376.76694274269494
10815000000.0,(0.4421709237029179-0.24727975588174855j),(752.2139263957827-500.4651371062282j),376.7665037060789
10880000000.0,(0.43571170176915-0.2798859267639842j),(694.9451423187343-531.5667319840757j),376.7660725161911
10945000000.0,(0.41489931637064853-0.308304483219994j),(631.229909961974-531.1385862039463j),376.7656489871419
11010000000.0,(0.3858852818689623-0.3243408913440976j),(582.6409976117005-506.7044687102587j),376.76523293851466
11075000000.0,(0.3581213187405572-0.32670906085367774j),(555.625278510648-474.57612115513996j),376.7648241951728
11140000000.0,(0.33832131519448644-0.31991094392143954j),(546.2813631598558-446.2777105896989j),376.7644225870755
11205000000.0,(0.32879509255973416-0.31003219159280343j),(548.4800842018947-427.37390127625025j),376.7640279491011
11270000000.0,(0.32888318556625-0.3023443640052224j),(556.5984752280211-420.48831005647384j),376.76364012087714
11335000000.0,(0.3363011771680706-0.3010342260661425j),(564.8634880342781-427.09414160337474j),376.76325894661744
11400000000.0,(0.34730409125965617-0.30943033882372417j),(565.8621728953107-446.88006607371875j),376.76288427496553
11465000000.0,(0.3561284788896282-0.32934738465292934j),(550.8397516855231-474.4787909239269j),376.7625159588441
11530000000.0,(0.355282496570306-0.3588849512595373j),(515.5185325496096-496.69213096705846j),376.76215385531145
11595000000.0,(0.33899037247957303-0.39025674912701974j),(468.5497462024904-499.0676707831766j),376.7617978254217
11660000000.0,(0.3088632753743247-0.4123451234371129j),(427.2968720785666-479.7162635415705j),376.7614477340921
11725000000.0,(0.27447157850452014-0.4186086350249004j),(402.4329487830189-449.5721310992178j),376.76110344997477
11790000000.0,(0.2461508174125015-0.4112487287646854j),(393.55483371510485-420.2316829053778j),376.7607648453335
11855000000.0,(0.22902308078601671-0.3972989907227256j),(395.51704005598623-397.9691900990665j),376.76043179592483
11920000000.0,(0.2232366947620169-0.3835488897718412j),(403.1592540701045-385.1072803665523j),376.76010418088464
11985000000.0,(0.22650437566289114-0.37488895518182247j),(412.1069371493454-382.33884041561856j),376.759781882618
12050000000.0,(0.2354828742398388-0.374778606908517j),(417.8908559610752-389.5503843594531j),376.75946478669397
12115000000.0,(0.24563507059911502-0.38569214457232887j),(415.11613813771726-404.8704642607493j),376.75915278174364
12180000000.0,(0.2505108791194104-0.4082521478007429j),(398.57119007896006-422.3278811752791j),376.75884575936254
12245000000.0,(0.2424046264341283-0.43862897594119504j),(368.15428088456656-431.28609383841115j),376.75854361401656
12310000000.0,(0.21693572049345072-0.46662776736304484j),(333.3509571675825-423.15385957869654j),376.7582462429507
12375000000.0,(0.17924447598646226-0.48027066211539843j),(307.1441346956535-400.1899458876553j),376.75795354610244
12440000000.0,(0.14211513602532652-0.4755106751385724j),(295.15269441791304-372.42823863531953j),376.757665426017
12505000000.0,(0.11589911633623708-0.4584006405754903j),(294.9569045507133-348.27955138473993j),376.7573817877665
12570000000.0,(0.10338342914909111-0.4380880936216049j),(301.6768411823693-331.4837609692658j),376.7571025388714
12635000000.0,(0.10238554344923614-0.4214026120497426j),(311.1007332689649-322.92814665403404j),376.75682758922534
12700000000.0,(0.10921139048557145-0.4123727268405163j),(319.85180697434913-322.48087533041814j),376.75655685102254
12765000000.0,(0.11982100434714184-0.41350101995232874j),(324.55198742156136-329.4689938589449j),376.75629023868737
12830000000.0,(0.12927060109050972-0.4264049556564237j),(321.2348979093493-341.81318563780036j),376.75602766880695
12895000000.0,(0.13071655651400735-0.45074590303299006j),(306.3873616354429-354.22734627418794j),376.7557690600661
12960000000.0,(0.11623517774687547-0.48110421140754456j),(280.9487211664052-358.0412679843038j),376.7555143331834
13025000000.0,(0.08260777816653765-0.5049153926384187j),(253.64547567627716-346.9606882643801j),376.75526341085174
13090000000.0,(0.03865298534820955-0.509150259696315j),(235.3550997279964-324.1868126145552j),376.7550162176788
13155000000.0,(0.0006912313977363788-0.49263230806901576j),(229.8559595199718-299.0427528432027j),376.75477268013043
13220000000.0,(-0.021306699362576485-0.4658051914086961j),(233.99014711760412-278.55299752187176j),376.7545327264765
13285000000.0,(-0.027541984310708218-0.43977956278613417j),(243.0276418479372-265.2615989783159j),376.75429628673726
13350000000.0,(-0.022720689414147774-0.4208891985508469j),(253.30479943245294-259.2936395215857j),376.75406329263325
13415000000.0,(-0.011720898681601455-0.4118915763773864j),(262.1313739157126-260.1027967522423j),376.753833677535
13480000000.0,(0.0011130182538934535-0.4141970164170344j),(266.91903778064494-266.90435859647675j),376.75360737641614
13545000000.0,(0.010838333581717603-0.4287428654749377j),(264.53101955173383-277.95872225660924j),376.7533843258072
13610000000.0,(0.010388043232264058-0.45478782520879146j),(251.89431095659023-288.90234825296835j),376.75316446375047
13675000000.0,(-0.00898758134969927-0.48596114235840376j),(229.42589193755356-291.95538859275797j),376.7529477297582
13740000000.0,(-0.05058491678519212-0.5067600663087487j),(205.09323822906632-280.65918212815023j),376.7527340647698
13805000000.0,(-0.10146903238339681-0.5012501579807436j),(189.97369753020692-257.90249151533743j),376.752523411112
13870000000.0,(-0.13959763503166475-0.4713199444267137j),(187.87014201756952-233.51910991987782j),376.75231571246024
13935000000.0,(-0.15520659842499443-0.4338115011819931j),(194.90092428557386-214.67126459733853j),376.75211091380066
14000000000.0,(-0.15289655427996618-0.4023448563876535j),(205.86495730764796-203.32517997197357j),376.7519089613938
