f,s11,ZL,ZL_a
8000000000.0,(0.3178946539589325+0.2974043131103399j),(551.4334076051028+404.688355245322j),376.73097476882486
8030000000.0,(0.3219576952364263+0.29403517918276495j),(558.6057028545932+405.6116915107724j),376.7309698367691
8060000000.0,(0.3259813158153034+0.29060772360548026j),(565.9021941136016+406.42267489170246j),376.7309649596836
8090000000.0,(0.32996478180398614+0.28712253340960703j),(573.3232498906416+407.1158713029447j),376.7309601367544
8120000000.0,(0.3339073678209548+0.283580190767394j),(580.8690942124724+407.6856455389682j),376.7309553671827
8150000000.0,(0.33780835575183066+0.27998127362350717j),(588.5397912836299+408.12615813807j),376.7309506501843
8180000000.0,(0.34166703362452144+0.2763263563873669j),(596.335229239359+408.431362937669j),376.7309459849893
8210000000.0,(0.3454826946005448+0.27261601067564845j),(604.2551029830447+408.5950054094077j),376.7309413708421
8240000000.0,(0.34925463608011575+0.26885080609456075j),(612.2988961045531+408.610621869257j),376.7309368070004
8270000000.0,(0.35298215891807905+0.26503131105243377j),(620.4658618816261+408.4715396647813j),376.7309322927357
8300000000.0,(0.3566645667472485+0.26115809359366676j),(628.7550033735448+408.1708784482699j),376.73092782733255
8330000000.0,(0.36030116540543045+0.2572317222458171j),(637.1650526243923+407.7015526513313j),376.7309234100882
8360000000.0,(0.3638912624620094+0.2532527668722925j),(645.694449002386+407.05627528307804j),376.73091904031276
8390000000.0,(0.367434166839784+0.24922179952367987j),(654.3413167124343+406.22756318034885j),376.73091471732835
8420000000.0,(0.3709291885274755+0.24513939528146153j),(663.1034415307892+405.20774384436373j),376.73091044046953
8450000000.0,(0.37437563837818316+0.24100613308835894j),(671.978246824084+403.98896400340846j),376.7309062090822
8480000000.0,(0.37777282798899414+0.2368225965602166j),(680.9627689297911+402.5632000458573j),376.7309020225242
8510000000.0,(0.3811200696568098+0.23258937477483066j),(690.0536319914075+400.92227047126573j),376.7308978801643
8540000000.0,(0.3844166764054496+0.22830706303366316j),(699.2470223595654+399.05785050963914j),376.7308937813828
8570000000.0,(0.38766196207910164+0.22397626359290737j),(708.5386626896441+396.9614890599151j),376.73088972557025
8600000000.0,(0.3908552414971613+0.21959758636081655j),(717.9237858873521+394.6246280976874j),376.7308857121284
8630000000.0,(0.3939958306656237+0.2151716495586535j),(727.3971090761846+392.03862469931744j),376.73088174046904
8660000000.0,(0.39708304704018116+0.2106990803430796j),(736.9528077842275+389.1947758241861j),376.73087781001414
8690000000.0,(0.40011620983635393+0.20618051538812646j),(746.5844905728494+386.08434598873896j),376.7308739201957
8720000000.0,(0.4030946403820412+0.20161660142533244j),(756.2851743555302+382.6985979548707j),376.7308700704555
8750000000.0,(0.406017662508018+0.19700799574091765j),(766.047260681732+379.02882654054997j),376.73086626024497
8780000000.0,(0.4088846029720522+0.19235536662921698j),(775.8625132876+375.066395642266j),376.73086248902445
8810000000.0,(0.41169479191247615+0.18765939380187616j),(785.7220372422137+370.80277853643554j),376.7308587562639
8840000000.0,(0.41444756332715027+0.18292076875257507j),(795.6162600443254+366.2296014999297j),376.73085506144224
8870000000.0,(0.41714225557401213+0.17814019507730242j),(805.5349150498896+361.3386907584689j),376.730851404047
8900000000.0,(0.4197782118895+0.17331838875043976j),(815.467027633983+356.1221227351033j),376.7308477835743
8930000000.0,(0.4223547809213443+0.1684560783570922j),(825.4009045117228+350.57227752953395j),376.730844199529
8960000000.0,(0.4248713172724146+0.16355400528230346j),(835.3241266604056+344.681895512517j),376.7308406514239
8990000000.0,(0.4273271820524512+0.1586129238579746j),(845.2235462984069+338.4441368680302j),376.7308371387802
