f,s11,ZL,ZL_a
1000000000.0,(-0.17279054044458386-0.00650261036433506j),(265.7085457907763-3.56210102898239j),376.7408947925618
1065000000.0,(-0.1697352051963967-0.00648094086581473j),(267.3857566296761-3.56878941803885j),376.73964254377336
1130000000.0,(-0.166345884400357-0.004367700662336523j),(269.26756684114304-2.4191464993774603j),376.738600120176
1195000000.0,(-0.16456258710818927+7.35775298678362e-05j),(270.26523883758995+0.040877905821492824j),376.73772313398985
1260000000.0,(-0.16592312872167028+0.00496041426563255j),(269.4980091483563+2.749403602979167j),376.7369783432227
1325000000.0,(-0.16962647588428997+0.008074548902758941j),(267.4323652213804+4.447036573512485j),376.73634045439115
1390000000.0,(-0.17395503476111293+0.008927910390314098j),(265.05029425177355+4.8807735218213j),376.7357899462833
1455000000.0,(-0.17794490885045064+0.008048009847217834j),(262.8832711082001+4.370031750286247j),376.7353115584264
1520000000.0,(-0.1813225616539168+0.005924292134639597j),(261.067906540137+3.198559168117099j),376.73489322196303
1585000000.0,(-0.18402879784519185+0.0027409585042306736j),(259.6224739352389+1.4731298190803508j),376.73452529090525
1650000000.0,(-0.18592927656092273-0.001577581081962161j),(258.604754497202-0.8451589272887151j),376.7341999810517
1715000000.0,(-0.1866056066055278-0.007289506268706159j),(258.21959349651394-3.900619991401909j),376.73391095484453
1780000000.0,(-0.18503460250992973-0.014692162735157197j),(258.9874515257416-7.881725902547894j),376.73365301034374
1845000000.0,(-0.17899983072023315-0.02353440175716553j),(262.08494039413483-12.751662549110069j),376.7334218455106
1910000000.0,(-0.16477340186480297-0.03076791239345368j),(269.69384722600074-17.07560556667284j),376.73321387765805
1975000000.0,(-0.1418451314670595-0.02614582410293864j),(282.7882931731568-15.101635003512408j),376.7330261037929
2040000000.0,(-0.12667543487604163-0.0010709870057472447j),(292.0178843169136-0.6356962535826144j),376.73285599159607
2105000000.0,(-0.13481016167849427+0.026096634434005492j),(286.87358075504994+15.260605815978774j),376.73270139359414
2170000000.0,(-0.15337483925491377+0.039210122319810206j),(275.78325677960095+22.18292279277643j),376.7325604790511
2235000000.0,(-0.17075007525770305+0.04205382514427222j),(266.0127232345165+23.08767082601571j),376.7324316795176
2300000000.0,(-0.18512703176989723+0.04012542908813569j),(258.30669665111975+21.500828259551625j),376.73231364499804
2365000000.0,(-0.19753581609348905+0.03583833376048515j),(251.8838197893427+18.812423485211966j),376.73220520842926
2430000000.0,(-0.2091895936375479+0.02979200095662202j),(246.00490491689277+15.342988149595808j),376.73210535672195
2495000000.0,(-0.22115908378292834+0.02162174551906299j),(240.08188087291168+10.921257703053763j),376.73201320701116
2560000000.0,(-0.2345441866578524+0.010074847860566435j),(233.5448753709256+4.9803368831290555j),376.7319279870736
2625000000.0,(-0.25076827577628047-0.007701486568318874j),(225.64602317864544-3.709084393673259j),376.7318490190965
2690000000.0,(-0.2719064527948703-0.03880977260565503j),(215.10632048981066-18.058798178323052j),376.7317757061578
2755000000.0,(-0.2992531807683984-0.1055753005321607j),(199.38462618873262-46.81432069838022j),376.7317075209124
2820000000.0,(-0.2879706186450026-0.30483538001353644j),(177.23712948065707-131.11268155796282j),376.7316439960825
2885000000.0,(0.3466265564230999-0.2730309114178188j),(605.0212474711221-410.2536967094285j),376.7315847164302
2950000000.0,(0.07621580959725241+0.15609312425190688j),(416.2543692426583+133.99195145256851j),376.73152931195506
3015000000.0,(-0.06616001010488803+0.15383684510664714j),(315.5623234760305+99.89147333634874j),376.7314774521059
3080000000.0,(-0.12623861465093153+0.1379085347396817j),(282.3937487753236+80.71023872969486j),376.73142884083927
3145000000.0,(-0.1617994766947523+0.12613395459152027j),(264.2442838992877+69.5892856827092j),376.73138321238537
3210000000.0,(-0.18828377087060055+0.11773236170938266j),(251.18121853564952+62.212099764512566j),376.73134032760726
3275000000.0,(-0.21162480126666353+0.11150570632460033j),(239.90739869903027+56.7491962614058j),376.73129997086147
3340000000.0,(-0.23511977595828756+0.10670133586959732j),(228.7816593915453+52.309936939538744j),376.7312619472816
3405000000.0,(-0.2615985533056901+0.10295759087146256j),(216.5459203869877+48.416658024321464j),376.73122608042155
3470000000.0,(-0.29478654392420256+0.10041255219794491j),(201.7100854388304+44.85895011647567j),376.73119221020534
3535000000.0,(-0.341404701865313+0.1004921806483899j),(181.8304909985839+41.84499896009489j),376.73116019113723
3600000000.0,(-0.4166492774312943+0.10986182250712759j),(151.9515734335797+40.99959407067947j),376.73112989073684
3665000000.0,(-0.5604983748388058+0.16607881141495653j),(100.6955893036627+50.81098357622438j),376.7311011881669
3730000000.0,(-0.7667339004047881+0.5506897436808729j),(11.975362065956691+121.15952921963468j),376.7310739730262
3795000000.0,(-0.03190266904387484+0.8069254939109548j),(76.36997483700492+354.31516724296j),376.7310481442864
3860000000.0,(0.045333731194860484+0.4102842872310017j),(289.4641142888026+286.30884555228175j),376.73102360935343
3925000000.0,(-0.026523462722087658+0.28719521667248205j),(303.98099694926844+190.44594364977954j),376.7310002832363
3990000000.0,(-0.0800378339359093+0.2407160869051934j),(287.8803969792344+148.12689379204863j),376.7309780878099
4055000000.0,(-0.12012079049807937+0.2200013632514008j),(270.94536667251697+127.20920399977942j),376.73095695116
4120000000.0,(-0.1534718923851086+0.21109626669369502j),(255.3125374762224+115.66993412679994j),376.7309368070004
4185000000.0,(-0.18424201362065756+0.20937823800233485j),(240.22314499761862+109.07969238391311j),376.7309175941521
4250000000.0,(-0.2153784635930497+0.21362529722353144j),(224.63035833727866+105.70038982944526j),376.73089925607854
4315000000.0,(-0.24953771447388934+0.22474389567635947j),(207.36588125875252+105.05659849064078j),376.73088174046904
4380000000.0,(-0.28958621700983017+0.24637886944187773j),(186.96005776805507+107.6946468829265j),376.73086499886557
4445000000.0,(-0.33817082798730663+0.2879097182077922j),(161.411838547149+115.7823099135865j),376.7308489863268
4510000000.0,(-0.3916560027902287+0.37274388060895186j),(128.44213176885418+135.30652053062457j),376.7308336611267
4575000000.0,(-0.40129815661379076+0.5462671939741345j),(90.02589804915722+181.95548240688805j),376.7308189844822
4640000000.0,(-0.19305316032298261+0.7367908424672057j),(80.44701380047829+282.33815676865294j),376.7308049203074
4705000000.0,(0.07512558834542635+0.6143347871675264j),(188.53315254046558+375.46860453669456j),376.73079143499166
4770000000.0,(0.10143076049312949+0.42930991661570334j),(305.9498545009417+326.1646991036871j),376.7307784971991
4835000000.0,(0.05237421508904393+0.3378535575089928j),(328.7050624658387+251.50645757294225j),376.73076607768536
4900000000.0,(0.0018888253268325775+0.29884141407927894j),(316.05239407031854+207.42408352655565j),376.73075414913313
4965000000.0,(-0.04105695989745424+0.28459262828537163j),(296.69073317377195+184.0925089993392j),376.73074268600146
5030000000.0,(-0.07816288341017336+0.28406720627644844j),(276.744438626243+172.1733041007175j),376.730731664389
5095000000.0,(-0.11189678142603257+0.2934432731227884j),(256.78147173251034+167.19168048887462j),376.7307210619089
5160000000.0,(-0.14412514916267788+0.31251135094478105j),(236.09570846302984+167.3900904430733j),376.7307108575758
5225000000.0,(-0.17570770201317332+0.3439321184937951j),(213.60877549856062+172.6931842378082j),376.7307010317012
5290000000.0,(-0.2051120899773317+0.3940833164804461j),(188.0909208203626+184.7021335858961j),376.73069156579885
5355000000.0,(-0.2231429352796276+0.47462854863178955j),(158.65750937799675+207.75210575063832j),376.73068244249765
5420000000.0,(-0.19653294538813385+0.5970227175700865j),(127.45119758924952+251.56685578471652j),376.73067364546165
5485000000.0,(-0.05296213938765866+0.7179420690543611j),(111.74419554279848+333.0572287978584j),376.7306651593173
5550000000.0,(0.17051857464763798+0.6728990682930657j),(171.0992082551634+444.4152631100264j),376.73065696958594
5615000000.0,(0.2515842003318+0.49817077998648035j),(320.9089724751392+464.3724445221736j),376.7306490626218
5680000000.0,(0.21323676119151008+0.3771909722333775j),(401.9629733881682+373.32222345356263j),376.73064142555586
5745000000.0,(0.15309979495367518+0.3228002558266348j),(400.0839009123952+296.0867515680674j),376.73063404624264
5810000000.0,(0.09990638659856244+0.30493477069050773j),(374.1777091133625+254.39360733885263j),376.7306269132124
5875000000.0,(0.05628727581129566+0.306650330264104j),(345.42116208815213+234.65624316267497j),376.7306200156263
5940000000.0,(0.02031981430477156+0.3210646749197305j),(317.76721055839056+227.603580555423j),376.7306133432352
6005000000.0,(-0.009614828050539962+0.34640160473596593j),(290.95552972626547+229.08493690525168j),376.7306068863417
6070000000.0,(-0.033575980542235206+0.3839667439654142j),(263.8494295549448+237.97130842045797j),376.73060063576503
6135000000.0,(-0.048553316427017136+0.43761308339151433j),(235.24697002145865+255.40846117913472j),376.73059458280784
6200000000.0,(-0.044535827112096436+0.5128476310857687j),(204.49377968141877+285.37033649455094j),376.73058871922643
6265000000.0,(0.003930650211091243+0.609363052444785j),(173.6999045882254+336.7355919235786j),376.73058303720273
