f,s11,ZL,ZL_a
1000000000.0,(-0.18029249486978932-1.6791687504660832e-05j),(261.66680319953775-0.00908289744864188j),376.77264413535164
1035000000.0,(-0.18110488154157836-0.0008413236845810182j),(261.2253969609226-0.4544562492036495j),376.76982915566595
1070000000.0,(-0.18194568518554444-0.001853215833325939j),(260.76854062713625-0.9996157208267727j),376.767285922773
1105000000.0,(-0.18281234549527314-0.003089647252425803j),(260.2970373968059-1.6640821520608655j),376.76498055056555
1140000000.0,(-0.18370090970139358-0.00460116896550278j),(259.8120960162457-2.474433380532207j),376.76288427496553
1175000000.0,(-0.1846042711223692-0.00645778077520844j),(259.31604569849014-3.467525856646696j),376.76097255215507
1210000000.0,(-0.18550904149448838-0.00875852173339963j),(258.8135935589249-4.695601757435568j),376.7592243367456
1245000000.0,(-0.18638961144609575-0.01164730339800605j),(258.3142110539845-6.234776705662282j),376.7576214999892
1280000000.0,(-0.18719607739889838-0.01534028463832885j),(257.8370101750385-8.199858361020542j),376.7561483578186
1315000000.0,(-0.18782784159261637-0.020175665220077476j),(257.4215008700381-10.771702862165553j),376.75479128564587
1350000000.0,(-0.1880707475184184-0.026709559350343127j),(257.1535217245074-14.251153208190734j),376.7535384021572
1385000000.0,(-0.18743074134463364-0.03591216286940027j),(257.23506154398905-19.174053222894347j),376.75237930833407
1420000000.0,(-0.1846302512503214-0.04958931582299171j),(258.20171062311704-26.579504942460407j),376.7513048709455
1455000000.0,(-0.175795793843484-0.07124097018022803j),(261.74879459536913-38.68639069643527j),376.7503070420573
1490000000.0,(-0.14655069233452736-0.10618362030330433j),(274.8494244119974-60.34545211401805j),376.7493787078694
1525000000.0,(-0.0431421413958532-0.12948315375842923j),(334.62480764970763-88.30135172833417j),376.74851356155887
1560000000.0,(0.04119001614891005+0.0414228237085768j),(407.6534681555859+33.88795705189756j),376.7477059958681
1595000000.0,(-0.07765190336397378+0.11569960483573519j),(314.4851055854407+74.21253147558008j),376.74695101201104
1630000000.0,(-0.13670694194576644+0.09969695380384169j),(281.0666685959583+57.69468026698133j),376.7462441421235
1665000000.0,(-0.1618840974529445+0.08251275934204315j),(268.5082228389876+45.82356534444547j),376.7455813830043
1700000000.0,(-0.17522502466299159+0.07022776616821579j),(262.1189620113598+38.176506733886406j),376.74495913930775
1735000000.0,(-0.18374914457474367+0.06142466627317316j),(258.0737223306936+32.94066982073434j),376.74437417467567
1770000000.0,(-0.19003865811010073+0.05484357894025914j),(255.07659531003972+29.11778771449412j),376.7438235695677
