f,s11,ZL,ZL_a
1520000000.0,(-0.7780024719571152-0.15416239004767565j),(264.63022271770296-219.95662652701472j),2272.197505286742
1585000000.0,(-0.6027975403754762-0.19285147788244733j),(266.6302416851042-171.5592609541188j),1159.2067003242641
1650000000.0,(-0.5203603438433306-0.1773150494613211j),(268.4410516067508-136.42790664577782j),901.3388384135059
1715000000.0,(-0.4665245462600308-0.15413780778370956j),(270.50190115397584-109.9255702437671j),775.3709404419548
1780000000.0,(-0.4260811296321671-0.13130966866528396j),(272.8932921051428-89.44823357489149j),698.5541213008132
1845000000.0,(-0.3932188624705931-0.11099755056546722j),(275.5646155729465-73.43301449745154j),646.1517682997209
1910000000.0,(-0.3652918175481639-0.09379968553843795j),(278.4091466886714-60.89018755528273j),607.8718078901543
1975000000.0,(-0.3409920616417928-0.07978704486407866j),(281.2900457352273-51.161077253379034j),578.5813604397805
2040000000.0,(-0.3196609016738589-0.0688275694687789j),(284.04996624443396-43.78213805942298j),555.4039943507635
2105000000.0,(-0.3009857455384861-0.06069840672009458j),(286.5159839401645-38.402598286841446j),536.5901841214344
2170000000.0,(-0.2848497378399928-0.055124648020419685j),(288.5046911161808-34.731031327039375j),521.0089855775751
2235000000.0,(-0.27124824646573764-0.051790309981604894j),(289.82971779838346-32.499049404024525j),507.89401819284245
2300000000.0,(-0.2602363892693922-0.0503389579038438j),(290.3126400052488-31.436720880944318j),496.7060283022615
2365000000.0,(-0.2518913637801094-0.05037157475629818j),(289.7971916358788-31.257667597737345j),487.05372689975803
2430000000.0,(-0.24628192339476043-0.05144559678242254j),(288.1656026612572-31.65340902288236j),478.64582428903674
2495000000.0,(-0.2434415822428021-0.05307752144294871j),(285.35480465593236-32.29687468315859j),471.2607242114077
2560000000.0,(-0.24334452291660075-0.054750710385355464j),(281.3694741866602-32.8543651336652j),464.7266888646046
2625000000.0,(-0.2458846995472468-0.05592936915959243j),(276.288810273779-33.00395259787483j),458.90846057229373
2690000000.0,(-0.2508596191492616-0.05607893050985381j),(270.2648147680411-32.4569278611037j),453.6980007489457
2755000000.0,(-0.25796081185213937-0.054692122345116445j),(263.5115669123924-30.97807438571036j),449.00793192807936
2820000000.0,(-0.2667730175063433-0.05131892392708041j),(256.28705171809406-28.400770143950844j),444.76680018802153
2885000000.0,(-0.27678357169241985-0.04559757804362063j),(248.87079121906692-24.63423646246662j),440.91559143430334
2950000000.0,(-0.287402400554541-0.03728308061606698j),(241.54124290657-19.662237928571443j),437.405128778413
3015000000.0,(-0.2979915972994546-0.026269360426124544j),(234.5564987535566-13.53448709339229j),434.1941002716984
3080000000.0,(-0.307902050965426-0.012601845163993663j),(228.14053831071215-6.353309502135268j),431.24754495212596
3145000000.0,(-0.3165133923814987+0.003521732049894832j),(222.4757186581273+1.7414845229073432j),428.5356770274387
3210000000.0,(-0.3232729289446761+0.021762813497447388j),(217.7008464779815+10.586976071588058j),426.0329628734948
3275000000.0,(-0.3277294176793937+0.04166459294293734j),(213.91336420729712+20.00906618616385j),423.7173893692153
3340000000.0,(-0.32955841847419803+0.06268306085218862j),(211.17392179456243+29.83119628062655j),421.5698786651812
3405000000.0,(-0.3285773281461104+0.08422303493791417j),(209.51175577214394+39.879873743805355j),419.57381617864644
3470000000.0,(-0.32474967489786216+0.10567551896497109j),(208.92966548347033+49.987530696291266j),417.71466697359955
3535000000.0,(-0.3181795270895964+0.12645315978427446j),(209.40780423232883+59.99351343048476j),415.97966174441547
3600000000.0,(-0.3090977301753163+0.14602138183461114j),(210.90590003892007+69.7440910160565j),414.35753806271254
3665000000.0,(-0.2978420725044798+0.16392370955302163j),(213.36385761866438+79.09235416000732j),412.83832583717043
3730000000.0,(-0.28483346629678397+0.17980062223016985j),(216.7009800539412+87.89879598076388j),411.4131683982579
