f,s11,s21,ZL,ZL_a
2445000000.0,(-0.6332282628808084+0.0071734677012181974j),(-0+0j),(84.5932860009857+2.026234000863322j),376.73208343756943
2530000000.0,(-0.6333446302620646+0.00739153795611729j),(-0+0j),(84.5598447836262+2.087530009773638j),376.73196650347546
2615000000.0,(-0.6334638739708666+0.007606719405544755j),(-0+0j),(84.52558999599567+2.147985062739698j),376.7318607858488
2700000000.0,(-0.6335858983092281+0.007818963771775555j),(-0+0j),(84.49054948623373+2.2075855151612336j),376.73176489471365
2785000000.0,(-0.6337106071293688+0.008028226518431455j),(-0+0j),(84.4547512626072+2.2663188341746734j),376.7316776489208
2870000000.0,(-0.6338379039728442+0.008234466825770255j),(-0+0j),(84.41822344317976+2.3241735899725673j),376.7315980396003
2955000000.0,(-0.633967692211389+0.008437647557785616j),(-0+0j),(84.38099420679251+2.381139444672107j),376.731525200864
3040000000.0,(-0.634099875187797+0.008637735221523654j),(-0+0j),(84.34309174547518+2.437207138861396j),376.7314583861605
3125000000.0,(-0.634234356355501+0.008834699919038938j),(-0+0j),(84.30454421839637+2.4923684759569524j),376.73139694906956
3210000000.0,(-0.634371039415789+0.009028515292428999j),(-0+0j),(84.26537970744958+2.546616304510561j),376.73134032760726
3295000000.0,(-0.6345098284517862+0.009219158462394626j),(-0+0j),(84.22562617455988+2.599944498605926j),376.7312880313294
3380000000.0,(-0.6346506280585089+0.009406609960782292j),(-0+0j),(84.18531142078508+2.652347936488172j),376.73123963067457
3465000000.0,(-0.634793343468424+0.009590853657571376j),(-0+0j),(84.1444630472729+2.7038224775704696j),376.73119474811455
3550000000.0,(-0.634937880672054+0.009771876682768315j),(-0-0j),(84.10310841812553+2.7543649379617934j),376.73115305077107
3635000000.0,(-0.6350841465332662+0.009949669343672958j),(-0-0j),(84.06127462521181+2.8039730646601226j),376.73111424422484
3720000000.0,(-0.6352320488989576+0.010124225037976988j),(-0-0j),(84.01898845495585+2.852645508553425j),376.73107806730445
3805000000.0,(-0.6353814967029133+0.010295540163149715j),(-0-0j),(83.97627635712313+2.900381796368908j),376.7310442876806
3890000000.0,(-0.6355324000636794+0.010463614022561015j),(-0-0j),(83.9331644156128+2.947182301708723j),376.7310126981268
3975000000.0,(-0.6356846703763318+0.010628448728778684j),(-0-0j),(83.889678321258+2.9930482153062603j),376.730983113333
4060000000.0,(-0.6358382203980829+0.01079004910447037j),(-0-0j),(83.84584334662671+3.0379815146343727j),376.7309553671827
4145000000.0,(-0.6359929643276925+0.010948422581323404j),(-0-0j),(83.80168432280674+3.0819849329913764j),376.73092931041487
4230000000.0,(-0.6361488178786919+0.011103579097386079j),(-0-0j),(83.7572256181531+3.1250619281870953j),376.7309048086133
4315000000.0,(-0.6363056983464639+0.011255530993215109j),(-0-0j),(83.71249111896725+3.167216650945481j),376.73088174046904
4400000000.0,(-0.6364635246692438+0.011404292907199631j),(-0-0j),(83.66750421207209+3.208453913134903j),376.7308599962765
4485000000.0,(-0.6366222174831355+0.011549881670413679j),(-0-0j),(83.62228776924145+3.2487791559321537j),376.730839476626
4570000000.0,(-0.6367816991712569+0.011692316201333664j),(-0-0j),(83.5768641334371+3.2881984180199098j),376.7308200912662
4655000000.0,(-0.6369418939071492+0.011831617400733822j),(-0-0j),(83.53125510680141+3.32671830391148j),376.73080175810975
4740000000.0,(-0.6371027276926017+0.011967808047060805j),(-0-0j),(83.48548194035142+3.364345952491023j),376.7307844023628
4825000000.0,(-0.6372641283900584+0.012100912692561546j),(-0-0j),(83.43956532531438+3.4010890058507686j),376.73076795576105
4910000000.0,(-0.6374260257497834+0.01223095756042724j),(-0-0j),(83.39352538604432+3.4369555785012937j),376.73075235589744
4995000000.0,(-0.6375883514319752+0.012357970443189573j),(-0-0j),(83.34738167445457+3.4719542270243418j),376.7307375456292
5080000000.0,(-0.6377510390240314+0.012481980602593248j),(-0-0j),(83.30115316590106+3.50609392023198j),376.7307234725541
5165000000.0,(-0.637914024053161+0.012603018671143j),(-0-0j),(83.25485825644881+3.539384009889984j),376.7307100885456
5250000000.0,(-0.6380772439945644+0.012721116555511496j),(-0-0j),(83.20851476145307+3.5718342020573113j),376.7306973493418
5335000000.0,(-0.6382406382753867+0.012836307341970797j),(-0-0j),(83.16213991538613+3.6034545290885327j),376.73068521417827
5420000000.0,(-0.6384041482746677+0.012948625203996828j),(-0-0j),(83.1157503728409+3.634255322340019j),376.73067364546165
5505000000.0,(-0.6385677173195058+0.013058105312174077j),(-0-0j),(83.06936221064146+3.664247185615439j),376.7306626084787
5590000000.0,(-0.6387312906776496+0.013164783746519672j),(-0-0j),(83.02299093099232+3.6934409693823116j),376.73065207113484
5675000000.0,(-0.638894815546742+0.01326869741131818j),(-0-0j),(82.97665146559838+3.7218477457844434j),376.73064200372096
5760000000.0,(-0.639058241040426+0.013369883952555808j),(-0-0j),(82.93035818068803+3.7494787844725126j),376.7306323787039
5845000000.0,(-0.6392215181715302+0.013468381678018298j),(-0-0j),(82.88412488287413+3.776345529269583j),376.73062317053757
5930000000.0,(-0.6393845998325393+0.013564229480110726j),(-0-0j),(82.8379648257879+3.802459575684746j),376.73061435549374
6015000000.0,(-0.6395474407735573+0.013657466761438003j),(-0-0j),(82.79189071742357+3.8278326492837613j),376.73060591150886
6100000000.0,(-0.6397099975779623+0.013748133363177744j),(-0-0j),(82.74591472813181+3.852476584922635j),376.73059781804545
6185000000.0,(-0.639872228635949+0.013836269496262855j),(-0-0j),(82.70004849920353+3.8764033068461017j),376.73059005596804
6270000000.0,(-0.6400340941161453+0.01392191567538264j),(-0-0j),(82.65430315198678+3.899624809650419j),376.7305826074288
6355000000.0,(-0.6401955559354902+0.01400511265579895j),(-0-0j),(82.60868929748109+3.922153140106494j),376.730575455766
6440000000.0,(-0.6403565777275453+0.014085901372966827j),(-0-0j),(82.56321704635728+3.9440003798370435j),376.7305685854096
6525000000.0,(-0.640517124809409+0.014164322884940513j),(-0-0j),(82.51789601935157+3.965178628839391j),376.7305619817977
6610000000.0,(-0.6406771641474032+0.01424041831753706j),(-0-0j),(82.47273535798553+3.985699989842481j),376.7305556312981
6695000000.0,(-0.640836664321675+0.014314228812222874j),(-0-0j),(82.42774373556666+4.005576553485474j),376.73054952113864
6780000000.0,(-0.6409955954898758+0.014385795476684343j),(-0-0j),(82.38292936842478+4.024820384303542j),376.7305436393427
6865000000.0,(-0.6411539293500469+0.014455159338034798j),(-0-0j),(82.33830002734369+4.04344350750429j),376.7305379746706
6950000000.0,(-0.6413116391028533+0.014522361298607723j),(-0-0j),(82.29386304914863+4.061457896517477j),376.73053251656563
7035000000.0,(-0.6414686994132874+0.014587442094280843j),(-0-0j),(82.24962534841279+4.078875461299461j),376.73052725510496
7120000000.0,(-0.6416250863719636+0.01465044225527089j),(-0-0j),(82.20559342924858+4.095708037372276j),376.7305221809546
7205000000.0,(-0.6417807774561162+0.014711402069337787j),(-0-0j),(82.16177339715061+4.1119673755772315j),376.73051728532783
7290000000.0,(-0.6419357514904049+0.014770361547330624j),(-0-0j),(82.11817097086107+4.127665132521071j),376.730512559947
7375000000.0,(-0.6420899886076263+0.01482736039101107j),(-0-0j),(82.07479149422873+4.142812861693831j),376.73050799700906
7460000000.0,(-0.6422434702094242+0.01488243796308063j),(-0-0j),(82.03163994803566+4.157422005234971j),376.73050358915276
7545000000.0,(-0.6423961789270819+0.014935633259343368j),(-0-0j),(81.98872096176781+4.171503886325978j),376.73049932942905
7630000000.0,(-0.6425480985824777+0.014986984882930966j),(-0-0j),(81.94603882530706+4.185069702186407j),376.73049521127405
7715000000.0,(-0.6426992141492752+0.015036531020516726j),(-0-0j),(81.9035975005243+4.1981305176502435j),376.7304912284832
7800000000.0,(-0.6428495117144148+0.015084309420445472j),(-0-0j),(81.86140063275516+4.2106972592999234j),376.7304873751884
7885000000.0,(-0.6429989784399688+0.015130357372705768j),(-0-0j),(81.81945156214155+4.222780710134965j),376.7304836458358
7970000000.0,(-0.6431476025254174+0.015174711690671095j),(-0-0j),(81.7777533348231+4.234391504752791j),376.7304800351666
8055000000.0,(-0.6432953731703911+0.015217408694537237j),(-0-0j),(81.73630871396598+4.245540125018906j),376.7304765381975
8140000000.0,(-0.6434422805379342+0.015258484196381926j),(-0-0j),(81.69512019061507+4.256236896204404j),376.73047315020426
8225000000.0,(-0.6435883157183205+0.01529797348677762j),(-0-0j),(81.65418999436059+4.266491983569161j),376.7304698667055
8310000000.0,(-0.6437334706934664+0.015335911322885972j),(-0-0j),(81.61352010380759+4.276315389368988j),376.7304666834479
8395000000.0,(-0.643877738301968+0.015372331917962669j),(-0-0j),(81.5731122568416+4.285716950265646j),376.73046359639204
8480000000.0,(-0.6440211122047957+0.015407268932208394j),(-0-0j),(81.53296796068193+4.294706335119704j),376.73046060170043
8565000000.0,(-0.6441635868516649+0.015440755464895192j),(-0-0j),(81.4930885017177+4.303293043145427j),376.7304576957247
8650000000.0,(-0.6443051574481105+0.015472824047707162j),(-0-0j),(81.45347495512006+4.311486402408909j),376.7304548749948
8735000000.0,(-0.6444458199232799+0.015503506639228153j),(-0-0j),(81.41412819422813+4.319295568649803j),376.730452136209
8820000000.0,(-0.644585570898457+0.015532834620518125j),(-0-0j),(81.37504889970393+4.326729524408964j),376.7304494762237
8905000000.0,(-0.6447244076563335+0.015560838791716314j),(-0-0j),(81.33623756845482+4.333797078443543j),376.7304468920446
8990000000.0,(-0.644862328111035+0.015587549369612238j),(-0-0j),(81.29769452232134+4.340506865412482j),376.7304443808183
9075000000.0,(-0.6449993307789068+0.015612995986132305j),-0j,(81.25941991652962+4.346867345816327j),376.7304419398245
9160000000.0,(-0.6451354147500644+0.015637207687681984j),-0j,(81.2214137479082+4.352886806174372j),376.73043956646825
9245000000.0,(-0.6452705796607147+0.01566021293529525j),-0j,(81.18367586286915+4.35857335942444j),376.73043725827387
9330000000.0,(-0.6454048256662402+0.01568203960553985j),-0j,(81.14620596515496+4.363934945530275j),376.7304350128773
9415000000.0,(-0.6455381534150535+0.015702714992128084j),-0j,(81.10900362335182+4.368979332282354j),376.73043282802115
9500000000.0,(-0.6456705640232105+0.015722265808188418j),-0j,(81.07206827817194+4.373714116278341j),376.73043070154847
9585000000.0,(-0.6458020590497844+0.015740718189151404j),-0j,(81.03539924950623+4.378146724070261j),376.73042863139733
9670000000.0,(-0.6459326404729889+0.015758097696209304j),-0j,(80.9989957432505+4.3822844134662695j),376.73042661559646
9755000000.0,(-0.6460623106670448+0.015774429320303058j),-0j,(80.96285685790835+4.386134274974049j),376.7304246522594
9840000000.0,(-0.6461910723797847+0.015789737486605376j),-0j,(80.9269815909728+4.389703233376255j),376.73042273958157
9925000000.0,(-0.6463189287109807+0.015804046059454322j),-0j,(80.89136884509173+4.392998049425394j),376.7304208758349
10010000000.0,(-0.6464458830913863+0.015817378347706478j),-0j,(80.85601743401963+4.39602532164907j),376.7304190593644
10095000000.0,(-0.6465719392624848+0.01582975711047374j),-0j,(80.82092608835984+4.398791488255394j),376.73041728858465
10180000000.0,(-0.6466971012569267+0.01584120456321265j),-0j,(80.78609346110201+4.401302829129521j),376.73041556197586
10265000000.0,(-0.6468213733796462+0.0158517423841325j),-0j,(80.75151813295793+4.403565467912107j),376.7304138780812
10350000000.0,(-0.646944760189645+0.01586139172089753j),-0j,(80.71719861750103+4.405585374152256j),376.7304122355032
10435000000.0,(-0.6470672664824259+0.01587017319759193j),-0j,(80.68313336611348+4.4073683655264055j),376.7304106329013
10520000000.0,(-0.6471888972730648+0.015878106921920564j),-0j,(80.64932077274564+4.408920110115499j),376.7304090689884
10605000000.0,(-0.6473096577799088+0.015885212492626262j),-0j,(80.61575917849218+4.410246128734928j),376.7304075425295
10690000000.0,(-0.6474295534088784+0.015891509007093744j),-0j,(80.58244687598999+4.411351797309022j),376.7304060523378
10775000000.0,(-0.6475485897383706+0.015897015069121414j),-0j,(80.54938211364205+4.412242349284778j),376.73040459727355
10860000000.0,(-0.6476667725047353+0.01590174879684092j),-0j,(80.51656309967196+4.412922878079263j),376.7304031762414
10945000000.0,(-0.6477841075883203+0.015905727830762134j),0j,(80.48398800601448+4.413398339554492j),376.73040178818803
11030000000.0,(-0.6479006010000641+0.015908969341927405j),0j,(80.45165497204573+4.413673554515346j),376.7304004321011
11115000000.0,(-0.6480162588686252+0.015911490040158318j),0j,(80.41956210815819+4.4137532112258775j),376.7303991070063
11200000000.0,(-0.6481310874280294+0.015913306182375957j),0j,(80.38770749918534+4.4136418679388445j),376.73039781196644
11285000000.0,(-0.648245093005823+0.015914433580982452j),0j,(80.35608920768007+4.413343955435148j),376.7303965460795
11370000000.0,(-0.648358282011717+0.01591488761228856j),0j,(80.3247052770512+4.412863779568896j),376.7303953084769
11455000000.0,(-0.648470660926706+0.015914683224974063j),0j,(80.29355373456343+4.4122055238148j),376.7303940983222
11540000000.0,(-0.6485822362926502+0.015913834948568305j),0j,(80.26263259420375+4.4113732518141235j),376.73039291480984
11625000000.0,(-0.6486930147023028+0.015912356901942596j),0j,(80.23193985941995+4.410370909917321j),376.7303917571634
11710000000.0,(-0.6488030027897729+0.01591026280179744j),0j,(80.20147352573443+4.409202329718528j),376.7303906246345
11795000000.0,(-0.6489122072214074+0.01590756597114303j),0j,(80.17123158323788+4.407871230581756j),376.7303895165019
11880000000.0,(-0.649020634687078+0.01590427934775646j),0j,(80.14121201896693+4.406381222154148j),376.7303884320697
11965000000.0,(-0.6491282918918639+0.015900415492614253j),0j,(80.11141281916971+4.404735806866236j),376.73038737066685
12050000000.0,(-0.6492351855481122+0.015895986598284888j),0j,(80.08183197146263+4.402938382414944j),376.730386331646
12135000000.0,(-0.6493413223678672+0.015891004497283288j),0j,(80.05246746688306+4.400992244229982j),376.7303853143822
12220000000.0,(-0.6494467090556548+0.01588548067037161j),0j,(80.0233173018409+4.398900587919587j),376.7303843182721
12305000000.0,(-0.6495513523016101+0.01587942625480773j),0j,(79.99437947997289+4.396666511696242j),376.7303833427333
12390000000.0,(-0.649655258774936+0.015872852052534216j),0j,(79.96565201390297+4.394293018779646j),376.73038238720335
12475000000.0,(-0.649758435117682+0.015865768538299085j),0j,(79.93713292691241+4.391783019776281j),376.7303814511385
12560000000.0,(-0.6498608879388325+0.015858185867709443j),0j,(79.90882025452252+4.389139335034272j),376.73038053401393
12645000000.0,(-0.6499626238086929+0.015850113885212437j),0j,(79.88071204599348+4.386364696973388j),376.73037963532187
12730000000.0,(-0.6500636492535624+0.01584156213199715j),0j,(79.85280636574203+4.383461752387897j),376.7303787545717
12815000000.0,(-0.6501639707506865+0.015832539853818984j),0j,(79.82510129468164+4.380433064723247j),376.73037789128904
12900000000.0,(-0.650263594723475+0.01582305600874066j),0j,(79.79759493148723+4.377281116324573j),376.73037704501496
12985000000.0,(-0.6503625275369778+0.01581311927478828j),0j,(79.77028539378774+4.374008310657426j),376.73037621530557
13070000000.0,(-0.6504607754936128+0.015802738057520437j),0j,(79.74317081928915+4.370616974499661j),376.73037540173146
13155000000.0,(-0.6505583448291301+0.01579192049751115j),0j,(79.71624936683045+4.367109360105052j),376.7303746038769
13240000000.0,(-0.6506552417088093+0.01578067447773784j),0j,(79.68951921737533+4.363487647336666j),376.7303738213395
13325000000.0,(-0.6507514722238794+0.015769007630884346j),0j,(79.66297857494148+4.359753945772243j),376.7303730537295
13410000000.0,(-0.6508470423881548+0.015756927346546285j),0j,(79.63662566747038+4.355910296778813j),376.73037230067007
13495000000.0,(-0.6509419581348754+0.01574444077834712j),0j,(79.61045874763964+4.351958675558544j),376.73037156179544
13580000000.0,(-0.6510362253137516+0.015731554850960033j),0j,(79.58447609361971+4.347900993164711j),376.7303708367515
13665000000.0,(-0.6511298496881973+0.015718276267034856j),0j,(79.5586760097776+4.343739098488048j),376.7303701251955
13750000000.0,(-0.651222836932751+0.01570461151403221j),0j,(79.53305682732903+4.339474780213528j),376.7303694267947
13835000000.0,(-0.6513151926306763+0.01569056687096476j),0j,(79.50761690494157+4.3351097687481275j),376.73036874122704
13920000000.0,(-0.6514069222717344+0.015676148415041273j),0j,(79.48235462928947+4.330645738118562j),376.7303680681797
14005000000.0,(-0.6514980312501241+0.01566136202822168j),0j,(79.45726841556355+4.326084307840845j),376.73036740735
14090000000.0,(-0.6515885248625832+0.01564621340367543j),0j,(79.43235670793612+4.321427044760192j),376.73036675844384
14175000000.0,(-0.6516784083066437+0.015630708052148605j),0j,(79.40761797998384+4.316675464862746j),376.730366121176
14260000000.0,(-0.651767686679039+0.015614851308238396j),0j,(79.38305073506935+4.311831035058459j),376.73036549526995
14345000000.0,(-0.6518563649742557+0.015598648336578265j),0j,(79.35865350668307+4.306895174936747j),376.73036488045716
14430000000.0,(-0.6519444480832247+0.015582104137927844j),0j,(79.3344248587473+4.30186925849285j),376.73036427647696
14515000000.0,(-0.6520319407921493+0.015565223555177874j),0j,(79.31036338588292+4.296754615828152j),376.7303636830765
14600000000.0,(-0.6521188477814629+0.015548011279262688j),0j,(79.28646771364077+4.291552534822322j),376.73036310001
14685000000.0,(-0.6522051736249157+0.01553047185498622j),0j,(79.26273649869843+4.286264262779065j),376.73036252703895
14770000000.0,(-0.6522909227887815+0.015512609686758425j),0j,(79.2391684290239+4.280891008044746j),376.7303619639315
14855000000.0,(-0.6523760996311874+0.015494429044249247j),0j,(79.21576222400682+4.275433941601805j),376.7303614104627
14940000000.0,(-0.6524607084015549+0.01547593406795216j),0j,(79.19251663455873+4.269894198634997j),376.73036086641383
15025000000.0,(-0.6525447532401563+0.015457128774667641j),0j,(79.16943044318305+4.264272880073303j),376.7303603315722
15110000000.0,(-0.6526282381777784+0.015438017062900107j),0j,(79.14650246401567+4.258571054105773j),376.7303598057312
15195000000.0,(-0.6527111671354924+0.015418602718173887j),0j,(79.12373154283746+4.252789757673038j),376.7303592886901
15280000000.0,(-0.6527935439245267+0.015398889418267031j),0j,(79.10111655705876+4.246929997934039j),376.73035878025377
15365000000.0,(-0.6528753722462388+0.015378880738364551j),0j,(79.07865641567736+4.240992753708688j),376.73035828023205
15450000000.0,(-0.6529566556921865+0.015358580156131542j),0j,(79.05635005921044+4.2349789768964445j),376.73035778844036
15535000000.0,(-0.6530373977442926+0.015337991056709294j),0j,(79.03419645960109+4.228889593871912j),376.73035730469917
15620000000.0,(-0.6531176017751036+0.015317116737630053j),0j,(79.01219462009992+4.222725506856204j),376.7303568288336
15705000000.0,(-0.6531972710481355+0.01529596041365865j),0j,(78.99034357512309+4.216487595266423j),376.7303563606737
15790000000.0,(-0.6532764087183145+0.015274525221554954j),0j,(78.96864239008622+4.210176717041645j),376.73035590005395
15875000000.0,(-0.6533550178324962+0.015252814224762634j),0j,(78.94709016121601+4.203793709947053j),376.73035544681335
15960000000.0,(-0.6534331013300764+0.015230830418021226j),0j,(78.92568601533878+4.197339392855297j),376.7303550007951
16045000000.0,(-0.6535106620436808+0.01520857673190735j),0j,(78.90442910964758+4.1908145670069334j),376.73035456184647
16130000000.0,(-0.653587702699937+0.01518605603729872j),0j,(78.88331863144757+4.184220017247895j),376.7303541298189
16215000000.0,(-0.6536642259203274+0.015163271149767869j),0j,(78.86235379788015+4.177556513246694j),376.7303537045677
16300000000.0,(-0.653740234222118+0.01514022483390336j),0j,(78.84153385562706+4.170824810689544j),376.7303532859518
16385000000.0,(-0.6538157300193672+0.015116919807557796j),0j,(78.82085808059345+4.1640256524548205j),376.7303528738339
16470000000.0,(-0.6538907156240085+0.015093358746025723j),0j,(78.80032577757146+4.157159769766249j),376.7303524680803
16555000000.0,(-0.6539651932470082+0.015069544286150212j),0j,(78.77993627988411+4.150227883325733j),376.7303520685605
16640000000.0,(-0.6540391649995962+0.015045479030357703j),0j,(78.75968894900998+4.143230704424844j),376.73035167514746
16725000000.0,(-0.6541126328945711+0.01502116555062402j),0j,(78.73958317418867+4.136168936036553j),376.7303512877174
16810000000.0,(-0.654185598847674+0.014996606392368394j),(-0+0j),(78.7196183720079+4.129043273885843j),376.7303509061497
16895000000.0,(-0.6542580646790342+0.014971804078278157j),(-0+0j),(78.69979398597195+4.121854407500135j),376.7303505303265
16980000000.0,(-0.6543300321146854+0.014946761112062031j),(-0+0j),(78.68010948605186+4.114603021239239j),376.7303501601331
17065000000.0,(-0.6544015027881483+0.014921479982135387j),(-0+0j),(78.66056436821815+4.107289795305351j),376.73034979545776
17150000000.0,(-0.6544724782420844+0.014895963165231143j),(-0+0j),(78.6411581539549+4.099915406731864j),376.73034943619126
17235000000.0,(-0.6545429599300125+0.014870213129944729j),(-0+0j),(78.6218903897577+4.092480530352905j),376.7303490822271
17320000000.0,(-0.6546129492180971+0.014844232340203786j),(-0+0j),(78.6027606466129+4.084985839751406j),376.73034873346154
17405000000.0,(-0.6546824473869964+0.014818023258669448j),(-0+0j),(78.58376851946085+4.077432008187544j),376.73034838979333
17490000000.0,(-0.6547514556337801+0.014791588350064912j),(-0+0j),(78.5649136266418+4.0698197095063j),376.73034805112337
17575000000.0,(-0.6548199750739092+0.014764930084431882j),(-0+0j),(78.5461956093254+4.062149619024295j),376.7303477173555
17660000000.0,(-0.6548880067432792+0.0147380509403139j),(-0+0j),(78.5276141309233+4.054422414396076j),376.73034738839533
17745000000.0,(-0.6549555516003269+0.01471095340786833j),(-0+0j),(78.50916887648626+4.046638776459757j),376.7303470641512
17830000000.0,(-0.6550226105281972+0.014683639991900357j),(-0+0j),(78.49085955208452+4.038799390060809j),376.73034674453316
17915000000.0,(-0.6550891843369747+0.014656113214827297j),(-0+0j),(78.47268588417266+4.030904944855762j),376.73034642945373
18000000000.0,(-0.6551552737659727+0.014628375619563405j),(-0+0j),(78.4546476189388+4.022956136093687j),376.7303461188274
