f,s11,ZL,ZL_a
1360000000.0,(-0.21940085811113622+0.025619013209453707j),(240.8948522960901+12.976121621640536j),376.7360342262701
1375000000.0,(-0.22000416691453573+0.026589890050116582j),(240.5686020907664+13.45410085588225j),376.73591008764214
1390000000.0,(-0.22059990997640894+0.02757278168061714j),(240.24548548252267+13.937318747431311j),376.7357899462833
1405000000.0,(-0.22118791773831303+0.028567530688826694j),(239.9255541323923+14.425698365413448j),376.7356736324
1420000000.0,(-0.22176802546756272+0.029573976373867984j),(239.60885736997818+14.919162137692553j),376.7355609851196
1435000000.0,(-0.22234007342971873+0.030591954953713286j),(239.29544214405053+15.417631941283515j),376.73545185193353
1450000000.0,(-0.22290390703573099+0.03162129978609233j),(238.9853529848641+15.92102919769492j),376.73534608818085
1465000000.0,(-0.22345937696435014+0.03266184160000107j),(238.67863197772326+16.4292749719385j),376.7352435565686
1480000000.0,(-0.22400633926053737+0.03371340873527312j),(238.37531874728646+16.942290074039j),376.7351441267263
1495000000.0,(-0.2245446554107434+0.034775827387889556j),(238.0754504520458+17.459995161997316j),376.7350476747908
1510000000.0,(-0.2250741923960315+0.03584892185887984j),(237.77906178838785+17.982310845251256j),376.7349540830208
1525000000.0,(-0.22559482272407125+0.03693251480486434j),(237.4861850036268+18.509157787788293j),376.734863239437
1540000000.0,(-0.226106424441132+0.03802642748846154j),(237.1968499173716+19.040456810150395j),376.7347750374871
1555000000.0,(-0.2266088811252167+0.039130480026966764j),(236.9110839505995+19.576128989667247j),376.73468937573364
1570000000.0,(-0.22710208186152886+0.040244491637871645j),(236.62891216179133+20.11609575833498j),376.73460615756136
1585000000.0,(-0.22758592120147236+0.041368280879961944j),(236.35035728950496+20.66027899784166j),376.73452529090525
1600000000.0,(-0.22806029910639958+0.04250166588887193j),(236.07543980075852+21.208601131308104j),376.7344466879957
1615000000.0,(-0.2285251208773061+0.0436444646061327j),(235.80417794462548+21.760985211389997j),376.7343702651203
1630000000.0,(-0.2289802970716726+0.044796495000873446j),(235.53658781044837+22.31735500444344j),376.7342959424005
1645000000.0,(-0.2294257434086176+0.045957575283475674j),(235.27268339010843+22.87763507052234j),376.7342236435833
1660000000.0,(-0.22986138066351167+0.04712752411058264j),(235.0124766438063+23.44175083902116j),376.7341532958452
1675000000.0,(-0.230287134553159+0.04830616078098951j),(234.75597756883826+24.009628679832684j),376.734084829609
1690000000.0,(-0.23070293561261732+0.04949330542203207j),(234.503194270878+24.581195969930214j),376.73401817837146
1705000000.0,(-0.23110871906469105+0.05068877916618635j),(234.25413303729846+25.15638115532431j),376.73395327854183
1720000000.0,(-0.23150442468308147+0.051892404317679955j),(234.00879841210136+25.735113808380483j),376.73389006929034
1735000000.0,(-0.23188999665012522+0.05310400450898456j),(233.76719327204935+26.317324680514538j),376.7338284924052
1750000000.0,(-0.23226538341002143+0.05432340484713313j),(233.52931890362038+26.90294575030801j),376.733768492159
1765000000.0,(-0.2326305375183783+0.055550432049866594j),(233.29517508043676+27.491910267114243j),376.73371001518194
1780000000.0,(-0.23298541548887589+0.05678491457167117j),(233.06476014084507+28.084152790243042j),376.73365301034374
1795000000.0,(-0.23332997763777605+0.05802668271981135j),(232.83807106535593+28.679609223830656j),376.73359742864164
1810000000.0,(-0.2336641879269791+0.05927556876051338j),(232.61510355366852+29.2782168475168j),376.7335432230947
1825000000.0,(-0.23398801380626+0.06053140701548052j),(232.39585210104218+29.879914343060207j),376.73349034864515
1840000000.0,(-0.2343014260552796+0.061794033948972024j),(232.18031007379201+30.484641817041467j),376.73343876206394
1855000000.0,(-0.23460439862591984+0.06306328824567994j),(231.96846978371232+31.092340819798288j),376.73338842186314
1870000000.0,(-0.23489690848543746+0.06433901087968392j),(231.76032256125436+31.702954360755232j),376.7333392882119
1885000000.0,(-0.23517893546089882+0.06562104517476727j),(231.55585882730355+32.31642692030685j),376.7332913228579
1900000000.0,(-0.23545046208531045+0.06690923685639989j),(231.35506816342092+32.932704458419174j),376.73324448905277
1915000000.0,(-0.23571147344581878+0.06820343409570324j),(231.15793938043362+33.551734420114215j),376.733198751482
1930000000.0,(-0.2359619570343155+0.06950348754572125j),(230.96446058527562+34.17346573800372j),376.7331540761977
1945000000.0,(-0.23620190260075785+0.07080925037032645j),(230.7746192459923+34.79784883203509j),376.7331104305564
1960000000.0,(-0.23643130200945997+0.07212057826609254j),(230.58840225484425+35.4248356066118j),376.7330677831586
1975000000.0,(-0.23665014909860038+0.07343732947746892j),(230.40579598945158+36.05437944524842j),376.7330261037929
1990000000.0,(-0.236858439543147+0.07475936480559198j),(230.226786371938+36.686435202916144j),376.73298536338217
2005000000.0,(-0.23705617072137763+0.07608654761105724j),(230.0513589260423+37.32095919622926j),376.7329455339328
2020000000.0,(-0.2372433415851504+0.07741874381098379j),(229.8794988321761+37.95790919162106j),376.7329065884869
2035000000.0,(-0.23741995253404585+0.078755821870692j),(229.71119098041743+38.597244391652694j),376.73286850107627
2050000000.0,(-0.2375860052934934+0.08009765279030344j),(229.546420021435+39.23892541958907j),376.7328312466793
2065000000.0,(-0.2377415027969621+0.08144411008657637j),(229.38517041534928+39.882914302377095j),376.7327948011801
2080000000.0,(-0.23788644907228268+0.08279506977027036j),(229.22742647853988+40.529174452149995j),376.732759141329
2095000000.0,(-0.23802084913214855+0.08415041031933315j),(229.07317242841864+41.17767064637969j),376.73272424470554
2110000000.0,(-0.238144708868836+0.08551001264818779j),(228.92239242618706+41.828369006790865j),376.73269008968373
2125000000.0,(-0.23825803495315007+0.08687376007339526j),(228.77507061760952+42.48123697714776j),376.732656655398
2140000000.0,(-0.23836083473761444+0.08824153827594582j),(228.63119117182947+43.1362433000133j),376.73262392171137
2155000000.0,(-0.2384531161638931+0.08961323526043921j),(228.49073831826504+43.79335799258229j),376.73259186918534
2170000000.0,(-0.2385348876744334+0.09098874131138786j),(228.35369638161953+44.45255232167813j),376.7325604790511
2185000000.0,(-0.23860615812830036+0.09236794894687445j),(228.22004981504767+45.113798777999236j),376.7325297331815
2200000000.0,(-0.23866693672117753+0.09375075286978919j),(228.0897832315176+45.777071049698726j),376.73249961406566
2215000000.0,(-0.23871723290948763+0.09513704991684854j),(227.96288143341226+46.44234399537023j),376.7324701047832
2230000000.0,(-0.23875705633859587+0.09652673900560682j),(227.83932944041288+47.1095936165146j),376.73244118898134
2245000000.0,(-0.23878641677503787+0.09791972107963993j),(227.7191125157101+47.77879702954885j),376.7324128508515
2260000000.0,(-0.238805324042726+0.09931589905209377j),(227.60221619058632+48.44993243742385j),376.732385075108
2275000000.0,(-0.23881378796306874+0.10071517774776076j),(227.48862628741531+49.12297910090382j),376.7323578469676
2290000000.0,(-0.23881181829894838+0.10211746384385731j),(227.37832894112302+49.79791730956384j),376.73233115212935
2305000000.0,(-0.23879942470249063+0.1035226658096489j),(227.27131061915466+50.474728352551395j),376.7323049767565
2320000000.0,(-0.23877661666656125+0.10493069384507761j),(227.16755813999117+51.15339448915908j),376.73227930745776
2335000000.0,(-0.2387434034799265+0.10634145981852655j),(227.06705869025907+51.83389891924874j),376.7322541312708
2350000000.0,(-0.23869979418600987+0.10775487720386039j),(226.9697998404737+52.516225753567085j),376.7322294356457
2365000000.0,(-0.238645797545174+0.10917086101685801j),(226.87576955946057+53.20035998398416j),376.73220520842926
2380000000.0,(-0.23858142200046814+0.11058932775116988j),(226.78495622749057+53.88628745369235j),376.7321814378499
2395000000.0,(-0.23850667564676678+0.11201019531390026j),(226.6973486481712+54.5739948273892j),376.73215811250356
2410000000.0,(-0.2384215662032411+0.11343338296093246j),(226.61293605912806+55.26346956147618j),376.7321352213402
2425000000.0,(-0.238326100989089+0.11485881123209529j),(226.53170814151517+55.95469987429494j),376.73211275365026
2440000000.0,(-0.23822028690246513+0.11628640188626867j),(226.45365502838737+56.647674716425364j),376.7320906990523
2455000000.0,(-0.23810413040255007+0.11771607783652449j),(226.37876731196556+57.34238374106455j),376.7320690474814
2470000000.0,(-0.23797763749468526+0.11914776308538959j),(226.30703604983105+58.03881727450748j),376.7320477891768
2485000000.0,(-0.23784081371852633+0.12058138266032269j),(226.2384527700733+58.73696628674705j),376.7320269146721
2500000000.0,(-0.2376936641391443+0.12201686254948045j),(226.1730094754237+59.43682236220724j),376.73200641478337
2515000000.0,(-0.23753619334102277+0.12345412963786197j),(226.11069864639876+60.13837767062864j),376.7319862806002
2530000000.0,(-0.23736840542489113+0.12489311164390458j),(226.05151324348043+60.84162493811759j),376.73196650347546
2545000000.0,(-0.23719030400733762+0.1263337370566096j),(225.9954467083553+61.54655741837466j),376.7319470750159
2560000000.0,(-0.23700189222314907+0.12777593507327198j),(225.942492964236+62.25316886411407j),376.7319279870736
2575000000.0,(-0.23680317273032264+0.12921963553789095j),(225.89264641528501+62.96145349868937j),376.7319092317373
2590000000.0,(-0.23659414771769643+0.13066476888032838j),(225.8459019451599+63.67140598793486j),376.7318908013241
2605000000.0,(-0.23637481891514633+0.13211126605629667j),(225.8022549146995+64.3830214122398j),376.73187268837177
2620000000.0,(-0.2361451876062984+0.1335590584882385j),(225.76170115876585+65.09629523886387j),376.7318548856308
2635000000.0,(-0.23590525464370676+0.13500807800718084j),(225.72423698225865+65.81122329451193j),376.73183738605775
2650000000.0,(-0.23565502046644196+0.13645825679562845j),(225.68985915531675+66.52780173817784j),376.7318201828078
2665000000.0,(-0.23539448512004185+0.1379095273315779j),(225.6585649077197+67.24602703427624j),376.73180326922835
2680000000.0,(-0.23512364827877055+0.13936182233372232j),(225.63035192250234+67.96589592607462j),376.73178663885216
2695000000.0,(-0.23484250927013536+0.1408150747079259j),(225.6052183287948+68.68740540944474j),376.73177028539186
2710000000.0,(-0.2345510671016063+0.1422692174950475j),(225.5831626938967+69.41055270695054j),376.73175420273327
2725000000.0,(-0.2342493204894838+0.14372418382018962j),(225.5641840145998+70.13533524229176j),376.73173838493034
2740000000.0,(-0.23393726788985356+0.14517990684346319j),(225.5482817077658+70.8617506151267j),376.73172282619896
2755000000.0,(-0.23361490753157818+0.14663631971234137j),(225.53545560017162+71.58979657629294j),376.7317075209124
2770000000.0,(-0.23328223745125254+0.14809335551569977j),(225.52570591763083+72.31947100345457j),376.73169246359566
2785000000.0,(-0.23293925553006542+0.1495509472396311j),(225.5190332734008+73.05077187720232j),376.7316776489208
2800000000.0,(-0.2325859595324977+0.15100902772512087j),(225.51543865588567+73.78369725763311j),376.73166307170237
2815000000.0,(-0.23222234714677695+0.1524675296276883j),(225.51492341564827+74.51824526144468j),376.7316487268925
2830000000.0,(-0.231848416027024+0.1539263853790862j),(225.5174892517356+75.2544140395759j),376.73163460957693
2845000000.0,(-0.23146416383699356+0.15538552715116496j),(225.52313819733723+75.99220175543323j),376.7316207149704
2860000000.0,(-0.23106958829533336+0.15684488682199965j),(225.53187260478464+76.73160656373848j),376.731607038413
2875000000.0,(-0.23066468722225622+0.15830439594440018j),(225.5436951299067+77.47262659004747j),376.73159357536605
2890000000.0,(-0.23024945858753348+0.15976398571690004j),(225.55860871575675+78.21525991097697j),376.73158032140816
2905000000.0,(-0.22982390055968843+0.1612235869573584j),(225.57661657573055+78.95950453520044j),376.73156727223204
2920000000.0,(-0.22938801155628316+0.16268313007926805j),(225.59772217609105+79.70535838525174j),376.73155442364055
2935000000.0,(-0.22894179029516548+0.16414254507091353j),(225.6219292179245+80.45281928020616j),376.7315417715436
2950000000.0,(-0.2284852358465406+0.16560176147748543j),(225.649241618551+81.20188491928988j),376.73152931195506
2965000000.0,(-0.22801834768572138+0.1670607083862839j),(225.6796634924173+81.95255286648558j),376.7315170409888
2980000000.0,(-0.22754112574640187+0.16851931441513293j),(225.71319913150188+82.70482053619978j),376.7315049548569
2995000000.0,(-0.22705357047428215+0.1699775077041398j),(225.7498529852657+83.4586851800644j),376.7314930498656
3010000000.0,(-0.22655568288086161+0.1714352159109233j),(225.78962964019001+84.21414387494742j),376.73148132241323
3025000000.0,(-0.22604746459721048+0.17289236620944334j),(225.8325337989392+84.97119351225096j),376.7314697689869
3040000000.0,(-0.22552891792750857+0.1743488852925606j),(225.87857025919897+85.72983078857963j),376.7314583861605
3055000000.0,(-0.22500004590212727+0.1758046993784539j),(225.9277438922424+86.49005219786643j),376.7314471705917
3070000000.0,(-0.2244608523300219+0.17725973422103117j),(225.9800596212777+87.25185402504822j),376.73143611901935
3085000000.0,(-0.2239113418501719+0.17871391512443927j),(226.035522399649+88.01523234137899j),376.73142522826186
3100000000.0,(-0.22335151998181108+0.18016716696181914j),(226.09413718895215+88.78018300148655j),376.73141449521415
3115000000.0,(-0.22278139317315038+0.1816194141984016j),(226.15590893714852+89.54670164226638j),376.7314039168458
3130000000.0,(-0.22220096884829385+0.18307058091907083j),(226.2208425567601+90.31478368372231j),376.73139349019874
3145000000.0,(-0.22161025545202903+0.1845205908604848j),(226.28894290323595+91.0844243318536j),376.73138321238537
3160000000.0,(-0.22100926249214656+0.18596936744786374j),(226.3602147535929+91.85561858370548j),376.7313730805865
3175000000.0,(-0.22039800057893477+0.18741683383652094j),(226.43466278543826+92.62836123468739j),376.7313630920492
3190000000.0,(-0.21977648146146997+0.18886291295821617j),(226.51229155649384+93.40264688827557j),376.73135324408526
3205000000.0,(-0.2191447180603102+0.19030752757238895j),(226.59310548474795+94.17846996821012j),376.7313435340692
3220000000.0,(-0.21850272449617655+0.19175060032232077j),(226.6771088293742+94.95582473330307j),376.73133395943654
3235000000.0,(-0.21785051611419168+0.193192053796256j),(226.7643056725633+95.73470529497004j),376.7313245176822
3250000000.0,(-0.21718810950322578+0.1946318105934795j),(226.85469990242953+96.51510563759363j),376.73131520635854
3265000000.0,(-0.2165155225098827+0.19606979339535374j),(226.94829519715947+97.29701964183462j),376.7313060230742
3280000000.0,(-0.2158327742466448+0.19750592504126727j),(227.04509501058396+98.08044111099338j),376.73129696549245
3295000000.0,(-0.21513988509367377+0.19894012860943194j),(227.1451025593694+98.86536380052418j),376.7312880313294
3310000000.0,(-0.2144368766937642+0.20037232750243927j),(227.2483208120279+99.65178145080054j),376.7312792183531
3325000000.0,(-0.21372377193991385+0.20180244553744484j),(227.35475247996703+100.43968782322054j),376.73127052438144
3340000000.0,(-0.21300059495498225+0.20323040704082296j),(227.4644000108065+101.22907673973468j),376.7312619472816
3355000000.0,(-0.21226737106289137+0.2046561369470877j),(227.57726558420117+102.01994212586581j),376.7312534849679
3370000000.0,(-0.21152412675082155+0.20607956090184118j),(227.69335111042278+102.81227805728275j),376.7312451354015
3385000000.0,(-0.21077088962184715+0.2075006053684626j),(227.8126582319642+103.60607880997358j),376.73123689658803
3400000000.0,(-0.21000768833745684+0.20891919773819687j),(227.9351883284434+104.40133891404723j),376.73122876657754
3415000000.0,(-0.20923455254941986+0.2103352664432666j),(228.06094252508592+105.19805321117876j),376.7312207434626
3430000000.0,(-0.20845151282044933+0.21174874107255356j),(228.18992170508898+105.99621691568748j),376.7312128253773
3445000000.0,(-0.2076586005331459+0.2131595524893528j),(228.32212652616312+106.79582567921811j),376.7312050104965
3460000000.0,(-0.20685584778669872+0.2145676329506434j),(228.45755744157265+107.59687565897339j),376.73119729703427
3475000000.0,(-0.2060432872808825+0.21597291622723094j),(228.59621472598266+108.39936358940446j),376.7311896832434
3490000000.0,(-0.20522095218687914+0.21737533772407833j),(228.73809850644503+109.20328685725256j),376.7311821674138
3505000000.0,(-0.20438887600451544+0.21877483460005295j),(228.88320879884608+110.00864357979142j),376.7311747478724
3520000000.0,(-0.2035470924055522+0.22017134588622975j),(229.03154555014464+110.81543268607354j),376.73116742298123
3535000000.0,(-0.20269563506269953+0.22156481260184577j),(229.18310868672975+111.62365400096446j),376.73116019113723
3550000000.0,(-0.2018345374641151+0.22295517786689392j),(229.33789816921563+112.43330833168572j),376.73115305077107
3565000000.0,(-0.20096383271319196+0.224342387010257j),(229.4959140540009+113.24439755654333j),376.7311460003464
3580000000.0,(-0.20008355331355282+0.22572638767223274j),(229.6571565618849+114.05692471547627j),376.731139038359
3595000000.0,(-0.1991937309392298+0.22710712990015858j),(229.82162615404832+114.87089410198598j),376.73113216333604
3610000000.0,(-0.1982943961901319+0.22848456623581725j),(229.9893236156655+115.68631135597049j),376.73112537383486
3625000000.0,(-0.19738557833303597+0.2298586517931645j),(230.1602501473997+116.50318355689937j),376.73111866844306
3640000000.0,(-0.19646730502841658+0.23122934432486902j),(230.3344074650135+117.32151931672063j),376.7311120457769
3655000000.0,(-0.19553960204364348+0.2325966042760309j),(230.51179790728122+118.14132887179572j),376.73110550448143
3670000000.0,(-0.1946024929531524+0.23396039482340755j),(230.69242455236744+118.9626241731142j),376.73109904322894
3685000000.0,(-0.19365599882647314+0.23532068189833616j),(230.87629134276293+119.78541897392118j),376.73109266071856
3700000000.0,(-0.19270013790506602+0.23667743419150403j),(231.0634032188617+120.60972891384584j),376.73108635567627
3715000000.0,(-0.19173492526924268+0.23803062313762705j),(231.2537662611514+121.43557159850425j),376.7310801268533
3730000000.0,(-0.19076037249657207+0.23938022287800623j),(231.44738784097365+122.26296667347101j),376.7310739730262
3745000000.0,(-0.18977648731348237+0.2407262101989339j),(231.64427677968953+123.0919358914331j),376.73106789299555
3760000000.0,(-0.18878327324198038+0.24206856444375943j),(231.84444351604293+123.9225031712075j),376.73106188558637
3775000000.0,(-0.18778072924372444+0.24340726739649143j),(232.0479002813812+124.75469464724496j),376.7310559496466
3790000000.0,(-0.18676884936394555+0.24474230313470152j),(232.25466128232082+125.5885387081154j),376.731050084047
3805000000.0,(-0.18574762237803163+0.2460736578495146j),(232.4647428903176+126.42406602238343j),376.7310442876806
3820000000.0,(-0.18471703144395968+0.24740131963043718j),(232.67816383746452+127.26130955015618j),376.7310385594622
3835000000.0,(-0.18367705376402127+0.24872527821281157j),(232.89494541773632+128.10030453851255j),376.7310328983275
3850000000.0,(-0.18262766025978128+0.2500455246856814j),(233.1151116927003+128.94108849887613j),376.73102730323336
3865000000.0,(-0.18156881526444277+0.25136205115798343j),(233.33868970059882+129.7837011643556j),376.73102177315616
3880000000.0,(-0.1805004762373365+0.25267485038090104j),(233.5657096675059+130.62818442487662j),376.7310163070927
3895000000.0,(-0.1794225935055428+0.25398391532452563j),(233.79620521907682+131.47458223794672j),376.73101090405885
3910000000.0,(-0.17833511003820135+0.2552892387069148j),(234.03021359119708+132.322940512695j),376.73100556308896
3925000000.0,(-0.1772379612594205+0.2565908124739002j),(234.26777583763783+133.17330696479794j),376.7310002832363
3940000000.0,(-0.1761310749061881+0.2578886272281974j),(234.50893703256898+134.02573093981343j),376.7309950635719
3955000000.0,(-0.17501437093817784+0.25918267160656505j),(234.75374646553482+134.88026320234627j),376.7309899031844
3970000000.0,(-0.1738877615067828+0.26047293160406565j),(235.00225782623826+135.73695568841998j),376.73098480117955
3985000000.0,(-0.17275115099120872+0.26175938984482255j),(235.2545293761851+136.59586121838103j),376.73097975668
4000000000.0,(-0.17160443610993617+0.2630420247990014j),(235.5106241039477+137.4570331676011j),376.73097476882486
