f,s11,ZL,ZL_a
1000000000.0,(-0.11347504091409569-0.2526174505592628j),(269.8692291683972-147.67269115420422j),381.0353518919984
1065000000.0,(-0.19316536655383773+0.4661953353225608j),(172.8348748344333+216.20692312188365j),380.5181794163341
1130000000.0,(-0.15117943114648338+0.09778908297871358j),(275.5273843355704+55.6925783353733j),380.08926216833174
1195000000.0,(-0.14846253614309457+0.034452324167452794j),(280.9591758822369+19.819768523741107j),379.72953451972677
1260000000.0,(-0.15092078353297433-0.0010526802644333607j),(279.9159659336129-0.6030606569271789j),379.42483035476135
1325000000.0,(-0.15868329106519594-0.03363215750491153j),(274.7593013617827-18.98091265046362j),379.16444212831124
1390000000.0,(-0.18116249726923406-0.07653534366441163j),(260.01644546622117-41.40223120455844j),378.94015237073154
1455000000.0,(-0.2795405265039584-0.13458528850494703j),(206.77901951190753-61.586947757248915j),378.7455681638506
1520000000.0,(-0.392410449382768+0.1023450205882687j),(162.27258562856593+39.75345367150694j),378.57565469710823
1585000000.0,(-0.21736790024582403+0.10633681352949173j),(238.5783323217222+53.89522544636725j),378.42640251286895
1650000000.0,(-0.18531265450160836+0.05589932587134666j),(258.5923996384482+30.035580093537504j),378.2945862995265
1715000000.0,(-0.1836976259007749+0.021593706133772057j),(260.58651345710587+11.65270925857283j),378.1775874913771
1780000000.0,(-0.1957446818828534-0.007275275545135827j),(254.26785975152757-3.8473563540765583j),378.07326205946265
1845000000.0,(-0.22686223644514755-0.033822481246611524j),(237.72545888019954-16.97393589321458j),377.97984078086864
1910000000.0,(-0.29616148415804405-0.03565042853714403j),(204.7633202859668-16.02581891108693j),377.8958531654877
1975000000.0,(-0.34056906160869027+0.0632921490663915j),(184.5974447633981+26.553360156718384j),377.8200688291616
2040000000.0,(-0.26295878738141265+0.11183458184761971j),(215.79528007333917+52.55836630480579j),377.75145188038204
2105000000.0,(-0.22214628931960684+0.08603532043241034j),(237.33811846668544+43.29601655613268j),377.68912511715547
2170000000.0,(-0.2162936442903763+0.05730223056781751j),(241.948338430088+29.189789122382273j),377.63234169215445
2235000000.0,(-0.22871514586818448+0.034227728806164745j),(236.53696561959939+17.10717480453789j),377.58046251558085
2300000000.0,(-0.258174100736227+0.020133295036816715j),(222.44172375219446+9.600791237633288j),377.5329381040181
2365000000.0,(-0.30474375791368025+0.03209907976605762j),(200.80196745396606+14.227021370052073j),377.4892939020231
2430000000.0,(-0.3289020526117012+0.09317288806069104j),(187.83367895345154+39.633493447496264j),377.4491183367063
2495000000.0,(-0.2867903531463292+0.13799996859132876j),(202.5126000958894+62.19317989304402j),377.41205303835756
2560000000.0,(-0.24873570297532294+0.12873099146374914j),(220.6822041820225+61.65344287957115j),377.3777847892455
2625000000.0,(-0.23971991115995864+0.1065370469604071j),(226.95133635441834+51.93113159005547j),377.34603885991015
2690000000.0,(-0.2502943217348974+0.08889342301142174j),(223.212202279926+42.696393613021726j),377.3165734660605
2755000000.0,(-0.27528308056396766+0.0825989007951251j),(211.93380191626133+38.1634250226183j),377.289175135621
2820000000.0,(-0.30814216181336784+0.09898811582975837j),(196.24544687623572+43.39787145865478j),377.26365481894595
2885000000.0,(-0.3221858088992625+0.14521736202935914j),(186.5893403105169+61.92608203632908j),377.23984460893024
2950000000.0,(-0.29314945825732003+0.18357935311116969j),(194.66607610591305+81.18631123377554j),377.21759496406224
3015000000.0,(-0.25911219042132755+0.18274764858191905j),(209.589400163021+85.16619413470376j),377.1967723481174
3080000000.0,(-0.24780314199146122+0.16592708660947325j),(216.86471864504963+78.99295254308561j),377.17725721651595
3145000000.0,(-0.25565777963528863+0.15250292935057413j),(214.84382476589136+71.9002881392141j),377.15894229232157
3210000000.0,(-0.27579408074831274+0.15102001316381464j),(205.91498446434974+69.01837387887586j),377.14173108520174
3275000000.0,(-0.299249679128795+0.1691705124767947j),(193.72464622154828+74.32829850124094j),377.1255366149749
3340000000.0,(-0.3061724925001365+0.20789564570632046j),(186.05104493269005+89.63501223613412j),377.1102803080537
3405000000.0,(-0.28150786645405745+0.24086529217268027j),(191.34198611990587+106.84051104821846j),377.095891040518
3470000000.0,(-0.2500215123270592+0.24352873630983876j),(204.17746477849738+113.2408167675195j),377.08230430595825
3535000000.0,(-0.2369083159242596+0.2301744001230845j),(212.22075494881025+109.66012623644727j),377.0694614898259
3600000000.0,(-0.24190862711292366+0.21954483348185258j),(211.76361539187712+104.09187038853013j),377.0573092349891
3665000000.0,(-0.2574704287801536+0.22086733273408996j),(204.6962810859178+102.17959691277825j),377.04579888561705
3730000000.0,(-0.27369438725708317+0.2394876406911045j),(194.78272566072351+107.51656919585346j),377.0348859985279
3795000000.0,(-0.2747432980725645+0.2732812080534662j),(188.51380755900396+121.24088065301372j),377.0245299128055
3860000000.0,(-0.25077343751829434+0.3014855177260886j),(192.7334735258464+137.33168287524734j),377.0146933698713
