f,s11,s21,ZL,ZL_a
9670000000.0,(-0.6459316069531352+0.015758059458298234j),-0j,(80.99928331342366+4.382279284522232j),376.73042661559646
9755000000.0,(-0.646061278652408+0.015774388561597893j),-0j,(80.96314397779628+4.386128443301685j),376.7304246522594
9840000000.0,(-0.6461900418458737+0.01578969418817891j),-0j,(80.92726826796009+4.389696693690568j),376.73042273958157
9925000000.0,(-0.6463178996333057+0.015804000202820096j),-0j,(80.89165508655194+4.392990796574233j),376.7304208758349
10010000000.0,(-0.646444855445466+0.015817329914810083j),-0j,(80.85630324731355+4.396017350610284j),376.7304190593644
10095000000.0,(-0.6465709130238516+0.015829706083683837j),-0j,(80.82121148083407+4.398782794133936j),376.73041728858465
10180000000.0,(-0.6466960764011314+0.015841150925312093j),-0j,(80.78637844008746+4.401293407154588j),376.73041556197586
10265000000.0,(-0.6468203498822644+0.015851686118309984j),-0j,(80.75180270576851+4.403555313434368j),376.7304138780812
10350000000.0,(-0.6469437380262798+0.01586133281073896j),-0j,(80.7174827914325+4.405574482641148j),376.7304122355032
10435000000.0,(-0.6470662456287136+0.015870111627071994j),-0j,(80.6834171484422+4.40735673256739j),376.7304106329013
10520000000.0,(-0.6471878777046788+0.0158780426753947j),-0j,(80.6496041707276+4.408907731407456j),376.7304090689884
10605000000.0,(-0.6473086394725626+0.015885145554822226j),-0j,(80.61604219936198+4.410233000087497j),376.7304075425295
10690000000.0,(-0.6474285363383302+0.01589143936310374j),-0j,(80.58272952696002+4.411337914640058j),376.7304060523378
10775000000.0,(-0.6475475738804253+0.01589694270439429j),-0j,(80.5496644019016+4.412227708617867j),376.73040459727355
10860000000.0,(-0.6476657578352483+0.015901673697174278j),-0j,(80.51684503238657+4.412907475541222j),376.7304031762414
10945000000.0,(-0.6477830940831998+0.015905649982294812j),0j,(80.4842695903253+4.413382171372968j),376.73040178818803
11030000000.0,(-0.6478995886352744+0.015908888731131984j),0j,(80.45193621506873+4.413656617016441j),376.7304004321011
11115000000.0,(-0.6480152476201878+0.015911406653833796j),0j,(80.41984301698388+4.413735500831833j),376.7303991070063
11200000000.0,(-0.6481300772720255+0.015913220007640536j),0j,(80.38798808087815+4.413623381165774j),376.73039781196644
11285000000.0,(-0.6482440839183958+0.015914344605266622j),0j,(80.35636946927796+4.41332468889081j),376.7303965460795
11370000000.0,(-0.648357273969073+0.015914795823328023j),0j,(80.32498522556547+4.412843729950534j),376.7303953084769
11455000000.0,(-0.6484696539051163+0.01591458861080314j),0j,(80.29383337697813+4.412184687907017j),376.7303940983222
11540000000.0,(-0.6485812302684518+0.015913737497513392j),0j,(80.2629119374757+4.411351626486825j),376.73039291480984
11625000000.0,(-0.6486920096519+0.015912256602615544j),0j,(80.23221891047842+4.410348492123686j),376.7303917571634
11710000000.0,(-0.6488019986896385+0.015910159643089252j),0j,(80.20175229148093+4.409179116493005j),376.7303906246345
11795000000.0,(-0.6489112040480823+0.01590745994221795j),0j,(80.17151007054618+4.407847219038189j),376.7303895165019
11880000000.0,(-0.6490196324171738+0.015904170438045852j),0j,(80.14149023468303+4.406356409483923j),376.7303884320697
11965000000.0,(-0.6491272905020611+0.015900303691810662j),0j,(80.11169077011164+4.404710190336391j),376.73038737066685
12050000000.0,(-0.6492341850151626+0.015895871896336466j),0j,(80.08210966442056+4.402911959366426j),376.730386331646
12135000000.0,(-0.6493403226685931+0.015890886884388306j),0j,(80.05274490861932+4.400965012075935j),376.7303853143822
12220000000.0,(-0.6494457101669495+0.015885360136972518j),0j,(80.02359449909012+4.3988725441436545j),376.7303843182721
12305000000.0,(-0.6495503542004373+0.015879302791587047j),0j,(79.99465643944207+4.396637653850931j),376.7303833427333
12390000000.0,(-0.6496542614383305+0.015872725650408013j),0j,(79.96592874227163+4.394263344484756j),376.73038238720335
12475000000.0,(-0.6497574385227491+0.01586563918841317j),0j,(79.93740943083274+4.391752526717376j),376.7303814511385
12560000000.0,(-0.6498598920627479+0.015858053561433837j),0j,(79.90909654061963+4.389108020961146j),376.73038053401393
12645000000.0,(-0.6499616286287018+0.015849978614137224j),0j,(79.88098812086552+4.386332559698668j),376.73037963532187
12730000000.0,(-0.65006265474698+0.015841423887927406j),0j,(79.85308223596056+4.383428789785613j),376.7303787545717
12815000000.0,(-0.6501629768948967+0.01583239862877093j),0j,(79.82537696679184+4.380399274727493j),376.73037789128904
12900000000.0,(-0.6502626014959295+0.015822911794936764j),0j,(79.7978704120081+4.377246496928112j),376.73037704501496
12985000000.0,(-0.6503615349151965+0.01581297206465368j),0j,(79.77056068921254+4.373972859910539j),376.73037621530557
13070000000.0,(-0.6504597834551823+0.015802587843678963j),0j,(79.74344593608566+4.370580690508854j),376.73037540173146
13155000000.0,(-0.6505573533517032+0.015791767272780893j),0j,(79.7165243114413+4.367072241031871j),376.7303746038769
13240000000.0,(-0.6506542507701033+0.015780518235127997j),0j,(79.68979399621838+4.363449691396515j),376.7303738213395
13325000000.0,(-0.6507504818016765+0.015768848363591558j),0j,(79.66325319441013+4.359715151233376j),376.7303730537295
13410000000.0,(-0.6508460524602999+0.01575676504795083j),0j,(79.63690013393399+4.3558706619611725j),376.73037230067007
13495000000.0,(-0.6509409686792761+0.015744275442010198j),0j,(79.61073306744392+4.351918198832763j),376.73037156179544
13580000000.0,(-0.6510352363083765+0.015731386470619762j),0j,(79.58475027308704+4.347859672951142j),376.7303708367515
13665000000.0,(-0.651128861111075+0.01571810483660405j),0j,(79.5589500552076+4.343696933255833j),376.7303701251955
13750000000.0,(-0.6512218487619693+0.015704437027594813j),0j,(79.53333074499882+4.339431768479604j),376.7303694267947
13835000000.0,(-0.6513142048443809+0.015690389322773043j),0j,(79.5078907011062+4.335065909076437j),376.73036874122704
13920000000.0,(-0.6514059348481271+0.015675967799513503j),0j,(79.48262831018243+4.330601029119155j),376.7303680681797
14005000000.0,(-0.6514970441674632+0.015661178339939262j),0j,(79.45754198739715+4.326038748169103j),376.73036740735
14090000000.0,(-0.6515875380991806+0.015646026637380257j),0j,(79.43263017690187+4.321380633116063j),376.73036675844384
14175000000.0,(-0.6516774218408642+0.015630518202740945j),0j,(79.40789135225302+4.316628199989955j),376.730366121176
14260000000.0,(-0.6517667004892997+0.01561465837077466j),0j,(79.38332401679331+4.311782915743901j),376.73036549526995
14345000000.0,(-0.6518553790390237+0.01559845230626853j),0j,(79.3589267039938+4.306846200009739j),376.73036488045716
14430000000.0,(-0.651943462381017+0.015581905010134164j),0j,(79.3346979777577+4.301819426824509j),376.73036427647696
14515000000.0,(-0.6520309553015302+0.015565021325412046j),0j,(79.31063643268739+4.296703926330797j),376.7303636830765
14600000000.0,(-0.6521178624810443+0.015547805943184686j),0j,(79.2867406943156+4.291500986448919j),376.73036310001
14685000000.0,(-0.6522041884933546+0.015530263408402193j),0j,(79.26300941930218+4.286211854522651j),376.73036252703895
14770000000.0,(-0.6522899378047794+0.01551239812561922j),0j,(79.23944129559794+4.28083773893792j),376.7303619639315
14855000000.0,(-0.6523751147734888+0.015494214364648828j),0j,(79.21603504257567+4.27537981071626j),376.7303614104627
14940000000.0,(-0.6524597236489459+0.015475716266126151j),0j,(79.19278941113056+4.2698392050810545j),376.73036086641383
15025000000.0,(-0.6525437685714638+0.01545690784699196j),0j,(79.16970318375002+4.2642170229994605j),376.7303603315722
15110000000.0,(-0.6526272535718688+0.015437793005889726j),0j,(79.14677517455446+4.258514332698342j),376.7303598057312
15195000000.0,(-0.6527101825712701+0.015418375528481642j),0j,(79.12400422930952+4.252732171155731j),376.7303592886901
15280000000.0,(-0.6527925593809331+0.015398659092682503j),0j,(79.10138922541086+4.246871545567637j),376.73035878025377
15365000000.0,(-0.6528743877022511+0.015378647273813243j),0j,(79.07892907184197+4.2409334347907315j),376.73035828023205
15450000000.0,(-0.652955671126817+0.015358343549673683j),0j,(79.05662270910605+4.234918790760886j),376.73035778844036
15535000000.0,(-0.653036413136587+0.015337751305539195j),0j,(79.03446910913263+4.228828539888901j),376.73035730469917
15620000000.0,(-0.6531166171041402+0.015316873839075188j),0j,(79.01246727515912+4.2226635844317695j),376.7303568288336
15705000000.0,(-0.6531962862930242+0.015295714365179198j),0j,(78.99061624158891+4.216424803842283j),376.7303563606737
15790000000.0,(-0.653275423858195+0.0152742760207432j),0j,(78.96891507382523+4.210113056095045j),376.73035590005395
15875000000.0,(-0.6533540328465387+0.015252561869341952j),0j,(78.94736286808254+4.203729178990451j),376.73035544681335
15960000000.0,(-0.6534321161974792+0.015230574905846322j),0j,(78.92595875117547+4.19727399143632j),376.7303550007951
16045000000.0,(-0.6535096767436697+0.01520831806096348j),0j,(78.90470188028564+4.190748294708192j),376.73035456184647
16130000000.0,(-0.6535867172117646+0.015185794205701441j),0j,(78.88359144270704+4.184152873686839j),376.7303541298189
16215000000.0,(-0.6536632402232722+0.015163006155762708j),0j,(78.86262665557031+4.177488498075544j),376.7303537045677
16300000000.0,(-0.6537392482954836+0.015139956675865552j),0j,(78.84180676554666+4.170755923595155j),376.7303532859518
16385000000.0,(-0.6538147438424814+0.015116648483992528j),0j,(78.82113104853092+4.163955893158657j),376.7303528738339
16470000000.0,(-0.6538897291762228+0.015093084255567695j),0j,(78.80059880930537+4.157089138024335j),376.7303524680803
16555000000.0,(-0.6539642065076966+0.015069266627563908j),0j,(78.78020938118328+4.150156378928603j),376.7303520685605
16640000000.0,(-0.6540381779481554+0.015045198202536861j),0j,(78.75996212563376+4.143158327197508j),376.73035167514746
16725000000.0,(-0.6541116455104192+0.015020881552592591j),0j,(78.73985643188718+4.136095685838539j),376.7303512877174
16810000000.0,(-0.6541846111102503+0.014996319223280048j),(-0+0j),(78.71989171652226+4.12896915061116j),376.7303509061497
16895000000.0,(-0.6542570765677985+0.01497151373741669j),(-0+0j),(78.70006742303444+4.121779411077367j),376.7303505303265
16980000000.0,(-0.6543290436091176+0.014946467598841549j),(-0+0j),(78.68038302138618+4.114527151631483j),376.7303501601331
17065000000.0,(-0.6544005138677484+0.014921183296100605j),(-0+0j),(78.66083800753944+4.107213052510382j),376.73034979545776
17150000000.0,(-0.6544714888863714+0.014895663306057787j),(-0+0j),(78.64143190297014+4.099837790782122j),376.73034943619126
17235000000.0,(-0.6545419701185251+0.014869910097439851j),(-0+0j),(78.62216425416565+4.092402041315625j),376.7303490822271
17320000000.0,(-0.654611958930392+0.014843926134306074j),(-0+0j),(78.60303463210431+4.084906477728683j),376.73034873346154
17405000000.0,(-0.6546814566026498+0.014817713879449837j),(-0+0j),(78.58404263171862+4.07735177331647j),376.73034838979333
17490000000.0,(-0.6547504643323863+0.014791275797726964j),(-0+0j),(78.56518787134098+4.069738601958997j),376.73034805112337
17575000000.0,(-0.6548189832350808+0.014764614359312334j),(-0+0j),(78.54646999213334+4.0620676390081245j),376.7303477173555
17660000000.0,(-0.6548870143466481+0.014737732042883185j),(-0+0j),(78.5278886574997+4.054339562153715j),376.73034738839533
17745000000.0,(-0.6549545586255423+0.01471063133873102j),(-0+0j),(78.50944355248322+4.046555052269371j),376.7303470641512
17830000000.0,(-0.6550216169549282+0.01468331475179616j),(-0+0j),(78.49113438314653+4.038714794236184j),376.73034674453316
17915000000.0,(-0.6550881901449086+0.01465578480463121j),(-0+0j),(78.4729608759367+4.030819477746437j),376.73034642945373
18000000000.0,(-0.6551542789348155+0.014628044040286387j),(-0+0j),(78.45492277703434+4.02286979808515j),376.7303461188274
