f,s11,ZL,ZL_a
2820000000.0,(-0.26509436057882463+0.11857868917467687j),(213.66018340244705+55.33807688489627j),376.7316439960825
2885000000.0,(-0.27332542510847374+0.12169747749815389j),(209.64087874634188+56.0422718895436j),376.7315847164302
2950000000.0,(-0.2828451439556219+0.12763076434037643j),(204.84928644458407+57.861702474725604j),376.73152931195506
3015000000.0,(-0.29306494511121+0.13707537902352213j),(199.48849213013088+61.08399352254835j),376.7314774521059
3080000000.0,(-0.30289963473635106+0.15081745456416504j),(193.9191958087656+66.05579766895838j),376.73142884083927
3145000000.0,(-0.3104788491089339+0.1693487404859144j),(188.7771501341262+73.07875126819972j),376.73138321238537
3210000000.0,(-0.31315918772040324+0.19207498941242424j),(185.02858643404605+82.16828012480293j),376.73134032760726
3275000000.0,(-0.3084231561569612+0.2164104703907935j),(183.79025345828262+92.70909985884389j),376.73129997086147
3340000000.0,(-0.29578246855930795+0.23793635752916964j),(185.7753357482901+103.28953677743358j),376.7312619472816
3405000000.0,(-0.27805622338521807+0.25260152231338556j),(190.64290911618264+112.13870536328116j),376.73122608042155
3470000000.0,(-0.2599857872727206+0.25930022612954734j),(196.9643852563161+118.0643420499089j),376.73119221020534
3535000000.0,(-0.24537975759050212+0.2599958113966236j),(203.00747035976312+121.03104673844445j),376.73116019113723
3600000000.0,(-0.23575418264010722+0.25777395052950014j),(207.56332615155185+121.88175635766427j),376.73112989073684
3665000000.0,(-0.2308788499384471+0.2552219264647077j),(210.16936515804707+121.69342878172507j),376.7311011881669
3730000000.0,(-0.22978911068821103+0.25399385990091605j),(210.87942107878462+121.36183062555745j),376.7310739730262
3795000000.0,(-0.23140644366105712+0.2550270126781231j),(209.97549319741412+121.50822933185168j),376.7310481442864
3860000000.0,(-0.23474016183563165+0.2588591055826841j),(207.7970822572388+122.54434361932499j),376.73102360935343
3925000000.0,(-0.23886433949521754+0.2658410696149732j),(204.68450667820403+124.76274869961892j),376.7310002832363
3990000000.0,(-0.2428081142005824+0.2762164132337889j),(200.9896707794954+128.39948794820114j),376.7309780878099
4055000000.0,(-0.24543386075208254+0.2900717488478602j),(197.119299879958+133.65442583621177j),376.73095695116
4120000000.0,(-0.245370893331039+0.30715556476072153j),(193.58655126651234+140.6618631286505j),376.7309368070004
4185000000.0,(-0.24111255156879252+0.32658580755911887j),(191.04100031135562+149.40325120729565j),376.7309175941521
4250000000.0,(-0.23141309053657927+0.34657839581764716j),(190.22643600874508+159.5688443327407j),376.73089925607854
4315000000.0,(-0.21599707363291+0.3645134159801124j),(191.80560381009653+170.42736446578544j),376.73088174046904
4380000000.0,(-0.19620902868019358+0.37767046709819735j),(196.04860740400687+180.83954033127895j),376.73086499886557
4445000000.0,(-0.17490609291018822+0.38445481467674303j),(202.53956360230393+189.5498716564289j),376.7308489863268
4510000000.0,(-0.1553434501746652+0.3852167366633943j),(210.17645160811753+195.687705782389j),376.7308336611267
4575000000.0,(-0.1398299724268148+0.38193963436501505j),(217.5698884128144+199.14110031947553j),376.7308189844822
4640000000.0,(-0.1291448790601681+0.3771663279276905j),(223.57525865980685+200.51920513662762j),376.7308049203074
4705000000.0,(-0.12282772885874123+0.3730751620270711j),(227.59175248783464+200.79458780357945j),376.73079143499166
4770000000.0,(-0.11978015996285131+0.3711295728543063j),(229.538380939918+200.93623929191696j),376.7307784971991
4835000000.0,(-0.11872131921314175+0.37214329451355527j),(229.66958417583544+201.71942758384515j),376.73076607768536
4900000000.0,(-0.1183910722284689+0.376470938787336j),(228.40181360931476+203.69871642562185j),376.73075414913313
4965000000.0,(-0.11758058339632022+0.3841513183115942j),(226.21848476084745+207.25462131308797j),376.73074268600146
5030000000.0,(-0.11509644649700745+0.39494707094102927j),(223.6467352815601+212.64288194459206j),376.730731664389
5095000000.0,(-0.10974625888218997+0.40828145894674317j),(221.2758388957343+220.0097443943255j),376.7307210619089
5160000000.0,(-0.1004239109625801+0.42310821972559715j),(219.78352812077262+229.3571369912562j),376.7307108575758
5225000000.0,(-0.08636086930443705+0.43780464364179916j),(219.93022153294828+240.4550181797832j),376.7307010317012
5290000000.0,(-0.06754060839067852+0.45025373797035484j),(222.47056961933933+252.72350815007655j),376.73069156579885
5355000000.0,(-0.04509868730606603+0.45829327150404825j),(227.94048260551028+265.1584293233926j),376.73068244249765
5420000000.0,(-0.021342580977138214+0.46050564452275733j),(236.34963809146018+276.42727264980624j),376.73067364546165
5485000000.0,(0.0008781165065655436+0.4569293921066988j),(246.94921232764648+285.22813081910783j),376.7306651593173
5550000000.0,(0.019205944053072715+0.4491285767540055j),(258.31895476814384+290.8040954760682j),376.73065696958594
5615000000.0,(0.03254333945593978+0.4395204166524426j),(268.8352833549776+293.2838432609909j),376.7306490626218
5680000000.0,(0.04112735198133323+0.43047080422079387j),(277.24422467614284+293.59173726843414j),376.73064142555586
5745000000.0,(0.04608726022817418+0.42370929192177187j),(282.97574885402884+293.02861018693267j),376.73063404624264
5810000000.0,(0.04891840093876529+0.4201947494654074j),(286.10351094587475+292.8449302033927j),376.7306269132124
5875000000.0,(0.0511359859349185+0.4202440662550682j),(287.1196881672547+294.01384050836106j),376.7306200156263
5940000000.0,(0.0541324935271419+0.4237073091886773j),(286.7203152345472+297.1970236874692j),376.7306133432352
6005000000.0,(0.059150055211151034+0.43007510983037944j),(285.6860497396775+302.79952497190646j),376.7306068863417
6070000000.0,(0.06726834338849479+0.43849577732350875j),(284.8518332010886+311.02311316715685j),376.73060063576503
6135000000.0,(0.0793293331694186+0.4477354183410331j),(285.12288777424055+321.86889023383344j),376.73059458280784
6200000000.0,(0.09575035565059765+0.456158590545976j),(287.4841591853747+335.07037035332155j),376.73058871922643
6265000000.0,(0.11623755275521767+0.4618490334230399j),(292.94003971798+349.9659108570619j),376.73058303720273
6330000000.0,(0.13952808756839064+0.46298692771140987j),(302.3156544681719+365.3687286992238j),376.73057752931766
6395000000.0,(0.16341223788450807+0.4584660058856303j),(315.8933580810477+379.5710877822547j),376.7305721885272
6460000000.0,(0.18524348614848662+0.44846998724101994j),(333.0039590543518+390.6622757062921j),376.73056700814044
6525000000.0,(0.2028122491156558+0.4345769718155757j),(351.89043425862474+397.1986596584687j),376.7305619817977
6590000000.0,(0.21508811948200038+0.41922039630552715j),(370.14539721384466+398.9054584743101j),376.7305571034513
6655000000.0,(0.2223910500570093+0.40483576499252394j),(385.59411602473295+396.8785214262333j),376.7305523673477
6720000000.0,(0.22601549857293818+0.3932077908529821j),(397.04519317757956+393.1017341456633j),376.73054776800996
6785000000.0,(0.22767289051406628+0.3852528146215924j),(404.4635421211886+389.6758465136082j),376.7305433002226
6850000000.0,(0.229066033570426+0.3811247243618446j),(408.6568039896686+388.2700044789677j),376.73053895901626
6915000000.0,(0.2316802280260937+0.3804231408359716j),(410.84751520214627+389.9586166350863j),376.7305347396539
6980000000.0,(0.2367219526172643+0.38235760168091926j),(412.3852981303204+395.3008170099566j),376.7305306376181
7045000000.0,(0.2451006645858217+0.3858269070692327j),(414.6417104901021+404.46810358915275j),376.7305266485989
7110000000.0,(0.2573724282727419+0.38944305008502433j),(419.01962484629104+417.30118351506786j),376.7305227684825
7175000000.0,(0.27360473329731294+0.3915707903547624j),(426.9822567857736+433.24958360288764j),376.73051899334035
7240000000.0,(0.29318098526654884+0.3904783779684905j),(439.99691508322974+451.1966933802224j),376.7305153194198
7305000000.0,(0.31465165122947225+0.38467941795306676j),(459.2731717245427+469.24080424193664j),376.7305117431342
7370000000.0,(0.3358219401464773+0.37343958810163036j),(485.20752489858404+484.6317629691837j),376.7305082610544
7435000000.0,(0.3542287389789936+0.3572270033213602j),(516.6503026839642+494.199367439646j),376.7305048699004
7500000000.0,(0.36791127478637237+0.3377650582682672j),(550.5171037591631+495.4871506940668j),376.7305015665339
7565000000.0,(0.3760774048504936+0.3175282997932056j),(582.4571418818588+488.15225310416355j),376.7304983479507
7630000000.0,(0.3792673574062807+0.2989314730133722j),(608.5830456177264+474.5057822467651j),376.73049521127405
7695000000.0,(0.37898667903415145+0.2836750663350234j),(627.0886644947393+458.5384181578396j),376.73049215374823
7760000000.0,(0.377125598955717+0.2725115011781655j),(638.5788605489057+444.2042803316299j),376.7304891727324
7825000000.0,(0.37549040073723294+0.26536115889022366j),(645.2377879680021+434.2458241151715j),376.73048626569494
7890000000.0,(0.3755633466503459+0.26155952646319813j),(649.7875380524335+429.9804730626444j),376.73048343020815
7955000000.0,(0.37843459347626746+0.2600707482725429j),(654.8676272161491+431.6335642509271j),376.730480663943
8020000000.0,(0.38479809976762414+0.2596139080451157j),(662.8724180865863+438.7102357078867j),376.73047796466454
8085000000.0,(0.39492675266014043+0.2587275737464796j),(676.0239008381269+450.1547320006327j),376.73047533022736
8150000000.0,(0.4085880882935801+0.25583851758743387j),(696.4458665607397+464.2446970152578j),376.73047275857095
8215000000.0,(0.42491851595003916+0.24941560460875567j),(726.0229506060322+478.2694606330196j),376.73047024771637
8280000000.0,(0.4423452716327385+0.23827046861923679j),(765.8098755635386+488.17594325016813j),376.7304677957619
8345000000.0,(0.4587079279494604+0.22198015943219215j),(814.842531578864+488.6558985478026j),376.7304654008796
8410000000.0,(0.4717038910309518+0.20125236752352849j),(868.7368542086749+474.4559765221508j),376.7304630613118
8475000000.0,(0.4795876973608887+0.17794620317595436j),(919.5285449985636+443.2338882850484j),376.73046077536816
8540000000.0,(0.48178901256516454+0.1545893123963311j),(958.4189086818026+398.293026643688j),376.7304585414223
8605000000.0,(0.4790712121276957+0.13358549180354037j),(980.4042239197146+348.0197445969669j),376.73045635790896
8670000000.0,(0.47315887188379696+0.1165473526598098j),(986.6945961950958+301.6157465619989j),376.73045422332143
8735000000.0,(0.4661198556076627+0.10405057188101392j),(982.9168591662979+264.98846563872945j),376.730452136209
8800000000.0,(0.4598488936857797+0.09577275678230321j),(975.660847604138+239.7889059468352j),376.73045009517415
8865000000.0,(0.4558030141029127+0.09079166700045503j),(970.3126629255927+224.73533066300024j),376.7304480988703
8930000000.0,(0.4549411694140178+0.08785220333405726j),(970.6150096058964+217.16420374783993j),376.7304461459999
8995000000.0,(0.45774960059275+0.08553214949220994j),(979.0445044370824+213.85386846077452j),376.7304442353122
9060000000.0,(0.4642569207433702+0.08232901030508273j),(997.20836930675+211.1366939945894j),376.7304423656009
9125000000.0,(0.4739947921162215+0.0767338496924576j),(1025.8422357312886+204.60786188109202j),376.73044053570254
9190000000.0,(0.48591683388638446+0.06736993417604122j),(1064.1640306737536+188.8273570464968j),376.73043874449485
9255000000.0,(0.49835243297563653+0.05325603297018271j),(1108.5029025324786+157.67570879942022j),376.73043699089476
9320000000.0,(0.509130956347774+0.0341819469900779j),(1150.8152404105056+106.37151799729078j),376.73043527385664
9385000000.0,(0.5160021331688811+0.011045681531971824j),(1179.203375440976+35.5091427405135j),376.7304335923712
9450000000.0,(0.5173167620623736-0.014119931341170278j),(1182.9190255652943-45.624420998002705j),376.73043194546375
9515000000.0,(0.5126641478387961-0.03862481587656004j),(1159.6995277366113-121.77294975213134j),376.73043033219244
9580000000.0,(0.5030578570204993-0.05995801919940355j),(1117.7087936667922-180.30995530560736j),376.7304287516476
9645000000.0,(0.49053228492786627-0.07653014790179367j),(1069.552237419869-217.25464235886503j),376.73042720295007
9710000000.0,(0.47743011376987615-0.08795002137807284j),(1025.3907690500926-235.98104732219002j),376.7304256852499
9775000000.0,(0.46579411316818564-0.09483699221350193j),(990.6074218555839-242.74200613631538j),376.73042419772526
9840000000.0,(0.45706993060291917-0.09843151567753664j),(966.8749737451225-243.5914367302828j),376.73042273958157
9905000000.0,(0.4520719171800474-0.10024900599224398j),(953.838565062751-243.44110563103203j),376.7304213100502
9970000000.0,(0.45106217609819843-0.1018716773445774j),(950.1515963731722-246.24227144008566j),376.7304199083872
10035000000.0,(0.4538202921830962-0.10485267143181037j),(953.7466697691608-255.41790548204673j),376.73041853387315
10100000000.0,(0.4596478637368854-0.11065525873321472j),(961.5361555524943-274.05505395885365j),376.7304171858112
10165000000.0,(0.46731582417515644-0.12054078243294339j),(968.828397745804-304.4856963337772j),376.730415863527
10230000000.0,(0.47502622156262075-0.1353365994608947j),(969.0642763852281-346.941665520996j),376.73041456636753
10295000000.0,(0.4805235501466754-0.155079177401374j),(955.0084531525155-397.563677776404j),376.73041329370017
10360000000.0,(0.48150280542407004-0.17866389371938873j),(922.2028159008373-447.5867383932329j),376.7304120449123
10425000000.0,(0.4763216507828296-0.203787766019662j),(872.8279222265771-486.261655810966j),376.73041081941017
10490000000.0,(0.46472235137181944-0.22744711517135804j),(815.5993684865613-506.63794585387495j),376.73040961661843
10555000000.0,(0.4480719738127604-0.24689584846683618j),(760.7873599345307-508.849707285316j),376.73040843597926
10620000000.0,(0.42888060241717607-0.26054030853928756j),(715.2799336302711-498.1667797525657j),376.7304072769522
10685000000.0,(0.4099033764112477-0.2682582820427301j),(681.431219916011-481.0409153042187j),376.7304061390128
10750000000.0,(0.39337894061558143-0.2711043757256963j),(658.5560551166138-462.6787763647163j),376.7304050216527
10815000000.0,(0.3807021225915422-0.27075696069469785j),(644.6720642517334-446.55704147848587j),376.73040392437844
10880000000.0,(0.37245918044318493-0.2690537972299906j),(637.4910087804628-434.84043352425664j),376.7304028467118
10945000000.0,(0.3686055137709636-0.2677418869892671j),(634.7213728437666-428.9046113721807j),376.73040178818803
11010000000.0,(0.368616241778513-0.26839452883775805j),(633.9813944609991-429.6428480043658j),376.73040074835666
11075000000.0,(0.3715406885137045-0.2723892164823344j),(632.5681163058375-437.4539877987036j),376.7303997267801
11140000000.0,(0.37597023735145607-0.28084210743910615j),(627.319542777577-451.8686742573764j),376.7303987230334
11205000000.0,(0.37999196196284346-0.2944178268689041j),(614.9058942371623-470.88970499731977j),376.7303977367041
11270000000.0,(0.3812668717373126-0.3129895322867502j),(592.8989998021289-490.4923261114474j),376.7303967673917
11335000000.0,(0.37740909629620045-0.3352567307881001j),(561.4342983577127-505.18892331697225j),376.7303958147068
11400000000.0,(0.36673556799264745-0.3586229563024432j),(524.1552728853105-510.1791054958936j),376.7303948782714
11465000000.0,(0.3491180495027816-0.3796935441108363j),(486.9566490198903-503.83390428980374j),376.7303939577179
11530000000.0,(0.3263326521497353-0.3953954686501021j),(455.145743824301-488.2529278714911j),376.73039305268935
11595000000.0,(0.30148996040502224-0.40410822157661136j),(431.4452479742406-467.5529371728198j),376.7303921628384
11660000000.0,(0.2778649471963362-0.4060616768680081j),(415.9970160769419-445.75625997383213j),376.73039128782773
11725000000.0,(0.2579055910549351-0.4028790785581749j),(407.4585990664379-425.7320008000529j),376.73039042732904
11790000000.0,(0.24287784623412143-0.39677413076414464j),(404.01439628987833-409.1537042229475j),376.73038958102336
11855000000.0,(0.2330286132066386-0.3899243729600425j),(403.8905604511603-396.8637414347207j),376.7303887486001
11920000000.0,(0.22792021313607772-0.38418813701121474j),(405.47452685401174-389.2264168609264j),376.73038792975734
11985000000.0,(0.22669268008311283-0.38106915845320233j),(407.2344777976612-386.3209666303959j),376.7303871242013
12050000000.0,(0.22817490520477873-0.3817701153997325j),(407.5844135544594-387.94793494202213j),376.730386331646
12115000000.0,(0.23086552479364028-0.3872068917111237j),(404.81376196438015-393.4543176127583j),376.73038555181324
12180000000.0,(0.23285760302363737-0.39789297452288125j),(397.22698528918414-401.42768975651643j),376.7303847844322
12245000000.0,(0.23183767799140587-0.4136447033371814j),(383.6465988243553-409.4524067185075j),376.7303840292391
12310000000.0,(0.22535497027618942-0.4331603902642921j),(364.24020105476984-414.33055809037114j),376.7303832859772
12375000000.0,(0.21153050248508345-0.4537406296304088j),(341.135937126179-413.1106110115141j),376.7303825543966
12440000000.0,(0.1900736077762172-0.47162072352255463j),(317.9906870188914-404.53658046539425j),376.73038183425365
12505000000.0,(0.16294202162692634-0.48317423957219846j),(298.4377380918952-389.72669876490744j),376.73038112531134
12570000000.0,(0.13387474481046996-0.4864366574129721j),(284.59475121664593-371.4160100662334j),376.7303804273384
12635000000.0,(0.10689919569055843-0.4818279114129931j),(276.72153877072-352.537330148677j),376.73037974010975
12700000000.0,(0.08489202302918525-0.4715958380882727j),(273.8466419956854-335.2712720338565j),376.730379063406
12765000000.0,(0.06906510422550552-0.45863349416676175j),(274.5537726305555-320.86102609001665j),376.7303783970134
12830000000.0,(0.05928664677882564-0.44555489474195337j),(277.46090334033806-309.84797482155614j),376.7303777407235
12895000000.0,(0.05466371863228868-0.43433927676442663j),(281.3739895953699-302.3691995085207j),376.730377094333
12960000000.0,(0.05398111840173166-0.4263725671301061j),(285.253572016378-298.35746516278545j),376.73037645764396
13025000000.0,(0.055892905936575414-0.4226241726808365j),(288.11194581406215-297.6128851430366j),376.73037583046295
13090000000.0,(0.05891567017063801-0.42378631579321296j),(288.9165478099097-299.75215630032613j),376.73037521260187
13155000000.0,(0.06130766021420359-0.43028141906891654j),(286.5703027380037-304.0463255310741j),376.7303746038769
13220000000.0,(0.06093723046390339-0.4420715456968587j),(280.06826905526145-309.1933795781202j),376.73037400410874
13285000000.0,(0.05531190739747807-0.4582359721464706j),(268.9292740224693-313.1874727068049j),376.7303734131225
13350000000.0,(0.042038112695072495-0.47642950087930963j),(253.8294086188344-313.6004531409563j),376.73037283074774
13415000000.0,(0.01991453921936894-0.4926796262436963j),(236.96153858567746-308.49707843011765j),376.7303722568177
13480000000.0,(-0.009714543963122633-0.5022591459069363j),(221.46716155564025-297.5595270252464j),376.7303716911701
13545000000.0,(-0.0425980189891322-0.5017719864347102j),(210.03765654012668-282.3943202076189j),376.73037113364626
13610000000.0,(-0.07318917947532326-0.4910370349582471j),(203.80919232738736-265.6255123513049j),376.73037058409125
13675000000.0,(-0.09719712520570518-0.47298520227027585j),(202.36750719957973-249.64039761789502j),376.7303700423542
13740000000.0,(-0.11295537903883589-0.4518005789248029j),(204.48116071080932-235.94091081848796j),376.7303695082873
13805000000.0,(-0.12101297612758627-0.43111859978466627j),(208.79458285039297-225.18088795443714j),376.7303689817465
13870000000.0,(-0.12299702893618149-0.41332885110480294j),(214.16068800785146-217.48260699353165j),376.73036846259106
13935000000.0,(-0.120735733926325-0.3997348146655848j),(219.68762695788737-212.7254708143979j),376.73036795068344
14000000000.0,(-0.11588618438765262-0.39098384515544843j),(224.65312398226615-210.7125557976311j),376.73036744588944
