f,s11,ZL,ZL_a
4000000000.0,(-0.21367033483778294+0.3144054672700227j),(205.04092582812194+150.71052225926726j),376.7329587108829
4050000000.0,(-0.2071984435937062+0.31921316835773267j),(206.62271606904332+154.25367179133005j),376.7328937986008
4100000000.0,(-0.20074241168627302+0.32380601631020217j),(208.22712148346096+157.74703229524997j),376.7328312466793
4150000000.0,(-0.1943081753035836+0.3282034366574341j),(209.8497254530421+161.1965782207179j),376.7327709420524
4200000000.0,(-0.18789933900885783+0.33242391761320544j),(211.4868615612874+164.608438524684j),376.73271277834385
4250000000.0,(-0.1815174395940046+0.33648487311362346j),(213.13558207641032+167.9888360612195j),376.732656655398
4300000000.0,(-0.1751621948576463+0.3404025432786989j),(214.79362489569883+171.34403497275642j),376.7326024788482
4350000000.0,(-0.16883173531881612+0.34419192571526014j),(216.4593799737662+174.68029535979855j),376.73255015972006
4400000000.0,(-0.16252281800900695+0.347866731781304j),(218.13185605689438+178.00383446653768j),376.73249961406566
4450000000.0,(-0.15623102234593259+0.35143936267753134j),(219.810648366093+181.32079360931715j),376.73245076262646
4500000000.0,(-0.14995092872337595+0.3549209009760048j),(221.4959077132627+184.63721008661702j),376.7324035305232
4550000000.0,(-0.1436762808927746+0.3583211139080468j),(223.1883113976026+187.95899333714456j),376.7323578469676
4600000000.0,(-0.13740013350012895+0.36164846539514267j),(224.88903611198623+191.29190465190246j),376.73231364499804
4650000000.0,(-0.13111498630848006+0.36491013440751385j),(226.59973298981+194.64153979266248j),376.7322708612333
4700000000.0,(-0.12481290670857415+0.36811203777143814j),(228.32250483993204+198.0133139200768j),376.7322294356457
4750000000.0,(-0.11848564212080842+0.3712588560186997j),(230.0598855486739+201.41244828730078j),376.7321893113502
4800000000.0,(-0.11212472383783872+0.37435406128260545j),(231.81482157159516+204.84395820778232j),376.732150434409
4850000000.0,(-0.10572156376338121+0.377399946599418j),(233.59065539185164+208.31264185764954j),376.73211275365026
4900000000.0,(-0.09926754537932082+0.3803976562765491j),(235.39111078482676+211.82306952308767j),376.73207622049955
4950000000.0,(-0.092754110128216+0.3833472172446605j),(237.22027969875353+215.37957295095373j),376.73204078882344
5000000000.0,(-0.0861728402374686+0.38624757152426326j),(239.08261053695367+218.98623450642575j),376.73200641478337
5050000000.0,(-0.07951553883899307+0.38909661011238944j),(240.98289760802487+222.64687588485495j),376.7319730567004
5100000000.0,(-0.07277430805727444+0.391891208734559j),(242.92627149485932+226.36504616640124j),376.73194067492864
5150000000.0,(-0.06594162555155246+0.3946272660137045j),(244.91819008115274+230.14400904182457j),376.7319092317373
5200000000.0,(-0.059010419806499764+0.3972997446824112j),(246.96442996455454+233.98672907634892j),376.7318786912009
5250000000.0,(-0.05197414427213971+0.3999027165085468j),(249.07107797847263+237.89585691621974j),376.7318490190965
5300000000.0,(-0.04482685025984315+0.40242941161723894j),(251.24452253971282+241.87371337989666j),376.7318201828078
5350000000.0,(-0.03756325830972509+0.40487227287400485j),(253.49144453653955+245.9222724130263j),376.7317921512356
5400000000.0,(-0.03017882755844629+0.4072230159443674j),(255.81880747160457+250.04314292387633j),376.73176489471365
5450000000.0,(-0.0226698224591146+0.4094726955641315j),(258.23384657675115+254.23754955388824j),376.73173838493034
