f,s11,ZL,ZL_a
3730000000.0,(-0.8283480765385818+0.04184000833257751j),(35.181527987310645+9.433180922882526j),377.0348859985279
3795000000.0,(-0.778931488548058+0.05770897816673231j),(46.407378809160534+13.73623601180839j),377.0245299128055
3860000000.0,(-0.7488403345419774+0.018644178720264186j),(54.095959124690026+4.596019370415183j),377.0146933698713
3925000000.0,(-0.7763668957657541-0.029175726831078257j),(47.348060750163484-6.969742001589647j),377.0053421773629
3990000000.0,(-0.8403763492738083-0.009836973182340279j),(32.68679688109293-2.1897928998895324j),376.9964449111377
4055000000.0,(-0.8262329680001356+0.05878509165616966j),(35.44326477459129+13.275857198248643j),376.9879726505361
4120000000.0,(-0.7634388157541543+0.058970643952240574j),(50.093381968465316+14.281633223302133j),376.9798987427282
4185000000.0,(-0.7398548549077397+0.0028629979521716197j),(56.36415330822032+0.7130716016878156j),376.9721985925473
4250000000.0,(-0.7909949208214081-0.04721985736740461j),(43.69853800594813-11.090855102713325j),376.9648494747065
4315000000.0,(-0.86095734481585+0.004060128121930821j),(28.162724499640404+0.883868382133074j),376.9578303657154
4380000000.0,(-0.8156662106200864+0.07645501833467248j),(37.53466883689179+17.45338352210665j),376.9511217931679
4445000000.0,(-0.7447092217087258+0.05480337227114256j),(54.72969659964619+13.559401575238983j),376.94470570037936
4510000000.0,(-0.7344074898851473-0.019326598720431083j),(57.667223389932076-4.842836374408578j),376.93856532461183
4575000000.0,(-0.8164177388146476-0.06188618803144979j),(37.61474230602056-14.123821570010417j),376.93268508734917
4640000000.0,(-0.8757783468530262+0.02969483330392632j),(24.860946503750373+6.36057432607707j),376.9270504952798
4705000000.0,(-0.7965827031452762+0.09089855908511998j),(41.60541106335061+21.175483068498327j),376.92164805080677
4770000000.0,(-0.7245777290618824+0.04345597259023292j),(59.9177707661988+11.007365028244218j),376.916465171054
4835000000.0,(-0.7361975982659671-0.047661731605300316j),(56.94196480925977-11.91005387016942j),376.9114901144561
4900000000.0,(-0.8525156681804612-0.06610050908200601j),(29.489263959898032-14.5008117100229j),376.9067119141336
4965000000.0,(-0.8783151593816605+0.06353926234085455j),(23.958528501519186+13.560232317888431j),376.90212031734455
