f,s11,ZL,ZL_a
1000000000.0,(-0.6626515803716518-0.3152274332690644j),(60.71529780958003-82.93871932615389j),376.7408947925618
1035000000.0,(-0.6558712532101219+0.040778661147634086j),(78.01961637529074+11.199237900606798j),376.74019121961794
1070000000.0,(-0.48506849690942017+0.15217028086125864j),(125.35862564526815+51.44841562016889j),376.7395555565997
1105000000.0,(-0.3803914073168426+0.15798689387341971j),(162.0471731770633+61.66450344916019j),376.7389793368297
1140000000.0,(-0.32221020055257915+0.1447137182207449j),(186.377678430842+61.632128899632264j),376.7384553731431
1175000000.0,(-0.287532603490126+0.13028111217757452j),(202.54016856313652+58.61521559061956j),376.7379775326722
1210000000.0,(-0.26531766810086116+0.11784420617764586j),(213.62461963243913+54.98284097242764j),376.7375405565585
1245000000.0,(-0.25026683656533766+0.10760645933987902j),(221.48232989714015+51.486832388088125j),376.73713991463444
1280000000.0,(-0.23964382426848707+0.09922353839841817j),(227.208463836937+48.34096866732338j),376.73677168753176
1315000000.0,(-0.23192721808389366+0.09231702424736533j),(231.46939781218748+45.57716686292763j),376.73643247045715
1350000000.0,(-0.22621568438832237+0.0865744098052382j),(234.68566383510614+43.1681642066836j),376.73611929419974
1385000000.0,(-0.22194632680916887+0.08175481496122232j),(237.13229443971227+41.07109599423613j),376.7358295599321
1420000000.0,(-0.21875192520444944+0.07767573688172878j),(238.99507878597979+39.24287640149185j),376.7355609851196
1455000000.0,(-0.21638407863080403+0.07419888006977433j),(240.40314580554772+37.64516750000432j),376.7353115584264
1490000000.0,(-0.2146696164572775+0.07121877288204094j),(241.44849131344404+36.245473446284144j),376.7350795019473
1525000000.0,(-0.21348474210264376+0.06865431102551633j),(242.19806823012155+35.01685065064575j),376.734863239437
1560000000.0,(-0.21273908768047226+0.06644262747510954j),(242.701500774872+33.93719769079632j),376.7346613694714
1595000000.0,(-0.21236554167732766+0.06453466987190794j),(242.99614327303735+32.98849178136727j),376.7344726426866
1630000000.0,(-0.21231356306521307+0.06289199893613093j),(243.1104812874396+32.15610074636146j),376.7342959424005
1665000000.0,(-0.21254466863648191+0.06148445536080561j),(243.06647082254847+31.428204977560707j),376.7341302680565
1700000000.0,(-0.2130293130977358+0.060288446891752806j),(242.88118118438132+30.795327876069692j),376.73397472102755
1735000000.0,(-0.21374468361989624+0.05928568207744312j),(242.56797158496812+30.249961235565355j),376.7338284924052
1770000000.0,(-0.21467310744470397+0.05846222922192571j),(242.1373497407352+29.786269583331638j),376.7336908524609
1805000000.0,(-0.21580087768813133+0.05780781495081842j),(241.59761009872648+29.39985862927475j),376.7335611415241
1840000000.0,(-0.21711736827953246+0.05731530151168596j),(240.95531733448504+29.08759518081335j),376.73343876206394
1875000000.0,(-0.21861435052575207+0.05698029900181269j),(240.2156801432802+28.84746816135611j),376.7333231717947
1910000000.0,(-0.22028545054259327+0.05680088054979574j),(239.38284681135096+28.67848236037426j),376.73321387765805
1945000000.0,(-0.22212570431159148+0.056777376685523254j),(238.46014502362956+28.580578148457143j),376.7331104305564
1980000000.0,(-0.2241311787502811+0.05691223079314598j),(237.45028224773944+28.55457161964621j),376.7330124207319
2015000000.0,(-0.22629863500032218+0.05720990137041284j),(236.35551882947834+28.60211051825574j),376.73291947370245
2050000000.0,(-0.22862521545309544+0.05767679929035582j),(235.17782299852715+28.72564191637204j),376.7328312466793
2085000000.0,(-0.23110813970561436+0.058321249690099275j),(233.9190148904494+28.928387974299348j),376.732747425402
2120000000.0,(-0.23374439725636756+0.05915346870008001j),(232.58090515444817+29.214326275195237j),376.7326677213358
2155000000.0,(-0.2365304267347487+0.06018554510741971j),(231.16543253326324+29.58817120658948j),376.73259186918534
2190000000.0,(-0.23946177314144226+0.06143141630912062j),(229.67480382253808+30.05535269165159j),376.73251962468436
2225000000.0,(-0.24253271624757386+0.06290682662510585j),(228.11163872527976+30.62198827854005j),376.73245076262646
2260000000.0,(-0.2457358652294931+0.06462925428354697j),(226.479121216148+31.294844208147623j),376.732385075108
2295000000.0,(-0.24906171707835+0.06661779126705641j),(224.78115803682533+32.081280639830936j),376.73232236995705
2330000000.0,(-0.2524981796032929+0.06889295788260093j),(223.02254378452565+32.9891757768631j),376.7322624693259
2365000000.0,(-0.2560300642313279+0.07147643164674997j),(221.20913066920215+34.02682327415417j),376.73220520842926
2400000000.0,(-0.25963855956218834+0.07439066824512056j),(219.34799935643252+35.20279713095196j),376.732150434409
2435000000.0,(-0.2633007039629854+0.0776583914763348j),(217.44762536378363+36.52577839935221j),376.73209800531356
2470000000.0,(-0.2669888844444808+0.08130192995720258j),(215.51803326017796+38.004338631379795j),376.7320477891768
2505000000.0,(-0.27067039946294774+0.08534238186059835j),(213.57092850917715+39.64667621974009j),376.73199966318737
2540000000.0,(-0.27430713457531763+0.08979859612754645j),(211.61979435332523+41.46030384204504j),376.7319535129364
2575000000.0,(-0.2778554109541677+0.09468597049859154j),(209.67993890656714+43.45168825586288j),376.7319092317373
2610000000.0,(-0.28126607590849523+0.10001508419497589j),(207.76847595761188+45.625847811075154j),376.73186672000884
2645000000.0,(-0.2844849093263101+0.10579020645173497j),(205.9042223390958+47.98591823094874j),376.73182588471417
2680000000.0,(-0.28745341734021623+0.11200775069020749j),(204.1074956030578+50.532703273130416j),376.73178663885216
2715000000.0,(-0.2901100712722576+0.118654775802806j),(202.39979868364003+53.26423339306301j),376.7317489009929
2750000000.0,(-0.2923920232362104+0.12570766689153645j),(200.8033836460362+56.1753618028577j),376.7317125948551
2785000000.0,(-0.2942372882843912+0.13313115208049686j),(199.34069470722298+59.257432394936636j),376.7316776489208
2820000000.0,(-0.2955873278799204+0.14087782257258508j),(198.03370127927323+62.498056742398845j),376.7316439960825
2855000000.0,(-0.2963899055424947+0.14888831264991687j),(196.9031441338291+65.8810366305997j),376.73161157332044
2890000000.0,(-0.2966020215376487+0.15709225930206688j),(195.96773065737943+69.38646336190556j),376.73158032140816
2925000000.0,(-0.2961926815264207+0.1654100961450125j),(195.24332680327794+72.99101494979004j),376.73155018464115
2960000000.0,(-0.2951452274188702+0.1737556478432473j),(194.7422017085336+76.66845758426655j),376.7315211105887
2995000000.0,(-0.2934589683979214+0.18203939072842654j),(194.47238407597916+80.3903396351996j),376.7314930498656
3030000000.0,(-0.2911499014470417+0.190172149610717j),(194.4371859073172+84.12684707898947j),376.7314659559227
3065000000.0,(-0.2882504002663787+0.1980689288904801j),(194.6349385583659+87.84777131765176j),376.73143978485297
3100000000.0,(-0.28480786641309014+0.20565254419241144j),(195.058969159348+91.52352676015468j),376.73141449521415
3135000000.0,(-0.28088245704510717+0.21285673746384542j),(195.6978242172778+95.12614862300346j),376.7313900478645
3170000000.0,(-0.27654410774791943+0.21962852190119464j),(196.53572462407277+98.63020250793693j),376.73136640581095
3205000000.0,(-0.27186913808144686+0.22592960099148302j),(197.553215600422+102.01354637517481j),376.7313435340692
3240000000.0,(-0.26693675144551265+0.2317368192287105j),(198.72795923654817+105.25790110524152j),376.7313213995345
3275000000.0,(-0.26182571966854346+0.23704170985225267j),(200.03560823458855+108.34920542206905j),376.73129997086147
3310000000.0,(-0.25661148559790664+0.2418492900046512j),(201.4506979185002+111.27775152994066j),376.7312792183531
3345000000.0,(-0.25136383879152724+0.2461763059028119j),(202.94749895874307+114.03811653248239j),376.7312591138579
3380000000.0,(-0.2461452362836692+0.2500491479824019j),(204.5007839377223+116.628919359991j),376.73123963067457
3415000000.0,(-0.24100976584475714+0.25350164334546144j),(206.08647467080576+119.05244231318453j),376.7312207434626
3450000000.0,(-0.23600269189104606+0.2565728991610645j),(207.6821518426508+121.31416023398278j),376.73120242816077
3485000000.0,(-0.23116048767822273+0.259305326050804j),(209.26742210624798+123.42221937279106j),376.7311846619098
3520000000.0,(-0.2265112407202064+0.2617429238968968j),(210.82414899321014+125.38690340875787j),376.73116742298123
3555000000.0,(-0.22207531779463197+0.26392987044703564j),(212.33656212111612+127.22011717536712j),376.731150690711
3590000000.0,(-0.21786618652238074+0.26590941927515516j),(213.7912641596769+128.93491076424755j),376.7311344454373
3625000000.0,(-0.21389130750122837+0.2677230893741147j),(215.17715716045527+130.54505889594066j),376.73111866844306
3660000000.0,(-0.2101530303274327+0.2694101134397526j),(216.48530974063164+132.0647035025365j),376.73110334190176
3695000000.0,(-0.2066494456890987+0.2710071042791832j),(217.70878490340132+133.50806178282505j),376.73108844882705
3730000000.0,(-0.20337516231933925+0.2725478968656426j),(218.8424456088619+134.8891977112594j),376.7310739730262
3765000000.0,(-0.20032199113666216+0.27406352552072843j),(219.88275211073986+136.221852053987j),376.7310598990549
3800000000.0,(-0.19747952921660383+0.27558229995198946j),(220.82756194515267+137.51932419240507j),376.7310462121776
3835000000.0,(-0.1948356435846758+0.27712994919060074j),(221.67594056491038+138.79439824345658j),376.7310328983275
3870000000.0,(-0.19237685965820384+0.278729808003323j),(222.42798810947863+140.05930585242925j),376.73101994407136
3905000000.0,(-0.19008866202375052+0.2804030255500218j),(223.0846857507987+141.32571839485882j),376.73100733657503
3940000000.0,(-0.1879557166283803+0.28216878061945594j),(223.6477634606403+142.60476197160676j),376.7309950635719
3975000000.0,(-0.18596202383275381+0.28404449157119355j),(224.11958986903494+143.90704936864398j),376.730983113333
4010000000.0,(-0.18409101148561552+0.28604601212249503j),(224.50308406791146+145.24272397305546j),376.73097147463926
4045000000.0,(-0.18232557651487447+0.2881878063949668j),(224.80164869400264+146.6215114156389j),376.7309601367544
4080000000.0,(-0.18064808270117794+0.2904830982600587j),(225.01912333586813+148.0527754014473j),376.73094908940095
4115000000.0,(-0.17904032145912802+0.29294399109136804j),(225.15975719242138+149.54557476606362j),376.7309383227367
4150000000.0,(-0.17748344170962557+0.29558155464196373j),(225.22819991315473+151.1087192445903j),376.73092782733255
4185000000.0,(-0.17595785436469605+0.29840587600792606j),(225.22950962957478+152.7508217586972j),376.7309175941521
4220000000.0,(-0.17444311662492795+0.30142607159959556j),(225.169177306243+154.48034521630518j),376.7309076145321
4255000000.0,(-0.17291780125981038+0.30465025679960656j),(225.0531666666147+156.3056418831497j),376.7308978801643
4290000000.0,(-0.17135935634856148+0.30808546962107947j),(224.88796905519388+158.23498333129172j),376.73088838307774
4325000000.0,(-0.16974396164743355+0.31173754427551115j),(224.68067265638163+160.27657880300916j),376.7308791156227
4360000000.0,(-0.16804638886189777+0.31561093021596814j),(224.43904547400504+162.43857955651387j),376.7308700704555
4395000000.0,(-0.166239874677441+0.31970845205649223j),(224.17163135358155+164.72906639149508j),376.7308612405235
4430000000.0,(-0.16429601746905806+0.32403100593259027j),(223.88785806726295+167.15601710008767j),376.7308526190515
4465000000.0,(-0.16218471117237793+0.3285771885480501j),(223.59815603900748+169.7272500713381j),376.730844199529
4500000000.0,(-0.15987413282342883+0.33334285658256796j),(223.3140856185857+172.45033972367344j),376.73083597569763
4535000000.0,(-0.15733080365785532+0.3383206165915879j),(223.04846986563703+175.33249889457076j),376.7308279415394
4570000000.0,(-0.1545197472028447+0.34349924933255854j),(222.81552852385968+178.38042284536917j),376.7308200912662
4605000000.0,(-0.15140477115490494+0.3488630779371089j),(222.631007196629+181.6000892366213j),376.7308124193088
4640000000.0,(-0.14794890248831113+0.35439129682922654j),(222.51229363501625+184.99650842703568j),376.7308049203074
4675000000.0,(-0.14411500643202207+0.36005728798284903j),(222.47851049716996+188.57341892267303j),376.7307975891018
4710000000.0,(-0.1398666186890377+0.3658279630332248j),(222.55057095828448+192.33292397772075j),376.7307904207233
4745000000.0,(-0.13516901532166978+0.3716631835708627j),(222.7511802390947+196.27506749745285j),376.73078341038524
4780000000.0,(-0.12999053471169555+0.3775153267947429j),(223.10476268226293+200.3973508286564j),376.73077655347583
4815000000.0,(-0.12430414958628797+0.3833290780125818j),(223.6372907945089+204.69419706228086j),376.7307698455503
4850000000.0,(-0.11808926329395547+0.3890415428297121j),(224.3759902342786+209.15637639208396j),376.73076328232366
4885000000.0,(-0.11133367314531663+0.3945827769757619j),(225.34889382999273+213.77041501617214j),376.7307568596637
4920000000.0,(-0.10403560590006392+0.3998768266311827j),(226.58421935780603+218.51802092793184j),376.73075057358494
4955000000.0,(-0.09620568951717205+0.40484335276697975j),(228.10955115846684+223.3755722053473j),376.73074442024205
4990000000.0,(-0.08786868652872261+0.40939987615213136j),(229.9508159329155+228.31372598704874j),376.73073839592394
5025000000.0,(-0.07906478550542344+0.41346462416847873j),(232.1310592112069+233.29721742451872j),376.7307324970484
5060000000.0,(-0.069850237110392+0.4169598887647155j),(234.66905143301287+238.2849249798434j),376.7307267201569
5095000000.0,(-0.06029713893166641+0.4198157237400844j),(237.5777806437945+243.23027835679898j),376.7307210619089
5130000000.0,(-0.05049222458959483+0.42197373082106376j),(240.86292030067415+248.08207480071562j),376.7307155190777
5165000000.0,(-0.040534597939905756+0.4233906229537846j),(244.52139155846788+252.78574575842018j),376.7307100885456
5200000000.0,(-0.03053246532213869+0.42404122576306863j),(248.54016387014116+257.28507785349336j),376.73070476729924
5235000000.0,(-0.020599042535502626+0.423920596552111j),(252.89544890815165+261.52434142709j),376.73069955242573
5270000000.0,(-0.010847927480229641+0.4230450090200458j),(257.5524341194216+265.4507216649563j),376.73069444110865
5305000000.0,(-0.0013883117471450758+0.42145166486572305j),(262.4656693359956+269.0168902693585j),376.7306894306243
5340000000.0,(0.0076795630830841675+0.4191971337686079j),(267.58016270560273+272.18351085407835j),376.73068451833757
5375000000.0,(0.016268324288588112+0.41635466673660576j),(272.8331663269761+274.9214499389121j),376.7306797016993
5410000000.0,(0.024306461397867116+0.41301064893959016j),(278.1565484660399+277.21347578510864j),376.73067497824206
5445000000.0,(0.031740211358848615+0.4092605364956011j),(283.47957282864365+279.0552716235041j),376.730670345578
5480000000.0,(0.03853428614300564+0.4052046468713355j),(288.7318509969069+280.4556628895794j),376.7306658013948
5515000000.0,(0.044671518724600734+0.40094414597161226j),(293.84621289441645+281.4360478300331j),376.7306613434537
5550000000.0,(0.05015160150431253+0.3965775079893241j),(298.76125613060924+282.02911115971386j),376.73065696958594
5585000000.0,(0.05498915150926795+0.39219763384310413j),(303.42338426380775+282.2769752996196j),376.7306526776906
5620000000.0,(0.05921135743804054+0.3878897186201377j),(307.78821559582104+282.22899125137496j),376.7306484657321
5655000000.0,(0.06285545053678505+0.38372987280201193j),(311.82132367607875+281.93938624789j),376.7306443317376
5690000000.0,(0.06596620443194433+0.37978443572466697j),(315.49834416755397+281.4649699997517j),376.7306402737948
5725000000.0,(0.06859361960159696+0.3761098764928104j),(318.8045395500526+280.8630631988255j),376.7306362900495
5760000000.0,(0.0707908960383131+0.37275315648602764j),(321.73394794242137+280.18976126941067j),376.7306323787039
5795000000.0,(0.0726127500758933+0.36975242467158803j),(324.2882549160734+279.49859340737146j),376.730628538014
5830000000.0,(0.0741140925502301+0.36713792687047736j),(326.47552123592516+278.83958976860987j),376.7306247662884
5865000000.0,(0.0753490570360833+0.3649330276228528j),(328.30888074786077+278.2587331435611j),376.73062106188564
5900000000.0,(0.0763703485270081+0.3631552639245277j),(329.80529721900945+277.79774733829737j),376.7306174232131
5935000000.0,(0.07722887314601669+0.36181737060336366j),(330.9844420343905+277.4941620995908j),376.7306138487249
5970000000.0,(0.07797360634535182+0.3609282354081539j),(331.8677299848468+277.3815916177299j),376.7306103369201
6005000000.0,(0.07865165860560926+0.36049375692056235j),(332.4775301029607+277.4901676764043j),376.7306068863417
6040000000.0,(0.0793085021511825+0.3605175898236449j),(332.83655344930645+277.84707672166434j),376.7306034955747
6075000000.0,(0.07998832829308221+0.3610017699769376j),(332.9674098188428+278.4771602704848j),376.7306001632447
6110000000.0,(0.08073451169414014+0.36194721650433376j),(332.89231988120537+279.40354855010924j),376.7305968880164
6145000000.0,(0.08159016444954234+0.3633541101191478j),(332.6329674214844+280.6483070124675j),376.73059366859263
6180000000.0,(0.08259876895775954+0.36522214658128355j),(332.21047724425705+282.23308384749606j),376.73059050371296
6215000000.0,(0.08380488385462924+0.3675506617977212j),(331.6455072134518+284.1797536199303j),376.7305873921521
6250000000.0,(0.0852549216078088+0.37033862080201496j),(330.95844729617363+286.51105769359555j),376.730584332719
6285000000.0,(0.08699799952915481+0.37358445669731777j),(330.16972405517777+289.25124631506947j),376.7305813242557
6320000000.0,(0.08908686768525706+0.377285737489498j),(329.3002157115181+292.4267302600001j),376.73057836563635
6355000000.0,(0.09157891702247911+0.38143862830376457j),(328.3717908138638+296.0667519098976j),376.730575455766
6390000000.0,(0.09453726823565105+0.38603710338998093j),(327.4079930624311+300.20408652419894j),376.7305725935793
6425000000.0,(0.0980319353276922+0.3910718461434659j),(326.43490653712973+304.875784118619j),376.7305697780402
6460000000.0,(0.10214104562880387+0.39652875571927615j),(325.482250333221+310.1239602889571j),376.73056700814044
6495000000.0,(0.10695207758078484+0.4023869555868652j),(324.5847705933876+315.9966396235356j),376.7305642828991
6530000000.0,(0.11256304495546089+0.40861617310487336j),(323.784022701619+322.5486464305162j),376.73056160136105
