f,s11,ZL,ZL_a
1000000000.0,(0.8937114129586176-0.3220813919969081j),(319.45964437240553-2109.6643111451576j),376.7408947925618
1015000000.0,(0.8920896112344591-0.32679136828566074j),(309.77016774647126-2079.000831933709j),376.740584342124
1030000000.0,(0.8903108217964634-0.33163975694932135j),(300.61537646745086-2047.9510503951105j),376.74028735676563
1045000000.0,(0.888358923298668-0.3366061524540123j),(292.10818682232247-2016.6270554467746j),376.74000306889803
1060000000.0,(0.8862202352534793-0.341668920193098j),(284.3368533870113-1985.144926035881j),376.7397307648601
1075000000.0,(0.8838836314680294-0.3468053546364912j),(277.366566471991-1953.6218600389107j),376.7394697804346
1090000000.0,(0.8813406689435662-0.351991874602884j),(271.2412003114589-1922.173676891833j),376.7392194967944
1105000000.0,(0.8785857184538639-0.3572042621884621j),(265.9851666308929-1890.9126787022185j),376.7389793368297
1120000000.0,(0.8756160819257223-0.3624179482514366j),(261.60533322706954-1859.9458519605998j),376.7387487618184
1135000000.0,(0.8724320813403348-0.3676083434710401j),(258.0929719516664-1829.3733899831486j),376.7385272684027
1150000000.0,(0.869037104305338-0.3727512099811446j),(255.42570497726308-1799.2875147899197j),376.7383143858387
1165000000.0,(0.8654375928325501-0.3778230646116248j),(253.56942242749085-1769.7715761716115j),376.73810967349345
1180000000.0,(0.8616429642521122-0.3828016011119503j),(252.48014836634536-1740.8994051503212j),376.73791271856317
1195000000.0,(0.8576654565658547-0.38766611568007164j),(252.10583576597358-1712.7348988334152j),376.73772313398985
1210000000.0,(0.8535198947474922-0.39239791797898443j),(252.3880744146423-1685.3318137394017j),376.7375405565585
1225000000.0,(0.8492233792790526-0.39698070885775283j),(253.26369879602427-1658.733744994138j),376.73736464515616
1240000000.0,(0.8447949032187345-0.40140090638341885j),(254.66628577941287-1632.9742693145683j),376.7371950791771
1255000000.0,(0.8402549089085867-0.4056479035937151j),(256.5275345200639-1608.0772303818069j),376.73703155706124
1270000000.0,(0.8356247996188154-0.4097142445121225j),(258.7785232922191-1584.0571460267352j),376.7368737949523
1285000000.0,(0.8309264245968881-0.4135957091947619j),(261.35084007687544-1560.9197175847903j),376.736721525465
1300000000.0,(0.8261815578452779-0.4172913035459461j),(264.1775856133662-1538.6624228012438j),376.7365744965514
1315000000.0,(0.8214113913283653-0.4208031549053183j),(267.1942493096001-1517.2751747654909j),376.73643247045715
1330000000.0,(0.8166360622009822-0.42413631950550984j),(270.3394599000544-1496.7410305065391j),376.7362952227598
1345000000.0,(0.8118742312086427-0.42729851238728256j),(273.5556140531401-1477.0369340775321j),376.7361625414816
1360000000.0,(0.8071427259144098-0.43029977388589824j),(276.78938726882484-1458.1344801815662j),376.7360342262701
1375000000.0,(0.8024562582302245-0.4331520891373081j),(279.99213238204294-1440.0006856320595j),376.73591008764214
