f,s11
10700000000.0,(-0.6515087574667041+0.07414683858577324j)
10720000000.0,(-0.6501842884110642+0.07352073127651187j)
10740000000.0,(-0.6488843661826897+0.07284617913318281j)
10760000000.0,(-0.6476109574812005+0.07212432844928356j)
10780000000.0,(-0.6463659630499127+0.0713564064254061j)
10800000000.0,(-0.6451512146908739+0.07054371662735778j)
10820000000.0,(-0.6439684726290626+0.0696876343952162j)
10840000000.0,(-0.6428194232167121+0.06878960223121795j)
10860000000.0,(-0.6417056769665717+0.06785112519253515j)
10880000000.0,(-0.6406287669010247+0.06687376631302218j)
10900000000.0,(-0.6395901472023574+0.0658591420759254j)
10920000000.0,(-0.638591192148103+0.06480891795739512j)
10940000000.0,(-0.6376331953142836+0.06372480405842988j)
10960000000.0,(-0.636717369028505+0.06260855084066844j)
10980000000.0,(-0.6358448440542599+0.06146194497922433j)
11000000000.0,(-0.6350166694873887+0.06028680534358493j)
11020000000.0,(-0.6342338128454909+0.059084979115456446j)
11040000000.0,(-0.6334971603311097+0.05785833805038133j)
11060000000.0,(-0.6328075172497128+0.056608774887978885j)
11080000000.0,(-0.632165608563899+0.0553381999137695j)
11100000000.0,(-0.6315720795657791+0.05404853767378712j)
11120000000.0,(-0.6310274966501612+0.052741723841515j)
11140000000.0,(-0.6305323481719585+0.05141970223515651j)
11160000000.0,(-0.6300870453721342+0.05008442198183941j)
11180000000.0,(-0.6296919233574857+0.04873783482408272j)
11200000000.0,(-0.6293472421206173+0.047381892562704815j)
11220000000.0,(-0.6290531875875836+0.04601854462933493j)
11240000000.0,(-0.6288098726818371+0.04464973578081355j)
11260000000.0,(-0.6286173383943259+0.04327740390699695j)
11280000000.0,(-0.6284755548508045+0.04190347794286157j)
11300000000.0,(-0.6283844223686738+0.04052987587527885j)
11320000000.0,(-0.6283437724969009+0.03915850283445209j)
11340000000.0,(-0.628353369033831+0.037791249259713854j)
11360000000.0,(-0.6284129090189268+0.03642998912922152j)
11380000000.0,(-0.6285220236957052+0.03507657824302316j)
11400000000.0,(-0.628680279444335+0.03373285254899806j)
11420000000.0,(-0.6288871786835338+0.03240062650132134j)
11440000000.0,(-0.6291421607425455+0.03108169144132022j)
11460000000.0,(-0.62944460270509+0.02977781399091708j)
11480000000.0,(-0.6297938202282289+0.02849073444925819j)
11500000000.0,(-0.6301890683401276+0.027222165183609776j)
11520000000.0,(-0.6306295422216504+0.0259737890061852j)
11540000000.0,(-0.6311143779776479+0.02474725752919712j)
11560000000.0,(-0.6316426534046604+0.023544189491164j)
11580000000.0,(-0.6322133887625477+0.02236616904827833j)
11600000000.0,(-0.6328255475582955+0.021214744025511663j)
11620000000.0,(-0.6334780373509085+0.02009142412304988j)
11640000000.0,(-0.634169710586877+0.018997679074636505j)
11660000000.0,(-0.6348993654762154+0.017934936755447554j)
11680000000.0,(-0.6356657469194794+0.01690458123820804j)
11700000000.0,(-0.6364675474965041+0.015907950797411287j)
11720000000.0,(-0.6373034085278181+0.014946335862679308j)
11740000000.0,(-0.6381719212198284+0.014020976923530786j)
11760000000.0,(-0.6390716279048738+0.013133062389072168j)
11780000000.0,(-0.6400010233871586+0.01228372640739927j)
11800000000.0,(-0.6409585564053487+0.011474046650791991j)
11820000000.0,(-0.6419426312222871+0.010705042074067346j)
11840000000.0,(-0.6429516093518057+0.009977670654751459j)
11860000000.0,(-0.6439838114320233+0.00929282712499311j)
11880000000.0,(-0.6450375192537735+0.008651340706385655j)
11900000000.0,(-0.6461109779519593+0.008053972860058168j)
11920000000.0,(-0.6472023983666146+0.007501415065536932j)
11940000000.0,(-0.6483099595793241+0.006994286642950021j)
11960000000.0,(-0.6494318116293903+0.006533132634127299j)
11980000000.0,(-0.6505660784127424+0.00611842175903239j)
12000000000.0,(-0.6517108607650695+0.005750544464726148j)
12020000000.0,(-0.6528642397290458+0.005429811084693558j)
12040000000.0,(-0.6540242800037795+0.005156450126848763j)
12060000000.0,(-0.6551890335728247+0.00493060670885557j)
12080000000.0,(-0.6563565435051887+0.004752341159546278j)
12100000000.0,(-0.6575248479218495+0.004621627805174806j)
12120000000.0,(-0.6586919841182973+0.0045383539590056j)
12140000000.0,(-0.659855992831636+0.004502319132276853j)
12160000000.0,(-0.6610149226387765+0.004513234483922708j)
12180000000.0,(-0.6621668344702971+0.0045707225255426885j)
12200000000.0,(-0.6633098062226422+0.004674317097006482j)
12220000000.0,(-0.6644419374494915+0.004823463626749864j)
12240000000.0,(-0.6655613541114256+0.005017519689279445j)
12260000000.0,(-0.6666662133614085+0.0052557558706529065j)
12280000000.0,(-0.6677547083421921+0.0055373569507536965j)
12300000000.0,(-0.6688250729704954+0.005861423409058631j)
12320000000.0,(-0.6698755866817652+0.006226973258303802j)
12340000000.0,(-0.6709045791085324+0.006632944208028377j)
12360000000.0,(-0.6719104346647958+0.007078196157427613j)
12380000000.0,(-0.6728915970085921+0.007561514014315768j)
12400000000.0,(-0.6738465733548669+0.008081610834307265j)
12420000000.0,(-0.674773938611054+0.008637131271602856j)
12440000000.0,(-0.6756723393083213+0.0092266553300598j)
12460000000.0,(-0.6765404973022948+0.009848702400555435j)
12480000000.0,(-0.6773772132182335+0.010501735568056326j)
12500000000.0,(-0.6781813696170423+0.011184166169328526j)
12520000000.0,(-0.6789519338602281+0.011894358579884658j)
12540000000.0,(-0.6796879606538441+0.012630635206606481j)
12560000000.0,(-0.6803885942536714+0.013391281660526291j)
12580000000.0,(-0.6810530703162743+0.014174552082539926j)
12600000000.0,(-0.6816807173831453+0.01497867459336018j)
12620000000.0,(-0.6822709579878895+0.015801856837845296j)
12640000000.0,(-0.682823309379227+0.016642291592954064j)
12660000000.0,(-0.6833373838555246+0.01749816240800301j)
12680000000.0,(-0.6838128887095215+0.018367649245641486j)
12700000000.0,(-0.6842496257848943+0.019248934092014197j)
12720000000.0,(-0.6846474906492234+0.020140206504955842j)
12740000000.0,(-0.6850064713908136+0.021039669069728054j)
12760000000.0,(-0.6853266470495626+0.021945542732791812j)
12780000000.0,(-0.6856081856947159+0.022856071985344478j)
12800000000.0,(-0.6858513421647943+0.02376952986986468j)
12820000000.0,(-0.6860564554872564+0.02468422278464435j)
12840000000.0,(-0.6862239459974948+0.025598495063231697j)
12860000000.0,(-0.6863543121785945+0.02651073330783959j)
12880000000.0,(-0.686448127244821+0.02741937045803927j)
12900000000.0,(-0.6865060354931182+0.02832288957845117j)
12920000000.0,(-0.6865287484479122+0.029219827351608746j)
12940000000.0,(-0.6865170408252717+0.03010877726469557j)
12960000000.0,(-0.6864717463429534+0.030988392481387062j)
12980000000.0,(-0.6863937534030773+0.031857388392552546j)
13000000000.0,(-0.6862840006741299+0.032714544842055375j)
13020000000.0,(-0.6861434725987067+0.033558708026291795j)
13040000000.0,(-0.6859731948528817+0.03438879206843169j)
13060000000.0,(-0.6857742297823642+0.03520378027051274j)
13080000000.0,(-0.6855476718396769+0.036002726048605015j)
13100000000.0,(-0.6852946430454979+0.0367847535581663j)
13120000000.0,(-0.6850162884960573+0.037549058018450196j)
13140000000.0,(-0.6847137719371195+0.03829490574639126j)
13160000000.0,(-0.684388271423603+0.03902163391177504j)
13180000000.0,(-0.6840409750823474+0.03972865002669017j)
13200000000.0,(-0.6836730769939197+0.0404154311832689j)
13220000000.0,(-0.6832857732077235+0.04108152305453891j)
13240000000.0,(-0.6828802579030148+0.041726538673846195j)
13260000000.0,(-0.6824577197067769+0.042350157008767146j)
13280000000.0,(-0.6820193381777917+0.04295212134572248j)
13300000000.0,(-0.6815662804646518+0.043532237501632605j)
13320000000.0,(-0.6810996981439341+0.04409037187894426j)
13340000000.0,(-0.6806207242432887+0.044626449380203694j)
13360000000.0,(-0.6801304704528127+0.045140451198078885j)
13380000000.0,(-0.6796300245267787+0.045632412496348584j)
13400000000.0,(-0.6791204478765798+0.04610241999689728j)
13420000000.0,(-0.6786027733546468+0.04655060948719301j)
13440000000.0,(-0.6780780032280783+0.04697716326209085j)
13460000000.0,(-0.6775471073398305+0.04738230751312481j)
13480000000.0,(-0.6770110214545025+0.047766309677710124j)
13500000000.0,(-0.6764706457850597+0.048129475759929284j)
13520000000.0,(-0.6759268436962383+0.04847214763378364j)
13540000000.0,(-0.6753804405798728+0.048794700339010365j)
13560000000.0,(-0.6748322228969861+0.04909753937877105j)
13580000000.0,(-0.6742829373811502+0.049381098027742286j)
13600000000.0,(-0.6737332903974115+0.049645834658373834j)
13620000000.0,(-0.673183947450891+0.04989223009234687j)
13640000000.0,(-0.6726355328391104+0.05012078498355408j)
13660000000.0,(-0.6720886294420434+0.05033201723825863j)
13680000000.0,(-0.6715437786439585+0.050526459477454815j)
13700000000.0,(-0.6710014803811782+0.05070465654587123j)
13720000000.0,(-0.6704621933100281+0.050867163071515516j)
13740000000.0,(-0.6699263350894118+0.05101454107917422j)
13760000000.0,(-0.669394282772647+0.05114735766083659j)
13780000000.0,(-0.6688663733034217+0.05126618270562655j)
13800000000.0,(-0.6683429041109715+0.05137158669148719j)
13820000000.0,(-0.667824133799833+0.05146413854057461j)
13840000000.0,(-0.6673102829297877+0.0515444035400807j)
13860000000.0,(-0.666801534881869+0.05161294133001427j)
13880000000.0,(-0.6662980368065666+0.05167030395932372j)
13900000000.0,(-0.6657999006506049+0.05171703401164682j)
13920000000.0,(-0.6653072042589022+0.05175366280191123j)
13940000000.0,(-0.6648199925485447+0.051780708644987454j)
13960000000.0,(-0.664338278751787+0.05179867519761064j)
13980000000.0,(-0.6638620457252692+0.05180804987482894j)
14000000000.0,(-0.6633912473227797+0.051809302342308274j)
