0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183156,0.0453675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.463174,0.349564,0.316513,0.218612,0.202835,0.122543,0.123715,0.0589891,0.0738919,0.0208483,0.0453675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,1.00837,0.981684,1.00837,0.942474,0.932247,0.833828,0.797116,0.679361,0.630942,0.508977,0.463174,0.349564,0.316513,0.218612,0.202835,0.122543,0.123715,0.0589891,0.0738919,0.0208483,0.0453675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.316513,0.349564,0.463174,0.508977,0.630942,0.679361,0.797116,0.833828,0.932247,0.942474,1.00837,0.981684,1.00837,0.942474,0.932247,0.833828,0.797116,0.679361,0.630942,0.508977,0.463174,0.349564,0.316513,0.218612,0.202835,0.122543,0.123715,0.0589891,0.0738919,0.0208483,0.0453675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0304708,8.32667e-17,0.0453675,0.0208483,0.0738919,0.0589891,0.123715,0.122543,0.202835,0.218612,0.316513,0.349564,0.463174,0.508977,0.630942,0.679361,0.797116,0.833828,0.932247,0.942474,1.00837,0.981684,1.00837,0.942474,0.932247,0.833828,0.797116,0.679361,0.630942,0.508977,0.463174,0.349564,0.316513,0.218612,0.202835,0.122543,0.123715,0.0589891,0.0738919,0.0208483,0.0453675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183827,-0.0181922,0.0185383,-0.017922,0.018998,-0.0171564,0.0202461,-0.0151645,0.0233574,-0.0104086,0.0304708,8.32667e-17,0.0453675,0.0208483,0.0738919,0.0589891,0.123715,0.122543,0.202835,0.218612,0.316513,0.349564,0.463174,0.508977,0.630942,0.679361,0.797116,0.833828,0.932247,0.942474,1.00837,0.981684,1.00837,0.942474,0.932247,0.833828,0.797116,0.679361,0.630942,0.508977,0.463174,0.349564,0.316513,0.218612,0.202835,0.122543,0.123715,0.0589891,0.0738919,0.0208483,0.0453675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183157,-0.0183155,0.0183159,-0.0183151,0.0183168,-0.0183133,0.0183204,-0.0183061,0.0183343,-0.0182799,0.0183827,-0.0181922,0.0185383,-0.017922,0.018998,-0.0171564,0.0202461,-0.0151645,0.0233574,-0.0104086,0.0304708,8.32667e-17,0.0453675,0.0208483,0.0738919,0.0589891,0.123715,0.122543,0.202835,0.218612,0.316513,0.349564,0.463174,0.508977,0.630942,0.679361,0.797116,0.833828,0.932247,0.942474,1.00837,0.981684,1.00837,0.942474,0.932247,0.833828,0.797116,0.679361,0.630942,0.508977,0.463174,0.349564,0.316513,0.218612,0.202835,0.122543,0.123715,0.0589891,0.0738919,0.0208483,0.0453675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183157,-0.0183155,0.0183159,-0.0183151,0.0183168,-0.0183133,0.0183204,-0.0183061,0.0183343,-0.0182799,0.0183827,-0.0181922,0.0185383,-0.017922,0.018998,-0.0171564,0.0202461,-0.0151645,0.0233574,-0.0104086,0.0304708,8.32667e-17,0.0453675,0.0208483,0.0738919,0.0589891,0.123715,0.122543,0.202835,0.218612,0.316513,0.349564,0.463174,0.508977,0.630942,0.679361,0.797116,0.833828,0.932247,0.942474,1.00837,0.981684,1.00837,0.942474,0.932247,0.833828,0.797116,0.679361,0.630942,0.508977,0.463174,0.349564,0.316513,0.218612,0.202835,0.122543,0.123715,0.0589891,0.0738919,0.0208483,0.0453675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183157,-0.0183155,0.0183159,-0.0183151,0.0183168,-0.0183133,0.0183204,-0.0183061,0.0183343,-0.0182799,0.0183827,-0.0181922,0.0185383,-0.017922,0.018998,-0.0171564,0.0202461,-0.0151645,0.0233574,-0.0104086,0.0304708,8.32667e-17,0.0453675,0.0208483,0.0738919,0.0589891,0.123715,0.122543,0.202835,0.218612,0.316513,0.349564,0.463174,0.508977,0.630942,0.679361,0.797116,0.833828,0.932247,0.942474,1.00837,0.981684,1.00837,0.942474,0.932247,0.833828,0.797116,0.679361,0.630942,0.508977,0.463174,0.349564,0.316513,0.218612,0.202835,0.122543,0.123715,0.0589891,0.0335652,0.011278,0.000560092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183156,-0.0183156,0.0183157,-0.0183155,0.0183159,-0.0183151,0.0183168,-0.0183133,0.0183204,-0.0183061,0.0183343,-0.0182799,0.0183827,-0.0181922,0.0185383,-0.017922,0.018998,-0.0171564,0.0202461,-0.0151645,0.0233574,-0.0104086,0.0304708,8.32667e-17,0.0453675,0.0208483,0.0738919,0.0589891,0.123715,0.122543,0.202835,0.218612,0.316513,0.349564,0.463174,0.508977,0.630942,0.679361,0.797116,0.833828,0.89192,0.932903,0.953274,0.950581,0.923665,0.872756,0.799435,0.706474,0.597595,0.477186,0.350016,0.220958,0.11754,0.0540538,0.0182636,0.00396275,0.000541611,4.74371e-05,2.69575e-06,9.87692e-08,2.24913e-09,2.89358e-11,1.60633e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
